blue_ref,red_ref,nir_ref,swir_ref,ndvi,ndwi,texture_var,thermal_bt,land_cover
0.2186,0.137,0.0149,0.0042,-0.8038,0.8453,0.00944,294.96,2
0.2692,0.1851,0.2514,0.4645,0.1519,-0.0506,0.10618,301.16,0
0.0584,0.0907,0.8057,0.181,0.7977,-0.8306,0.01131,291.95,1
0.0867,0.1154,0.4944,0.319,0.6215,-0.6606,0.11522,311.29,0
0.0339,0.0339,0.4501,0.1034,0.86,-0.86,0.06786,297.97,1
0.1558,0.2597,0.3534,0.3833,0.1528,-0.2595,0.09653,307.52,0
0.3413,0.2258,0.3016,0.3171,0.1438,-0.0309,0.10151,306.28,0
0.2304,0.1556,0.2966,0.3091,0.3119,-0.2117,0.02689,303.51,0
0.3794,0.346,0.3064,0.3379,-0.0607,0.0841,0.06195,302.04,1
0.0608,0.0539,0.7124,0.1474,0.8593,-0.851,0.08683,294.34,1
0.1063,0.0317,0.3977,0.3878,0.8523,-0.7042,0.0437,303.09,0
0.1284,0.1068,0.0138,0.0202,-0.771,0.7899,0.00532,292.8,2
0.1784,0.4047,0.3887,0.2279,-0.0202,-0.1428,0.03716,304.05,0
0.2981,0.1786,0.2036,0.3843,0.0656,0.0785,0.0341,308.81,0
0.1877,0.2602,0.3082,0.4566,0.0844,-0.1582,0.01416,310.63,0
0.0618,0.0135,0.0206,0.0141,0.209,0.2935,0.00198,291.87,2
0.2094,0.3019,0.4403,0.3373,0.1865,-0.2653,0.07727,302.37,0
0.2932,0.2158,0.1531,0.3802,-0.1698,0.2487,0.02633,313.67,0
0.2508,0.3681,0.1778,0.3375,-0.3486,0.2703,0.05565,308.83,0
0.2092,0.3872,0.5437,0.2919,0.1681,-0.2916,0.03858,306.71,0
0.0839,0.0155,0.008,0.023,-0.318,0.7216,0.01603,289.92,2
0.033,0.0719,0.7492,0.1178,0.8249,-0.8691,0.02033,290.3,1
0.1789,0.21,0.3391,0.319,0.2351,-0.271,0.14548,308.92,0
0.0661,0.0635,0.8192,0.1424,0.8561,-0.8534,0.01306,302.99,1
0.0556,0.0506,0.6945,0.1404,0.8643,-0.858,0.03562,297.59,1
0.3422,0.4442,0.2745,0.359,-0.2361,0.1778,0.07866,305.8,0
0.0341,0.0578,0.3001,0.1146,0.6768,-0.7343,0.06211,296.28,1
0.2734,0.1644,0.3877,0.3896,0.4045,-0.2783,0.03936,310.79,0
0.1509,0.2891,0.2317,0.4024,-0.1103,-0.0258,0.04082,305.56,0
0.253,0.1558,0.391,0.2524,0.4302,-0.3134,0.08121,311.48,0
0.0685,0.0199,0.0065,0.0146,-0.5075,0.7436,0.00143,293.94,2
0.0594,0.0627,0.7467,0.1898,0.8452,-0.8488,0.00736,298.78,1
0.3409,0.3079,0.536,0.2568,0.2702,-0.2459,0.03384,305.43,0
0.0444,0.0478,0.794,0.1416,0.8865,-0.8903,0.07906,294.65,1
0.0691,0.0578,0.7011,0.063,0.8478,-0.8341,0.01381,298.12,1
0.0636,0.0476,0.8056,0.1199,0.8885,-0.8709,0.05761,292.11,1
0.0541,0.0392,0.8418,0.132,0.911,-0.895,0.0329,297.32,1
0.2162,0.2944,0.3457,0.3625,0.0801,-0.1503,0.06916,297.11,0
0.1777,0.1564,0.1896,0.4988,0.0959,-0.0631,0.03905,300.16,0
0.0418,0.0326,0.7628,0.1361,0.9181,-0.907,0.03974,294.99,1
0.2397,0.0976,0.5458,0.2596,0.6967,-0.5279,0.04449,306.2,0
0.3163,0.1663,0.3648,0.4772,0.3738,-0.2038,0.01132,303.38,0
0.0418,0.0717,0.6554,0.2419,0.8028,-0.8406,0.03146,294.35,1
0.3143,0.3115,0.3839,0.4506,0.104,-0.1018,0.05211,306.42,0
0.1755,0.0185,0.0338,0.0031,0.2922,0.4828,0.00956,295.35,2
0.0338,0.0341,0.7086,0.07,0.9082,-0.9085,0.03287,296.43,1
0.0665,0.0189,0.029,0.0079,0.2098,0.1916,0.01974,289.83,2
0.0615,0.0386,0.6972,0.2081,0.8951,-0.8661,0.01595,294.08,1
0.0571,0.0764,0.7783,0.1244,0.8212,-0.842,0.02728,297.45,1
0.0625,0.0604,0.7391,0.1397,0.8488,-0.8464,0.03113,295.84,1
0.0581,0.0126,0.0346,0.0066,0.4661,0.0116,0.02391,295.14,2
0.0386,0.0477,0.7989,0.1174,0.8874,-0.8976,0.06054,302.5,1
0.2875,0.1371,0.0134,0.0068,-0.8216,0.881,0.02458,294.27,2
0.0382,0.0762,0.6858,0.1479,0.8,-0.8461,0.03471,294.63,1
0.2419,0.3875,0.2198,0.537,-0.2762,0.1776,0.07892,308.8,0
0.2725,0.1548,0.3581,0.3448,0.3963,-0.2526,0.06274,299.8,0
0.2715,0.3072,0.2766,0.3859,-0.0524,0.0225,0.01638,301.29,0
0.0493,0.0403,0.6781,0.2049,0.8878,-0.8761,0.02376,299.19,1
0.0513,0.1064,0.7623,0.1489,0.755,-0.8125,0.0265,297.58,1
0.218,0.4185,0.3808,0.3867,-0.0471,-0.0895,0.06848,300.9,0
0.0812,0.0156,0.0097,0.0043,-0.2353,0.6674,0.0115,293.37,0
0.3492,0.2261,0.2567,0.3454,0.0635,0.0567,0.06156,304.44,0
0.0238,0.0383,0.8062,0.1674,0.9093,-0.9259,0.0384,297.93,1
0.0661,0.0941,0.617,0.1757,0.7353,-0.7702,0.00694,291.26,1
0.0557,0.0494,0.8359,0.0962,0.8884,-0.8817,0.01812,291.49,1
0.3239,0.2786,0.3352,0.4665,0.0923,-0.0533,0.09958,305.79,0
0.2442,0.3437,0.3184,0.2854,-0.0383,-0.0398,0.08979,305.05,0
0.2881,0.2311,0.3017,0.473,0.1325,-0.075,0.03313,304.92,0
0.1096,0.1961,0.2837,0.2932,0.1827,-0.2999,0.11434,300.65,0
0.1669,0.1761,0.3929,0.4083,0.381,-0.3922,0.12039,307.15,0
0.0439,0.0219,0.7249,0.1349,0.9413,-0.9131,0.00543,298.59,1
0.2885,0.2294,0.2912,0.4895,0.1186,-0.0585,0.08578,304.98,0
0.0944,0.0215,0.0215,0.0153,0.0007,0.4586,0.00257,295.25,2
0.2999,0.4496,0.2582,0.4454,-0.2703,0.1841,0.10888,305.71,0
0.2124,0.1676,0.4181,0.45,0.4278,-0.3751,0.05027,313.22,0
0.0405,0.0586,0.7378,0.192,0.8529,-0.8741,0.03317,293.32,1
0.1721,0.3589,0.1736,0.5055,-0.348,0.2093,0.06702,311.31,0
0.1546,0.3454,0.1696,0.444,-0.3414,0.1916,0.02873,302.19,0
0.289,0.2548,0.1825,0.3559,-0.1652,0.1966,0.06582,307.13,0
0.234,0.3112,0.3825,0.3634,0.1028,-0.1678,0.07715,303.5,0
0.2341,0.3889,0.2849,0.3721,-0.1543,0.0446,0.02841,305.1,0
0.2192,0.2247,0.2735,0.3269,0.0981,-0.1042,0.03346,300.44,0
0.0673,0.021,0.0331,0.0181,0.2235,0.1425,0.00269,296.6,2
0.0545,0.0534,0.3676,0.0691,0.7463,-0.7439,0.01799,295.79,1
0.2905,0.2502,0.451,0.4344,0.2863,-0.2504,0.10311,315.46,0
0.2143,0.166,0.2379,0.2291,0.178,-0.1116,0.06387,303.06,0
0.2491,0.2127,0.0107,0.0084,-0.9046,0.9118,0.01816,297.22,0
0.0478,0.1206,0.4584,0.1872,0.5833,-0.6895,0.00376,297.16,0
0.2614,0.3324,0.2131,0.3863,-0.2187,0.1643,0.06493,300.02,0
0.2191,0.2222,0.1826,0.4076,-0.0979,0.0945,0.08938,307.46,0
0.0707,0.0908,0.7849,0.1451,0.7927,-0.8135,0.01438,298.32,1
0.2257,0.1248,0.1639,0.4271,0.1355,0.0335,0.07017,305.33,0
0.064,0.1065,0.4071,0.2738,0.5852,-0.6536,0.01111,286.46,1
0.3167,0.3602,0.2428,0.4125,-0.1947,0.1645,0.06217,306.38,0
0.2281,0.1166,0.0139,0.0083,-0.7875,0.8512,0.00268,292.63,2
0.0802,0.0438,0.7896,0.1875,0.8948,-0.8543,0.01507,291.15,1
0.1172,0.0171,0.0234,0.0084,0.1553,0.4831,0.01207,294.68,2
0.1211,0.0226,0.006,0.0098,-0.581,0.8463,0.01,293.45,2
0.1058,0.0562,0.8186,0.2382,0.8716,-0.8199,0.01542,298.99,1
0.3574,0.314,0.3822,0.5035,0.0979,-0.0648,0.07924,303.7,0
0.172,0.2502,0.1695,0.4206,-0.1925,0.1095,0.03841,300.87,0
0.4094,0.3415,0.2155,0.4658,-0.2262,0.2707,0.08173,307.47,0
0.2612,0.1224,0.5055,0.4142,0.6102,-0.45,0.05813,313.61,0
0.1193,0.1199,0.3735,0.4939,0.5138,-0.5148,0.1442,305.43,0
0.0908,0.332,0.1382,0.2699,-0.4122,0.2095,0.02854,300.87,0
0.1152,0.4119,0.2792,0.4037,-0.1921,-0.0288,0.0457,297.74,0
0.0739,0.0385,0.8385,0.0923,0.9121,-0.8743,0.04289,293.21,1
0.2242,0.5179,0.3818,0.4218,-0.1513,-0.0142,0.11533,307.54,0
0.2461,0.1532,0.0347,0.0228,-0.6304,0.7036,0.03296,293.37,2
0.0507,0.0513,0.3896,0.1611,0.7672,-0.7685,0.02035,300.74,1
0.2418,0.3192,0.2756,0.3539,-0.0733,0.0088,0.06052,304.63,0
0.2587,0.288,0.5345,0.422,0.2998,-0.3233,0.05932,312.17,0
0.2675,0.4742,0.1892,0.3724,-0.4297,0.3244,0.02202,311.35,0
0.2037,0.2837,0.2278,0.5385,-0.1094,0.0338,0.08274,311.23,0
0.236,0.2356,0.4413,0.3274,0.3039,-0.3036,0.05149,310.79,0
0.053,0.0354,0.8128,0.2001,0.9165,-0.8969,0.01114,294.96,1
0.3665,0.3095,0.2364,0.2757,-0.134,0.177,0.06245,303.88,0
0.2765,0.2927,0.1933,0.3369,-0.2045,0.1911,0.12443,295.77,0
0.1263,0.2686,0.4875,0.33,0.2896,-0.4235,0.10244,299.79,0
0.1725,0.1724,0.2162,0.4543,0.1125,-0.1124,0.08338,302.76,0
0.3073,0.311,0.1758,0.3475,-0.2777,0.2749,0.05993,306.94,0
0.1831,0.3309,0.2106,0.4026,-0.2221,0.0992,0.04535,310.94,0
0.0708,0.0157,0.0102,0.0068,-0.2124,0.6185,0.00665,298.35,2
0.277,0.3716,0.3298,0.4442,-0.0595,-0.0084,0.06011,304.75,0
0.1016,0.3664,0.2783,0.4069,-0.1367,-0.0865,0.07367,300.48,0
0.152,0.1389,0.1991,0.4696,0.1784,-0.1558,0.06384,306.56,0
0.1663,0.2954,0.2689,0.234,-0.047,-0.0761,0.06448,297.01,0
0.3283,0.2565,0.1973,0.354,-0.1304,0.1942,0.05115,306.96,0
0.2011,0.504,0.2587,0.4247,-0.3217,0.1537,0.03473,308.12,0
0.1761,0.4713,0.2267,0.3296,-0.3505,0.1763,0.07893,302.16,2
0.0989,0.183,0.3369,0.4662,0.2959,-0.4101,0.0435,306.19,0
0.0688,0.0136,0.0099,0.0264,-0.1593,0.6133,0.01861,295.38,2
0.2035,0.1978,0.1851,0.4475,-0.0331,0.0402,0.0549,304.39,0
0.0266,0.0362,0.7935,0.1463,0.9127,-0.9239,0.00656,297.11,1
0.2493,0.3262,0.2004,0.2498,-0.2389,0.1789,0.0764,305.06,0
0.0289,0.0641,0.7828,0.1278,0.8487,-0.8879,0.0206,293.71,1
0.385,0.4038,0.2715,0.4003,-0.1959,0.1845,0.08804,301.26,0
0.0252,0.0551,0.4277,0.2179,0.7719,-0.8285,0.0335,294.01,1
0.3158,0.3127,0.2254,0.443,-0.1623,0.1647,0.02875,304.45,0
0.2802,0.1924,0.2997,0.3154,0.218,-0.1183,0.05014,301.97,0
0.08,0.2068,0.1691,0.3895,-0.1001,-0.0825,0.09242,307.35,0
0.0331,0.0655,0.804,0.1476,0.8494,-0.8844,0.01492,293.78,1
0.0841,0.0737,0.3794,0.3015,0.6747,-0.6557,0.04075,294.29,1
0.0377,0.0397,0.726,0.11,0.8963,-0.8988,0.01945,299.14,1
0.3428,0.2153,0.3821,0.3256,0.2793,-0.156,0.14042,310.76,0
0.199,0.062,0.471,0.4732,0.7672,-0.566,0.06091,296.45,0
0.3091,0.1655,0.2968,0.3571,0.2841,-0.1115,0.1218,301.16,0
0.1381,0.121,0.4629,0.4544,0.5855,-0.5626,0.1349,313.14,0
0.0918,0.1874,0.2723,0.3889,0.1846,-0.3221,0.03545,305.09,0
0.2498,0.2232,0.1899,0.3023,-0.0806,0.1092,0.08625,307.7,0
0.0524,0.0215,0.4768,0.1269,0.9137,-0.8562,0.01534,298.46,1
0.2931,0.4345,0.327,0.4705,-0.1412,0.0533,0.03504,305.87,0
0.0482,0.0211,0.0296,0.0041,0.1694,0.0772,0.01218,296.18,2
0.3395,0.2199,0.3019,0.3116,0.1571,-0.0381,0.05551,303.96,0
0.1855,0.2239,0.3725,0.4672,0.2492,-0.2908,0.09444,299.67,0
0.3532,0.3069,0.1744,0.3846,-0.2752,0.3085,0.05793,302.07,2
0.2969,0.3768,0.2938,0.2959,-0.1239,0.0683,0.07247,303.11,0
0.2431,0.267,0.4702,0.4032,0.2756,-0.2966,0.02949,304.31,0
0.2497,0.0653,0.4524,0.552,0.7476,-0.4835,0.11837,304.55,0
0.1514,0.2537,0.3839,0.5418,0.2042,-0.3093,0.02195,309.3,0
0.2077,0.2506,0.2084,0.4473,-0.092,0.0475,0.08965,302.07,0
0.0244,0.0504,0.6149,0.1802,0.8484,-0.8853,0.03086,295.38,1
0.2887,0.2161,0.3243,0.4748,0.2003,-0.1246,0.06962,300.0,0
0.1882,0.2736,0.3753,0.4954,0.1567,-0.2381,0.03949,303.5,0
0.0299,0.0479,0.4192,0.0863,0.7949,-0.8302,0.03855,292.14,1
0.2294,0.3394,0.2598,0.4723,-0.1329,0.0452,0.04508,304.15,0
0.1639,0.1441,0.0201,0.0069,-0.7553,0.7692,0.02697,294.48,2
0.2449,0.2768,0.3132,0.3469,0.0617,-0.0911,0.04373,314.53,0
0.2021,0.3015,0.2978,0.485,-0.0062,-0.0837,0.11275,302.87,0
0.2588,0.2568,0.4458,0.3703,0.269,-0.2672,0.048,309.14,0
0.1401,0.2942,0.1921,0.4832,-0.21,0.0613,0.05314,310.59,0
0.1632,0.2095,0.3944,0.3848,0.3061,-0.3583,0.11264,310.9,0
0.2457,0.2134,0.3954,0.5082,0.299,-0.2654,0.14687,303.65,0
0.1745,0.3791,0.3906,0.3405,0.0149,-0.1705,0.03472,310.3,0
0.0526,0.0477,0.6122,0.1554,0.8554,-0.8486,0.02804,293.05,1
0.0665,0.0298,0.721,0.1961,0.9206,-0.8748,0.03473,300.32,1
0.1425,0.2877,0.1571,0.3695,-0.2935,0.1557,0.04525,304.09,0
0.307,0.1578,0.2341,0.4764,0.1945,-0.0035,0.04659,313.65,0
0.0533,0.0288,0.7198,0.173,0.9231,-0.892,0.03425,291.64,1
0.3161,0.2608,0.2799,0.3245,0.0354,0.015,0.09063,307.09,0
0.0259,0.0393,0.6635,0.1249,0.8882,-0.9064,0.05448,293.92,1
0.3591,0.274,0.3132,0.4391,0.0668,0.0053,0.04904,304.86,0
0.2573,0.2326,0.147,0.2647,-0.2255,0.25,0.05054,308.2,0
0.2264,0.4005,0.3411,0.3221,-0.08,-0.0423,0.10356,303.85,0
0.3247,0.3019,0.1785,0.3885,-0.257,0.2742,0.18,301.41,0
0.0386,0.0533,0.7443,0.1359,0.8663,-0.8837,0.02447,297.65,1
0.1804,0.1713,0.3567,0.3653,0.3513,-0.3397,0.18,304.89,0
0.0542,0.0618,0.6851,0.0668,0.8345,-0.8439,0.02015,295.28,1
0.328,0.2718,0.1667,0.3567,-0.2396,0.2855,0.13616,309.5,0
0.0663,0.1032,0.7193,0.2037,0.749,-0.7892,0.02241,292.2,1
0.3439,0.3224,0.2468,0.445,-0.1328,0.1488,0.07902,302.9,0
0.0578,0.0398,0.7809,0.1628,0.903,-0.8824,0.06269,299.43,1
0.0809,0.046,0.4807,0.0652,0.8254,-0.7669,0.08805,294.17,1
0.1967,0.2686,0.1806,0.3369,-0.1959,0.126,0.07641,309.55,0
0.226,0.1751,0.4656,0.3412,0.4534,-0.3978,0.05506,308.79,0
0.0759,0.0941,0.7415,0.1724,0.7749,-0.7943,0.00499,301.56,1
0.0506,0.0326,0.8484,0.1467,0.926,-0.9065,0.01737,288.86,1
0.1892,0.3622,0.2628,0.2538,-0.1592,0.0241,0.09659,307.89,0
0.0228,0.0843,0.7456,0.2647,0.7969,-0.866,0.01791,303.11,1
0.0557,0.0453,0.742,0.0951,0.8849,-0.8726,0.01166,293.85,1
0.0731,0.0308,0.8408,0.1378,0.9292,-0.8835,0.01692,296.72,1
0.0701,0.0558,0.7744,0.1446,0.8656,-0.8497,0.01628,295.2,1
0.0559,0.0549,0.829,0.1022,0.8758,-0.8748,0.04312,296.6,1
0.2328,0.1899,0.4632,0.3452,0.4185,-0.3734,0.05547,302.8,0
0.0725,0.0878,0.8207,0.0904,0.8066,-0.822,0.01065,293.91,1
0.0858,0.0404,0.6741,0.1075,0.887,-0.8288,0.02129,295.6,1
0.3118,0.2503,0.3608,0.446,0.1808,-0.1243,0.03536,301.38,0
0.0352,0.046,0.8316,0.111,0.8951,-0.9068,0.03357,290.91,1
0.1969,0.2873,0.3088,0.34,0.036,-0.121,0.04331,306.35,2
0.1961,0.2034,0.3706,0.3683,0.2913,-0.2995,0.06498,306.26,0
0.0795,0.0204,0.0148,0.012,-0.1593,0.5427,0.02523,301.52,2
0.3527,0.2827,0.4198,0.421,0.1952,-0.1384,0.03928,302.03,0
0.2357,0.2018,0.2419,0.3001,0.0904,-0.0503,0.03005,308.8,0
0.0543,0.0509,0.4383,0.1705,0.7918,-0.7857,0.01374,292.63,1
0.1112,0.2023,0.3142,0.3232,0.2167,-0.3344,0.02508,304.6,0
0.0406,0.0209,0.0132,0.0034,-0.2247,0.3985,0.0061,294.75,2
0.0915,0.0228,0.0126,0.0093,-0.2874,0.6382,0.00878,295.2,2
0.1463,0.0166,0.0186,0.0056,0.0558,0.6283,0.01547,291.3,2
0.1298,0.267,0.2628,0.2687,-0.0079,-0.1396,0.12753,305.12,0
0.2614,0.3852,0.3567,0.3452,-0.0384,-0.0491,0.01458,305.85,0
0.0356,0.0371,0.4618,0.0935,0.8513,-0.8541,0.0162,290.52,1
0.2099,0.5023,0.1375,0.2981,-0.5702,0.4429,0.0549,303.13,0
0.1103,0.2048,0.2382,0.2789,0.0755,-0.2039,0.07422,306.44,0
0.1809,0.2203,0.2065,0.2893,-0.0322,-0.0145,0.04643,308.03,0
0.2411,0.2206,0.1702,0.4069,-0.1288,0.1511,0.01326,299.83,1
0.0512,0.0234,0.7445,0.1291,0.9392,-0.9046,0.02291,295.1,1
0.2089,0.192,0.2711,0.3963,0.1708,-0.1498,0.07534,307.43,0
0.2594,0.4119,0.1907,0.4761,-0.3671,0.2754,0.16505,305.82,0
0.0614,0.0517,0.8305,0.1587,0.8828,-0.8725,0.01327,296.2,2
0.1921,0.1359,0.4148,0.3824,0.5063,-0.4332,0.13526,299.58,0
0.0548,0.0561,0.8008,0.1342,0.8691,-0.8705,0.00699,291.58,1
0.0637,0.0399,0.8264,0.1502,0.9078,-0.8821,0.0145,293.08,2
0.155,0.3267,0.2072,0.4657,-0.2238,0.0751,0.04967,309.42,0
0.0693,0.0417,0.7983,0.2236,0.9008,-0.8701,0.03745,296.66,1
0.2267,0.2661,0.2448,0.3555,-0.0416,0.0033,0.04816,299.86,0
0.2698,0.331,0.2612,0.4828,-0.1178,0.0697,0.06346,298.7,0
0.0355,0.0639,0.8414,0.2347,0.8588,-0.8885,0.02415,292.39,1
0.2947,0.36,0.1392,0.3708,-0.4424,0.4033,0.03609,305.81,0
0.198,0.2221,0.1783,0.5186,-0.1096,0.0819,0.02712,308.97,0
0.2453,0.274,0.1985,0.3956,-0.1599,0.1336,0.1038,304.04,0
0.4293,0.2622,0.2325,0.4934,-0.0599,0.1958,0.12181,298.94,0
0.026,0.0409,0.3974,0.0762,0.8133,-0.8447,0.01665,298.66,1
0.1899,0.3626,0.1568,0.4198,-0.3964,0.276,0.06425,299.7,0
0.1679,0.2897,0.5556,0.3111,0.3145,-0.4166,0.18,306.65,0
0.0533,0.0283,0.6545,0.1967,0.9172,-0.8826,0.02806,293.65,1
0.0263,0.0304,0.7311,0.1324,0.9202,-0.9253,0.03501,290.21,1
0.2016,0.3015,0.2763,0.3031,-0.0436,-0.0469,0.12737,306.21,0
0.0381,0.0637,0.6887,0.126,0.8306,-0.8623,0.02598,295.71,1
0.0496,0.0467,0.8084,0.1833,0.8909,-0.8877,0.01917,296.63,1
0.1211,0.0182,0.0323,0.0078,0.2786,0.3669,0.0045,295.95,2
0.2719,0.2788,0.1743,0.3935,-0.2307,0.2248,0.07565,299.59,0
0.0243,0.056,0.7156,0.1494,0.8548,-0.8937,0.01667,292.27,1
0.1128,0.3373,0.1168,0.3984,-0.4854,0.3164,0.02702,302.44,0
0.1483,0.1267,0.2201,0.3123,0.2694,-0.2311,0.06418,301.26,0
0.1726,0.2054,0.4347,0.3824,0.3583,-0.394,0.07369,310.32,0
0.1572,0.2835,0.2166,0.3775,-0.1337,0.0085,0.03639,314.91,0
0.0932,0.024,0.0192,0.0039,-0.1113,0.5067,0.02115,299.68,2
0.368,0.2852,0.2425,0.5688,-0.0808,0.1477,0.07764,302.52,0
0.0379,0.0368,0.4021,0.1615,0.8321,-0.83,0.0057,295.09,1
0.0328,0.0317,0.7637,0.0929,0.9203,-0.919,0.01862,305.17,1
0.1039,0.3472,0.2439,0.3326,-0.1748,-0.0391,0.07161,302.77,0
0.1235,0.0746,0.0093,0.0058,-0.7785,0.8284,0.00454,297.31,2
0.2505,0.3476,0.238,0.3493,-0.1872,0.1137,0.07387,307.19,0
0.1644,0.3603,0.1446,0.4632,-0.4272,0.2893,0.05078,312.68,0
0.3135,0.3772,0.2749,0.2272,-0.157,0.1137,0.10829,309.3,0
0.1836,0.1546,0.3592,0.2761,0.3982,-0.3599,0.06532,305.01,0
0.0288,0.0552,0.8365,0.0666,0.8763,-0.9044,0.01175,297.37,1
0.0305,0.0492,0.7734,0.2189,0.8803,-0.902,0.03407,290.64,1
0.1289,0.065,0.021,0.0118,-0.5124,0.6445,0.00882,292.91,2
0.2893,0.1998,0.3056,0.3638,0.2093,-0.111,0.08825,303.0,0
0.1935,0.2752,0.4574,0.3936,0.2487,-0.3224,0.04112,309.21,1
0.0381,0.058,0.7409,0.2127,0.8548,-0.8782,0.02246,292.93,1
0.135,0.3562,0.1525,0.2534,-0.4003,0.2338,0.06395,296.64,0
0.0433,0.0394,0.7324,0.1857,0.8979,-0.8931,0.03306,293.6,1
0.0685,0.0484,0.3421,0.1838,0.7522,-0.7083,0.06362,292.29,1
0.0363,0.0387,0.7709,0.1562,0.9044,-0.9072,0.01541,299.44,1
0.0749,0.0473,0.7052,0.1918,0.8743,-0.8405,0.01126,295.49,1
0.1788,0.3614,0.3471,0.3999,-0.0202,-0.1247,0.05996,303.61,0
0.0897,0.0465,0.7005,0.1062,0.8754,-0.8227,0.02921,295.79,1
0.1358,0.3079,0.339,0.2406,0.0481,-0.2089,0.06835,303.91,0
0.3179,0.2044,0.5587,0.2525,0.4642,-0.3629,0.09879,305.23,0
0.052,0.0498,0.762,0.1047,0.8773,-0.8748,0.04031,295.2,1
0.0267,0.0733,0.8321,0.188,0.8382,-0.8867,0.06313,298.75,1
0.0467,0.0694,0.7988,0.1487,0.8402,-0.8646,0.01709,293.24,1
0.2182,0.27,0.1894,0.4159,-0.1754,0.1261,0.05914,300.69,0
0.062,0.0278,0.3713,0.2244,0.8607,-0.7842,0.00733,297.0,1
0.0593,0.0704,0.7152,0.1458,0.8209,-0.8338,0.03918,294.9,1
0.2353,0.3067,0.1755,0.1819,-0.2722,0.214,0.10266,303.01,0
0.0707,0.0451,0.3933,0.224,0.7943,-0.7435,0.02736,297.17,1
0.2672,0.3502,0.3025,0.4546,-0.0732,0.0102,0.10758,304.1,0
0.0403,0.0526,0.6519,0.145,0.8507,-0.8671,0.02841,296.29,1
0.1374,0.339,0.3058,0.3971,-0.0516,-0.1242,0.09527,301.88,0
0.2353,0.2883,0.176,0.3644,-0.2417,0.1959,0.07762,309.49,0
0.0545,0.0593,0.579,0.0989,0.8143,-0.8211,0.01195,288.54,1
0.2634,0.2903,0.1226,0.5138,-0.4061,0.3861,0.02502,311.1,0
0.3704,0.3199,0.225,0.4953,-0.174,0.2107,0.03675,306.25,0
0.0783,0.0452,0.78,0.1622,0.8904,-0.8533,0.02513,299.53,1
0.259,0.1206,0.2094,0.4509,0.269,-0.0491,0.04165,305.36,0
0.227,0.4434,0.2501,0.4703,-0.2788,0.1455,0.05511,302.32,0
0.3937,0.3821,0.2097,0.4378,-0.2912,0.2981,0.02842,311.19,0
0.0444,0.0429,0.4256,0.1149,0.8168,-0.8138,0.0178,287.3,1
0.148,0.1801,0.3516,0.5261,0.3225,-0.3636,0.18,303.55,0
0.2125,0.1704,0.385,0.2365,0.3863,-0.3358,0.06391,304.64,0
0.125,0.3901,0.1484,0.5067,-0.4488,0.2689,0.0612,310.87,0
0.1693,0.2128,0.2638,0.4228,0.1069,-0.1599,0.02521,306.69,0
0.1527,0.3065,0.2567,0.3516,-0.0885,-0.0556,0.03358,306.49,0
0.3457,0.0901,0.3212,0.4496,0.5619,-0.1917,0.08479,301.47,0
0.2243,0.1718,0.2214,0.5086,0.1262,-0.0556,0.06011,303.02,0
0.2791,0.3422,0.2465,0.4912,-0.1627,0.1152,0.0738,300.43,0
0.181,0.4775,0.1551,0.3604,-0.5097,0.3596,0.05949,309.37,0
0.2928,0.4466,0.2166,0.4159,-0.3468,0.2612,0.0517,306.68,0
0.1441,0.2981,0.1998,0.2984,-0.1973,0.0505,0.03618,303.76,0
0.342,0.2636,0.3106,0.2873,0.0819,-0.0127,0.04267,310.15,0
0.0348,0.0562,0.8436,0.12,0.8752,-0.8977,0.02647,299.67,1
0.1751,0.2463,0.4374,0.4359,0.2796,-0.3498,0.11682,304.0,0
0.2188,0.1845,0.0223,0.0039,-0.784,0.8006,0.01055,296.26,2
0.3894,0.1932,0.1536,0.4864,-0.114,0.3094,0.03151,300.54,0
0.0449,0.0643,0.814,0.1622,0.8536,-0.8743,0.01591,294.1,1
0.0245,0.081,0.7802,0.0779,0.812,-0.8734,0.00658,294.89,1
0.2047,0.1012,0.3922,0.4666,0.5897,-0.4389,0.08542,303.55,0
0.2477,0.2596,0.3534,0.3603,0.153,-0.1643,0.07335,304.81,0
0.0282,0.09,0.7091,0.1417,0.7748,-0.8462,0.01544,299.04,1
0.2528,0.455,0.2246,0.4617,-0.339,0.2234,0.05541,302.76,0
0.0388,0.0561,0.392,0.1289,0.7494,-0.784,0.01867,293.57,1
0.2958,0.369,0.1963,0.268,-0.3054,0.2573,0.02645,299.38,0
0.2872,0.4358,0.2104,0.3151,-0.3489,0.2643,0.01351,297.87,0
0.278,0.289,0.4145,0.4316,0.1784,-0.1877,0.05476,303.81,0
0.3442,0.2451,0.2425,0.3629,-0.0054,0.0972,0.04823,307.05,0
0.1449,0.2207,0.345,0.4538,0.2198,-0.3074,0.05759,311.54,0
0.0513,0.038,0.7737,0.0577,0.9063,-0.8908,0.02873,297.42,1
0.0383,0.0688,0.4293,0.1194,0.7238,-0.7783,0.00894,287.01,1
0.2409,0.1607,0.5146,0.4278,0.5241,-0.4386,0.04606,316.37,0
0.3557,0.2982,0.2018,0.4296,-0.1929,0.2368,0.04182,303.86,0
0.2865,0.1665,0.3547,0.4435,0.361,-0.2206,0.05692,309.13,0
0.2416,0.347,0.1676,0.5482,-0.3486,0.2744,0.0193,303.54,0
0.0555,0.0497,0.7857,0.1319,0.881,-0.8745,0.04088,299.57,1
