altitude_km,vertical_extent_km,temperature_c,optical_thickness,droplet_radius_um,liquid_water_path,wind_shear,humidity_pct,albedo,pressure_hpa,cloud_type
2.1176,2.6034,14.4538,3.0198,15.4186,319.7351,3.6481,84.3315,0.3685,789.4997,Cumulus
1.7223,2.2803,8.8127,5.6389,15.916,256.1481,2.6585,82.2125,0.4734,817.2249,Cumulus
4.1927,1.7974,2.469,5.3726,12.5541,182.5509,9.2144,69.7483,0.504,606.6327,Cumulus
0.3931,0.1272,11.3731,8.5291,7.7354,0.0,5.0071,94.1574,0.1,966.0963,Stratus
0.9716,0.6929,11.914,9.2043,8.7078,41.9104,4.2683,73.2488,0.4422,888.8516,Stratus
0.1922,1.4218,11.7171,8.5195,7.5279,93.077,5.3862,86.0827,0.7028,997.1439,Stratus
0.5708,1.6447,-2.3286,8.2812,9.0298,82.5955,4.2667,79.2749,0.6039,943.8155,Stratus
0.8535,0.0525,8.7596,8.5328,6.0906,17.4978,3.9969,100.0,0.2664,914.905,Stratus
0.7469,0.4182,6.9871,8.1556,8.4554,22.5724,3.5971,79.9698,0.1803,923.6991,Stratus
1.4361,0.4909,7.6774,10.3592,9.4412,27.8659,5.4106,76.022,0.3068,853.6418,Stratus
0.5573,1.602,8.0081,8.8243,7.6442,111.7934,4.3761,65.837,0.8185,956.9773,Stratus
0.1,0.6727,12.4212,7.9162,6.7722,34.5739,7.4282,79.7099,0.2338,1054.5983,Stratus
0.1,1.1299,9.709,6.3304,9.2836,82.8734,5.4115,88.9828,0.5288,1000.4853,Stratus
0.9893,0.8199,7.2237,8.2633,10.0497,43.2504,2.5745,96.698,0.4844,920.8492,Stratus
0.6479,0.2203,3.8611,7.8078,8.2298,22.9716,2.7578,79.4386,0.1011,952.4717,Stratus
0.258,0.05,14.3657,7.7632,9.0792,0.0,4.4422,97.3718,0.1,987.0381,Stratus
2.1751,0.4548,6.7344,9.6311,7.4472,0.0,7.2429,87.4905,0.1,772.8909,Stratus
1.4973,1.6267,8.5425,8.5957,9.2976,94.2908,4.2836,84.1167,0.6672,845.9977,Stratus
0.9649,0.803,16.486,6.4811,9.1576,32.6399,3.4329,89.3827,0.2543,904.275,Stratus
1.14,1.1217,6.8296,9.2426,10.6744,84.7437,2.7638,99.3406,0.6518,877.453,Cumulus
0.8409,0.1327,8.0351,6.6016,9.8148,0.0,2.9714,88.4089,0.1,916.659,Stratus
0.2477,0.5699,9.8126,9.332,7.9765,46.6501,4.0599,79.1339,0.4146,962.9965,Stratus
1.6184,1.0115,3.3792,7.9299,8.4342,55.8293,4.8931,91.3931,0.4935,814.0204,Stratus
1.5108,0.2635,2.9737,8.6043,10.9934,21.8807,3.5193,91.2651,0.2429,853.9027,Stratus
0.1,0.6744,7.3144,8.4701,7.3343,21.0778,5.7594,86.4778,0.1863,1036.5602,Stratus
1.1359,0.3481,7.4355,8.3222,10.1888,17.9483,3.4255,96.1724,0.1803,886.192,Stratus
1.2021,1.0306,9.4698,8.7514,9.1872,51.3732,4.4435,69.6868,0.391,890.7084,Stratus
0.807,0.8594,5.577,8.5983,10.4782,80.6779,4.2437,90.8566,0.6391,932.998,Stratus
2.2584,0.9734,10.5189,10.7437,8.5445,44.4467,5.0883,94.2748,0.5305,801.3793,Stratus
2.1932,1.0484,1.4515,8.7687,9.7145,77.4016,5.165,76.4095,0.6292,798.1947,Stratus
0.7735,0.6089,8.754,8.7966,9.0378,47.412,4.0097,76.1339,0.4716,926.5906,Stratus
0.8663,1.1013,10.2606,7.6486,9.0651,79.9284,4.1447,95.985,0.5504,912.0072,Stratus
0.7958,0.4641,10.1496,8.9571,10.6478,17.6099,4.0475,97.3956,0.2549,929.8844,Stratus
0.6332,0.9503,8.4303,7.2717,7.1296,88.7438,5.5129,98.8782,0.573,913.5117,Stratus
0.4475,0.05,6.6888,9.8802,8.7863,25.1524,3.1004,82.4561,0.3009,976.373,Stratus
1.3041,0.4015,8.3285,6.7188,8.4993,23.2344,4.3815,89.6085,0.105,876.0358,Stratus
2.1769,1.6263,13.3189,7.4876,9.569,99.8561,7.4441,90.6662,0.5662,755.4805,Stratus
1.93,0.9444,6.9019,6.545,9.8926,32.4342,5.262,74.3423,0.2687,827.0351,Stratus
1.4735,0.9445,12.4234,9.0036,8.9395,66.1347,4.3711,89.2581,0.6172,846.0703,Stratus
0.1,0.3704,12.9804,7.9914,6.993,14.1457,7.368,89.1097,0.1377,1064.2481,Stratus
0.1,0.2623,2.9244,9.3231,7.7928,19.3642,5.8194,93.9625,0.2813,1024.5569,Stratus
1.6385,0.5943,8.5515,7.3293,8.0155,10.1775,4.1313,83.4275,0.1086,833.2662,Stratus
1.9716,0.6731,5.5779,9.1378,9.1801,39.2208,5.2353,98.0035,0.2886,831.9472,Stratus
1.3322,1.4658,3.7436,9.1958,8.8532,117.0095,3.0384,88.6427,0.8665,857.5994,Stratus
0.8167,1.1076,11.7721,8.7542,9.7697,73.6504,4.252,100.0,0.5229,917.7606,Stratus
1.8114,0.7436,10.6566,8.537,7.7242,30.8874,5.1441,93.9729,0.2308,817.4444,Stratus
1.4522,0.7263,9.9221,8.6646,9.1776,39.2505,2.8513,90.2216,0.4162,849.4453,Stratus
1.6825,1.0033,5.2008,7.4072,8.6912,43.054,4.5276,78.5448,0.3706,837.6851,Stratus
0.1,0.1725,9.7366,7.2097,7.2842,0.0,5.914,77.44,0.1,1020.3179,Stratus
1.206,0.05,4.4134,9.1526,11.0572,0.0,5.0356,100.0,0.1,891.7146,Stratus
2.0647,0.9974,9.2704,8.0576,9.9724,68.0875,7.0575,95.0218,0.4657,784.672,Stratus
1.3165,0.7288,6.6846,9.0441,8.5055,25.5733,4.8573,85.7193,0.2482,860.081,Stratus
1.5689,0.1752,12.6778,10.3612,9.2867,0.0,5.3572,84.6656,0.1,820.9908,Stratus
1.0218,0.05,7.729,7.9514,9.9328,2.8521,3.588,89.7751,0.1,892.7402,Stratus
1.0636,1.0575,9.8093,7.7799,9.0719,61.4366,4.6347,77.2385,0.4486,878.6403,Stratus
1.8415,0.4914,9.8168,8.1109,9.2774,17.5073,4.8627,84.2586,0.1248,789.5583,Stratus
0.5981,0.8601,8.7347,8.5468,7.6525,55.1528,3.3235,92.9003,0.4938,938.4756,Stratus
0.5394,0.5945,9.3687,9.237,9.1413,38.1598,4.5892,93.9705,0.3413,932.4952,Stratus
0.7131,0.6863,10.0632,8.4659,9.7947,37.3472,4.1974,85.0553,0.3523,950.2906,Stratus
1.0141,0.4631,5.8626,10.9943,8.7011,15.1846,3.6013,100.0,0.2254,895.8703,Stratus
0.1,0.6694,10.4103,9.005,9.1257,37.8907,5.3538,96.3599,0.327,1015.628,Stratus
1.4386,0.9308,12.0235,9.437,11.272,59.4756,3.9032,81.8499,0.488,864.1636,Stratus
0.9015,0.5897,10.3907,8.4558,9.1525,36.9511,4.7168,77.7935,0.322,898.7498,Stratus
1.5122,0.5669,7.7604,9.7142,9.9856,37.391,4.0014,92.7565,0.4405,843.7808,Stratus
0.1,0.943,9.6104,8.2537,8.2512,46.2099,5.5086,84.3994,0.5269,1051.7779,Stratus
1.5145,0.9697,7.7268,7.7269,8.8661,58.8857,4.6996,82.8797,0.4522,854.2741,Stratus
1.8021,0.245,8.5844,9.5864,11.0883,7.1076,5.4731,89.7831,0.1353,825.7045,Stratus
1.2631,0.6884,4.8431,8.4313,8.7373,27.1284,4.4496,93.7551,0.2066,870.34,Stratus
1.018,0.4905,13.8302,8.7943,11.3243,5.2878,3.3896,94.3354,0.1,903.8224,Stratus
1.5191,0.7055,15.7742,9.6783,9.459,45.1595,4.3211,88.4415,0.4924,840.5286,Stratus
1.7629,1.2736,6.5362,8.6668,9.8811,97.6146,4.967,69.6487,0.5734,829.818,Stratus
1.3138,0.8436,11.7516,8.3209,7.6963,19.9806,3.5258,95.6354,0.2451,875.2559,Stratus
1.3586,1.5657,14.1025,7.8575,9.456,84.2111,3.6123,81.5514,0.5981,845.9756,Stratus
1.9942,0.7878,5.6483,9.774,8.0058,51.6053,5.4082,90.467,0.4408,803.3532,Stratus
1.4567,0.6334,1.4455,8.0899,7.7373,47.279,5.4507,87.0227,0.426,841.1939,Stratus
0.5198,0.6921,14.3088,8.4387,9.949,67.4784,4.5028,100.0,0.6311,970.0776,Stratus
1.76,0.7571,8.9639,8.8443,8.4075,32.0242,4.1843,100.0,0.318,802.7408,Stratus
0.9258,0.8291,7.1818,8.8393,9.0497,77.7596,3.8098,84.3242,0.6289,915.8596,Stratus
1.02,0.3032,9.1657,9.7164,9.072,21.1387,3.7345,77.2429,0.2544,909.1119,Stratus
1.0641,0.6067,7.7082,8.4162,9.933,41.9932,4.1308,77.8686,0.4169,892.38,Stratus
1.5813,0.4102,19.3581,10.1517,10.809,8.5445,4.7922,90.1725,0.1,849.8139,Stratus
2.0493,1.1118,7.1425,8.2015,10.2179,72.0523,4.5085,83.682,0.6081,803.5324,Stratus
1.0147,0.05,10.1456,8.9449,8.2279,9.1122,4.9642,79.111,0.1,917.591,Cumulus
2.0388,0.7628,13.5229,8.2795,10.4395,35.7696,7.3748,83.8106,0.1863,782.5917,Stratus
1.0988,0.0927,13.506,11.0118,8.3778,0.0,4.5526,91.6095,0.1,881.782,Stratus
1.8413,0.8729,12.836,8.0792,8.3139,53.216,4.2985,87.3739,0.3853,789.6554,Stratus
1.1191,0.5404,7.5101,8.1878,7.9702,18.0076,4.886,84.1409,0.1783,880.1027,Stratus
0.7045,0.05,8.4677,8.6377,8.7651,11.8214,4.199,85.1449,0.2345,921.3606,Stratus
2.1533,1.0769,1.3894,8.1799,9.3258,55.3576,5.5833,86.7046,0.4623,766.8413,Stratus
0.6473,0.05,8.7393,8.8774,8.0816,0.0,3.4839,89.781,0.1,915.7608,Stratus
0.6071,0.6874,9.1148,9.9749,8.8165,21.187,3.742,90.2503,0.2899,938.1216,Cirrus
0.2464,0.9765,11.596,8.6768,6.1285,49.3026,5.3541,74.8128,0.5388,984.1674,Stratus
1.7604,1.2507,15.2842,8.7211,9.6383,114.7881,5.4043,89.3336,0.7225,834.8102,Stratus
1.9021,0.0559,11.4896,8.225,8.0914,0.0,5.5676,85.1036,0.1,822.0615,Stratus
1.2239,0.4936,12.7473,7.8939,8.2597,9.3739,4.4448,79.8896,0.1384,889.2256,Stratus
0.4097,1.1335,8.9389,8.6158,8.1249,61.5483,4.5542,85.0183,0.5479,952.5383,Stratus
0.9959,1.1605,13.495,8.5091,10.1234,100.4324,4.491,97.2491,0.6957,894.1421,Stratus
0.8184,1.2123,9.039,9.9079,9.7015,76.5535,4.0215,94.469,0.5546,924.8824,Stratus
0.3817,1.7246,12.9921,7.3491,8.4535,135.3275,6.6249,88.7777,0.782,971.1222,Stratus
0.7067,0.4965,11.8157,10.2454,8.4716,19.7514,3.2609,80.8232,0.3016,945.0917,Stratus
1.3034,0.849,10.3745,8.3238,10.3012,28.085,4.238,77.123,0.4038,864.9762,Stratus
0.6369,0.5617,3.6074,8.6782,10.6159,25.3262,6.4494,80.4655,0.2197,949.2957,Stratus
1.175,0.05,12.8267,7.2222,9.5372,0.0,4.8473,88.0977,0.1,874.621,Stratus
0.1,0.664,10.3235,9.1743,6.5685,43.2701,6.3275,88.2663,0.3256,1017.5872,Stratus
2.0075,0.05,11.459,7.3474,9.039,0.0,5.6803,82.7891,0.1,800.2002,Stratus
0.7652,0.4917,10.0974,8.9481,9.2853,36.2285,4.522,95.0224,0.4188,918.5045,Stratus
1.5221,0.1127,10.7008,8.8308,9.3754,1.0439,3.8826,91.0759,0.1,833.4472,Cirrus
1.1132,0.8755,13.5523,8.1093,8.0285,44.538,3.8667,66.7898,0.4679,889.1895,Cirrus
1.2415,0.3886,7.3413,6.0217,8.8325,2.4885,2.5043,88.8734,0.1,883.3779,Stratus
0.3208,0.05,10.6367,11.0927,8.394,0.0684,4.8284,94.0438,0.1,979.3168,Stratus
0.5437,1.0463,6.279,7.235,7.5122,60.5755,2.8211,89.6195,0.4531,918.1241,Stratus
0.5573,0.4585,11.0184,8.8273,9.2247,43.0063,4.7844,92.6521,0.4903,948.1596,Stratus
1.0152,0.5272,9.8795,7.6242,9.4531,50.8707,3.5815,85.8922,0.4699,910.5048,Stratus
1.7957,0.3089,6.7916,9.7576,8.9649,0.0,3.9996,87.478,0.1,807.1578,Stratus
1.26,1.1596,9.3278,8.0446,8.3805,74.146,5.0033,87.6452,0.5864,876.8498,Stratus
0.4598,0.8082,7.0095,7.5976,9.5719,46.2249,3.06,89.4726,0.4403,946.0263,Cirrus
1.0524,0.4548,7.677,9.2142,8.3428,6.5017,3.2473,83.3671,0.1,892.9895,Stratus
0.9516,0.05,10.2418,6.9737,9.3998,0.0,3.6018,96.7399,0.1,908.8876,Stratus
0.7895,1.7043,9.9394,8.0041,9.1788,132.8055,4.0335,99.3822,0.7535,914.5966,Stratus
0.9908,1.4917,2.2783,9.3283,9.7164,84.0718,2.8703,83.7518,0.6832,922.7228,Stratus
1.4582,1.2772,10.2967,10.3082,10.9792,69.458,5.4754,78.6504,0.6178,869.2651,Stratus
0.568,0.4187,7.9383,7.3451,7.7181,16.0908,3.3627,77.238,0.191,933.97,Stratus
0.7925,0.4996,7.5499,7.7661,8.0794,39.0673,7.266,91.2397,0.3428,921.8454,Stratus
1.5893,0.8603,5.055,8.9226,8.6842,44.0967,3.3713,92.7027,0.524,858.6839,Stratus
1.2814,0.3425,8.8411,6.1031,12.516,24.1252,6.6623,91.2734,0.1598,887.1538,Stratus
1.7675,0.3042,7.1694,10.1291,10.009,0.0,5.4285,91.9613,0.1,802.8384,Stratus
1.8615,1.2834,13.4573,7.3006,9.5357,82.7288,4.948,83.453,0.5163,833.8263,Cumulus
0.1837,0.6779,2.877,7.9751,9.0674,38.9517,5.1756,72.0788,0.3306,944.5309,Stratus
1.173,0.2521,5.6263,8.813,9.5135,28.4944,4.0009,84.0217,0.3043,889.8171,Stratus
0.6952,1.0811,5.3893,8.5615,10.4337,35.0814,4.5556,100.0,0.3634,920.9026,Stratus
0.2808,0.4704,9.9053,7.3437,6.7748,14.227,4.2436,90.1184,0.101,981.7656,Stratus
0.5265,0.05,13.1059,10.5658,8.8458,4.3019,5.1269,91.3963,0.1,957.3631,Stratus
0.8195,0.2461,10.7609,5.4098,9.056,5.0488,3.9165,95.2379,0.1,920.3541,Stratus
0.8233,0.4934,5.1687,7.1536,9.9111,28.1481,3.6344,81.2793,0.2523,931.3035,Stratus
0.6359,0.788,7.4977,7.7359,8.1853,38.3463,3.805,89.7878,0.3486,932.1219,Stratus
0.9918,0.7687,6.1679,7.3604,8.2988,35.2668,4.6351,92.0976,0.3152,892.8345,Stratus
2.468,1.1911,10.7771,9.9635,7.9534,91.9567,6.4569,80.5399,0.6334,776.144,Stratus
0.1,0.6052,7.4265,6.51,8.2784,13.4989,5.3563,90.9109,0.1347,1012.4008,Stratus
1.6823,0.5137,4.0552,10.369,10.1548,28.5513,5.4559,98.3629,0.374,821.4465,Stratus
0.989,1.198,11.0465,8.1662,7.8844,76.8261,5.0074,84.7944,0.6367,888.4754,Stratus
0.7373,1.0915,13.4214,6.8669,11.2413,85.3645,4.0791,74.2211,0.5532,924.0515,Stratus
0.1,0.6146,8.3746,5.9789,7.6111,27.3143,7.152,89.3808,0.1567,1036.7884,Stratus
1.4577,0.8168,9.4214,8.2418,9.0304,58.8164,4.8926,82.7476,0.4758,860.1534,Stratus
0.1354,0.5099,3.7279,7.6576,8.6831,25.2403,5.8447,89.4487,0.2364,987.0651,Stratus
1.4967,0.2351,1.7927,8.7838,10.471,19.6517,4.7688,81.2628,0.2116,864.5408,Stratus
2.0448,1.5789,2.5282,7.9593,9.6841,98.4262,4.8686,88.4878,0.6372,798.405,Stratus
0.2303,0.4832,8.8435,9.647,9.6871,32.2935,5.5266,97.8178,0.2451,962.4551,Stratus
1.701,0.818,7.9222,8.329,8.4398,53.9026,4.8812,87.7776,0.4371,832.5561,Stratus
1.0153,0.0939,10.9118,7.9913,8.0311,0.0,4.6819,74.8068,0.1,888.4144,Stratus
0.1,0.9946,8.3082,9.6679,6.802,66.2816,5.6441,91.0058,0.6081,1042.4444,Stratus
0.2771,0.2177,12.4572,8.7738,9.2495,17.6632,4.4099,88.1593,0.1658,978.7636,Cumulus
1.1069,1.3712,12.0529,9.4296,9.2978,102.4328,3.0806,89.7058,0.7111,897.0894,Stratus
1.2407,1.419,7.8714,9.8784,10.8738,67.8317,2.6457,95.7856,0.6201,880.9883,Stratus
0.1,0.9263,5.488,8.1474,7.0376,59.7038,4.6656,83.7995,0.6138,1009.8135,Stratus
1.019,0.746,2.2934,8.5459,10.0501,48.0674,3.1615,85.6957,0.4275,916.8713,Stratus
1.4941,0.625,14.0175,9.5126,9.1753,38.9758,4.6625,79.7646,0.3166,841.6619,Stratus
1.5991,0.681,5.7012,5.5592,10.6997,24.3488,3.7949,89.5469,0.1275,851.6628,Stratus
0.7523,0.8637,3.7625,8.3779,10.4584,48.9504,3.5528,89.3371,0.5412,943.8257,Stratus
1.2631,0.7359,9.4545,8.2302,8.6398,46.5294,4.3737,85.9222,0.4735,878.8442,Stratus
1.6435,1.0927,3.7936,8.9489,9.7814,53.1731,6.202,93.9767,0.5528,837.0813,Stratus
1.5115,0.3327,9.451,7.5387,10.1254,41.7829,3.5895,79.7065,0.3671,863.1018,Stratus
1.5349,1.3112,7.8229,9.8145,10.4652,57.7242,3.5395,89.0156,0.5861,848.2931,Stratus
1.0681,0.5309,12.2329,7.6147,10.8728,36.9379,2.7506,92.8089,0.3235,884.9664,Stratus
0.9433,0.4016,11.9284,7.9492,10.3909,0.0,3.4151,83.6636,0.1,900.6258,Stratus
1.1633,0.845,12.8616,7.7027,10.1098,46.0498,3.3964,77.0117,0.4471,891.3059,Stratus
0.5417,0.8706,9.7219,9.9759,9.448,57.1655,6.4765,74.4371,0.5962,938.3496,Stratus
1.6673,0.05,5.9958,5.9973,7.8467,20.5537,5.6167,89.2425,0.1459,824.029,Stratus
0.1,0.5076,5.3709,10.6443,7.6614,30.5858,4.8465,100.0,0.335,989.7859,Stratus
0.6974,0.05,7.1426,10.268,8.2936,0.0,5.527,83.1222,0.1,924.6388,Stratus
0.9783,0.4297,15.98,7.8222,9.2536,26.2118,4.2953,91.6106,0.2933,894.3149,Stratus
1.2818,0.4469,8.1278,9.7323,10.7209,36.4132,3.4875,68.5973,0.4285,865.4233,Stratus
1.3945,0.819,9.5636,8.6561,9.547,62.1348,3.6837,90.9862,0.5556,858.0473,Stratus
1.8934,0.3849,14.3151,10.4835,6.9474,0.0,5.8577,79.2928,0.1,804.8283,Stratus
1.0467,0.4796,9.8911,9.6408,8.3908,18.4463,3.6691,84.8534,0.1471,897.5002,Stratus
0.5692,1.2216,6.3797,11.1318,9.6324,38.6407,5.2313,88.6309,0.5087,974.1335,Stratus
0.913,1.5257,11.5556,6.6254,8.456,72.9748,4.3325,74.7137,0.4415,925.1029,Stratus
0.8084,0.3316,7.5003,8.7296,10.262,7.5623,4.8966,100.0,0.1,899.8931,Stratus
1.312,1.1077,10.0119,6.4311,8.0425,77.2454,2.3107,83.1575,0.4561,864.7513,Stratus
0.3598,0.8551,10.7925,7.8775,9.0055,37.3323,3.1351,92.8561,0.3344,957.9522,Stratus
0.8947,0.05,7.2699,11.1996,9.2857,1.357,2.4907,99.9413,0.1,909.7034,Stratus
1.9736,0.3835,9.6523,9.0618,10.0592,26.6673,4.7984,90.3455,0.2257,803.0903,Stratus
1.1079,0.05,14.6002,9.6814,8.5222,0.0,3.0254,78.1782,0.1,891.6134,Stratus
0.3682,0.8294,6.8071,9.1167,9.3513,13.0672,5.4073,88.8216,0.1614,955.6173,Stratus
0.7961,0.2693,13.6091,9.0406,10.8378,0.0,3.5742,73.2989,0.1,915.8202,Stratus
0.1,0.7536,6.9333,7.8732,5.2276,33.4785,7.3961,85.3521,0.3668,1065.0314,Stratus
0.9647,1.7284,15.3072,7.6496,9.9104,122.0579,3.9084,100.0,0.7697,904.3279,Stratus
1.9886,1.3373,6.0058,7.841,7.7403,82.3087,6.1829,76.7104,0.6047,799.6516,Stratus
0.288,0.3932,7.6215,5.2235,7.5169,25.045,2.9625,81.4066,0.1434,962.617,Stratus
0.1264,0.2965,14.2789,8.4016,7.3935,35.546,5.0391,100.0,0.3417,997.6252,Stratus
0.608,1.2172,14.4328,8.7878,8.9387,92.296,4.4738,86.6061,0.7028,947.9765,Stratus
1.5528,0.2981,11.8645,7.7569,10.0865,19.1141,4.9145,80.8504,0.2498,831.5347,Stratus
2.0228,1.0964,5.2135,8.3432,9.8155,51.2614,5.4868,91.1137,0.4362,796.7416,Stratus
1.2689,1.7943,9.2884,9.1301,9.9113,99.5826,2.7336,84.2496,0.6667,870.5132,Stratus
0.2285,0.9702,9.0044,9.5618,8.6666,39.4517,5.7011,66.2722,0.3936,981.0734,Stratus
0.9867,1.1736,6.0047,7.0626,8.3719,52.4956,3.5633,77.1163,0.4032,898.8302,Stratus
2.0737,1.1272,11.4389,7.5463,10.6241,67.5342,5.6444,100.0,0.4748,799.0386,Stratus
0.8135,0.4772,6.2816,9.4036,5.9228,46.7552,5.916,90.6252,0.4401,921.0163,Stratus
1.0843,0.8161,4.4829,9.2068,10.1891,45.707,3.6468,99.7095,0.4285,910.6132,Stratus
1.1443,0.3174,3.327,10.1133,10.2097,23.5182,3.1886,79.7664,0.3476,890.2056,Stratus
0.1,1.216,14.993,10.0635,9.0326,83.332,4.7478,87.5597,0.7646,1005.7776,Stratus
1.5988,0.2659,7.2133,11.3978,10.9848,0.0,5.2869,86.6488,0.1,826.4914,Stratus
1.5123,0.9804,7.2867,8.1487,7.879,76.4075,4.0169,83.6217,0.6877,846.8622,Stratus
0.1,1.1527,5.3927,10.3943,8.769,83.9013,6.7385,89.6819,0.6994,1033.0507,Stratus
0.2016,0.5033,13.7877,7.396,8.79,29.4509,5.8011,79.0819,0.2203,991.9222,Stratus
0.4182,0.4116,4.1691,11.3729,8.8077,52.6327,4.7887,97.6759,0.6031,965.3183,Stratus
1.449,0.6321,4.7855,9.0456,8.4658,55.6297,4.9193,91.738,0.4376,871.819,Stratus
0.5493,0.343,7.8736,9.1504,9.2736,25.6571,4.1677,86.6072,0.3198,940.3529,Stratus
1.2408,0.7626,8.9245,9.6879,9.3511,38.2786,3.196,89.0662,0.4127,864.7599,Stratus
0.8909,0.3332,11.3052,6.8736,8.739,13.9181,2.6033,85.5812,0.106,908.4942,Stratus
1.0427,0.3622,6.6354,7.2103,9.6797,22.2304,4.016,74.2117,0.1762,892.7315,Stratus
1.2976,0.9188,14.4052,8.6388,8.3587,48.5641,4.7388,80.0746,0.3879,856.8933,Stratus
1.1634,0.947,6.6592,8.9149,8.8615,56.5267,5.1469,86.5594,0.5572,890.1783,Stratus
0.9886,0.5826,5.47,10.9991,10.4728,33.6537,4.7233,85.1775,0.3729,896.3636,Stratus
1.1962,0.05,5.1368,7.361,10.7948,0.0,5.8237,93.1807,0.1,882.6593,Cumulus
1.1302,1.1683,6.2914,10.3482,10.5075,67.9928,3.4156,92.4829,0.6093,867.4779,Stratus
0.8742,0.5206,4.9101,8.1813,10.4577,0.0,3.6997,83.5212,0.1,917.0749,Stratus
0.7413,1.5249,11.6282,8.1646,9.5468,97.9725,3.3673,80.3441,0.6561,934.4981,Stratus
2.1283,0.647,5.4971,8.3034,8.6628,39.9787,6.833,94.0386,0.3909,783.7797,Stratus
0.7344,0.7543,8.5351,8.1337,9.5764,45.1152,3.4695,89.5143,0.416,946.4525,Stratus
1.8202,0.5273,5.3966,9.0838,10.8148,42.3269,5.646,83.0273,0.4095,819.0568,Stratus
0.5889,0.7974,4.8894,8.0261,7.6427,29.1669,3.8417,78.8642,0.2414,956.2696,Stratus
1.4861,2.0906,12.8729,6.8075,8.5801,127.6642,4.8547,82.5933,0.6593,844.2045,Cumulus
2.0703,0.5604,14.6097,8.1786,7.2514,6.6117,6.4094,91.1356,0.1,801.3309,Stratus
0.7975,1.2105,13.4415,9.048,7.494,91.3804,2.9957,100.0,0.7003,905.9453,Stratus
0.5996,0.7363,3.8503,6.8172,7.974,48.4058,3.0159,86.3047,0.2817,908.7184,Stratus
0.7425,1.1695,4.3359,9.1982,8.7976,86.4285,4.5338,81.336,0.7052,945.2145,Stratus
0.9884,0.05,15.9243,9.9166,11.2648,13.4956,3.6235,100.0,0.2186,900.8562,Stratus
1.1931,1.478,8.1098,10.2759,8.7193,82.3331,3.6855,85.0249,0.6612,858.6964,Stratus
0.976,0.8364,4.1882,8.9052,8.216,36.2173,3.7632,81.6471,0.3103,907.316,Stratus
0.748,0.5929,12.7878,6.3344,9.4691,0.4383,3.5296,84.7415,0.1,923.9707,Stratus
2.1727,1.0613,9.2358,9.2771,8.8978,37.7564,6.2747,84.3431,0.3171,782.2457,Stratus
0.8797,0.7576,10.9932,9.6606,8.1398,42.0057,3.3191,98.1644,0.4318,916.1781,Stratus
0.6279,0.2408,1.1674,7.6642,8.3871,0.0,4.5342,74.6101,0.1,939.8422,Stratus
1.4983,0.05,7.858,8.4128,10.6528,0.0,3.5556,92.7561,0.1,856.7212,Stratus
1.5079,1.4304,12.3208,9.0803,8.1924,93.7104,3.9615,87.9123,0.7253,837.6894,Stratus
1.8475,0.6109,6.7587,10.6447,7.5479,50.7492,6.1046,83.5464,0.5593,789.1025,Stratus
2.1567,0.4548,13.3225,8.193,9.8087,18.2549,6.8921,85.3127,0.204,788.883,Stratus
1.2078,0.4859,4.3914,9.5695,8.6947,30.3777,3.2516,85.9946,0.2903,873.6478,Stratus
0.827,1.2858,8.606,8.8796,11.0599,111.3729,3.2141,88.7046,0.8366,897.4285,Stratus
0.1,0.504,14.7572,8.7393,8.1375,4.1142,6.256,84.3894,0.1,1043.3543,Stratus
0.4373,0.9577,4.972,10.0966,8.319,69.9636,3.5085,87.4759,0.5466,940.4188,Stratus
1.1251,0.5661,9.9502,7.5023,10.1904,31.7905,5.341,81.7812,0.3036,888.2527,Stratus
0.2914,0.1981,11.0478,8.7765,7.0702,23.4415,5.0982,100.0,0.1546,995.2825,Stratus
0.1,1.0605,9.3199,8.5326,8.4972,75.898,4.6354,96.0742,0.5691,1011.2117,Stratus
1.0395,1.1412,8.1248,6.6917,8.5576,52.5808,4.04,91.9085,0.3562,897.0312,Stratus
1.4661,0.4283,5.9329,9.9791,10.7853,19.3184,5.2485,84.4495,0.258,845.0221,Stratus
0.8521,0.6849,9.6879,9.4948,8.3393,15.4041,2.3391,94.5717,0.2411,910.893,Cirrus
1.5381,0.7388,8.6407,8.5407,9.7358,39.7532,5.9529,90.3943,0.3456,847.0669,Stratus
1.3699,0.878,3.973,8.1863,8.8289,43.7114,5.3778,88.9524,0.3969,855.6945,Stratus
1.6895,1.4885,12.8495,8.5003,10.1218,96.8388,4.2751,83.7358,0.7076,820.3167,Stratus
2.3041,0.5705,5.8148,9.3488,8.6215,37.336,6.433,90.1966,0.3469,780.405,Stratus
2.5684,0.568,4.0639,8.5635,9.1875,52.2203,7.7122,100.0,0.4687,774.4903,Stratus
1.439,0.6299,6.9151,7.699,11.1857,32.3188,4.9056,88.6454,0.3257,876.391,Stratus
0.7241,0.3231,5.8755,7.8795,8.6011,30.3449,3.1647,85.8905,0.2517,895.9872,Stratus
1.0371,0.05,8.0962,8.4855,9.8536,3.3821,4.0681,88.7939,0.1,909.5165,Stratus
1.944,0.7535,4.6514,7.3809,11.305,23.2408,4.7484,88.3503,0.2095,793.4515,Stratus
0.4641,0.9109,10.5679,8.9,9.6299,53.0829,4.5725,83.623,0.5551,983.4631,Stratus
1.8686,0.701,13.8337,7.5484,7.0111,38.2527,7.7524,82.0703,0.2708,800.6367,Stratus
0.898,0.6749,9.3705,7.3548,8.3756,30.513,3.3419,94.3461,0.2769,901.0903,Stratus
