momentum_gev,track_chi2,ecal_energy,hcal_energy,ecal_hcal_ratio,dE_dx,isolation_score,n_hits,particle_type
26.4333,0.9078,0.3104,0.1384,0.6917,0.5394,0.0942,17.06,1
4.1063,2.0842,3.6106,0.0716,0.9806,1.0216,0.0447,16.22,0
10.9765,0.5368,0.1904,0.2804,0.4044,0.8286,0.1092,23.73,1
11.3964,1.0379,2.6717,6.9114,0.2788,1.4231,0.4625,9.41,2
1.8084,0.6946,0.2374,0.5023,0.321,1.3046,0.2089,22.82,1
3.4902,1.5031,1.1976,1.6841,0.4156,1.6537,0.7154,11.24,2
9.4095,1.03,0.3134,0.0049,0.9846,0.4885,0.1236,20.47,1
7.3055,1.6223,1.2006,5.2389,0.1864,1.3116,0.6845,19.54,2
14.1226,1.016,13.6789,0.2985,0.9786,0.8965,0.1767,14.33,0
5.1101,1.6799,4.484,0.0756,0.9834,0.9417,0.2646,20.15,1
13.6958,4.0908,2.5321,5.9954,0.2969,1.2041,0.2777,17.53,2
3.5858,2.3003,3.4433,0.3393,0.9103,1.5452,0.0549,19.22,0
7.3538,5.9516,1.5961,4.0864,0.2809,1.4844,0.5687,19.3,2
30.2407,0.98,0.3195,2.5126,0.1128,0.5054,0.3057,21.85,1
8.3156,1.5706,0.8068,0.2269,0.7805,0.7322,0.3446,21.76,1
11.6389,1.0357,0.8533,0.2932,0.7442,0.648,0.1496,22.46,1
4.6848,0.7,0.0143,1.0274,0.0137,1.1562,0.0892,22.59,1
3.9021,1.5992,0.3474,0.248,0.5835,1.0202,0.2961,19.1,1
6.3531,3.4367,1.2631,3.562,0.2618,1.6843,0.5692,10.57,2
8.4318,0.5704,0.6874,1.9761,0.2581,0.6238,0.3006,17.48,1
9.2745,3.2698,0.4106,6.4158,0.0602,1.2125,0.6701,15.15,2
12.855,1.0032,0.1769,0.0145,0.924,0.5831,0.2419,23.8,1
5.6496,2.0895,2.2033,2.8018,0.4402,1.4513,0.6483,11.84,2
7.3769,0.5021,0.2815,0.0889,0.7599,0.6623,0.054,21.16,1
16.5576,0.8621,0.6245,0.4579,0.577,0.4878,0.0982,23.12,1
2.4001,3.14,0.6656,1.7633,0.274,2.1287,0.3801,12.52,2
2.4261,1.9733,0.3139,0.8565,0.2682,2.3034,0.3687,11.9,2
6.7696,1.895,1.4971,5.1917,0.2238,1.6031,0.7419,13.51,2
2.7076,2.8936,0.511,1.0383,0.3298,1.8777,0.3554,13.1,2
5.7176,7.4335,2.7248,2.4769,0.5238,1.4673,0.3895,15.17,2
2.358,1.0235,0.3852,0.9862,0.2809,1.533,0.4951,10.05,2
4.2676,1.5196,4.3144,0.2096,0.9537,0.8499,0.0923,14.18,0
51.729,0.691,0.2831,0.3222,0.4677,0.433,0.1498,20.05,1
13.2486,1.0772,0.4641,0.5369,0.4636,0.602,0.3218,17.74,1
19.8853,0.6821,0.0469,0.1786,0.2079,0.6137,0.1054,23.48,1
5.4794,3.962,0.817,2.8143,0.225,1.8226,0.6468,17.68,2
3.6806,1.1064,0.3566,0.1796,0.665,0.9715,0.1851,21.99,1
5.5268,0.8995,5.0513,0.8395,0.8575,1.0504,0.0602,14.61,0
5.4598,1.0603,1.4851,3.2232,0.3154,1.9847,0.6209,16.4,2
28.1386,1.4682,1.0919,0.2571,0.8094,0.3205,0.1738,25.37,1
2.3129,1.3296,0.5123,1.121,0.3137,2.0335,0.6036,10.7,2
3.8094,1.2739,3.8611,0.0583,0.9851,1.0223,0.1859,19.69,0
3.1506,0.8261,2.6487,0.0052,0.9981,1.2251,0.1446,14.89,0
2.7667,2.5172,0.8891,0.7632,0.5381,2.117,0.3417,8.96,2
8.9971,1.3931,1.6479,6.6665,0.1982,1.338,0.1833,11.45,2
29.054,1.1339,0.2181,0.1847,0.5415,0.3972,0.5755,19.56,1
13.7916,1.6563,2.6302,8.8738,0.2286,1.6128,0.4854,11.77,2
27.6628,0.895,0.2038,0.8811,0.1878,0.4638,0.1969,23.92,1
11.4685,0.6671,0.0567,0.0903,0.3859,0.633,0.2837,23.44,1
12.6077,1.9462,1.8155,8.1186,0.1828,1.6228,0.1857,10.56,2
12.3771,0.8055,0.2284,0.5569,0.2909,0.6556,0.1246,20.01,1
10.1781,1.4767,0.9448,1.9541,0.3259,0.7853,0.0709,23.94,1
16.2191,1.1591,0.119,0.5008,0.192,0.512,0.0391,21.78,1
1.105,1.6699,1.0263,0.6842,0.6,1.9961,0.3885,15.14,0
5.8579,1.004,5.0691,0.0738,0.9856,1.0481,0.1241,14.42,0
31.9248,0.7844,0.0099,0.0269,0.2693,0.6444,0.073,21.05,1
7.325,0.908,0.6557,0.1825,0.7822,0.8273,0.261,23.99,1
3.8093,1.5168,3.6109,0.0482,0.9868,1.1956,0.1511,18.02,0
7.6747,1.2861,0.4185,0.5611,0.4272,0.7016,0.0392,22.53,1
5.7179,1.2475,0.02,1.9008,0.0104,1.3158,0.3206,16.65,2
2.046,0.5625,0.0843,0.2381,0.2614,1.1308,0.0797,17.98,1
16.4519,3.4174,1.5036,0.0459,0.9704,0.627,0.3119,22.97,1
4.7915,2.8194,1.5184,3.3215,0.3137,1.6683,0.7466,18.93,2
8.1441,1.0188,7.1844,0.1001,0.9863,0.8407,0.1945,15.04,0
10.6207,4.0523,0.7808,6.5194,0.107,1.4799,0.3884,10.44,2
3.0588,1.6811,3.1751,0.02,0.9937,1.1842,0.3153,16.57,0
3.5788,0.8742,3.0698,0.2089,0.9363,1.1966,0.1663,17.41,0
39.7885,0.941,0.4967,0.7276,0.4057,0.3894,0.1815,17.96,1
9.2725,0.899,0.1252,0.2195,0.3631,0.5143,0.1068,21.23,1
4.0166,5.4613,0.3204,1.1817,0.2133,1.449,0.4296,12.68,2
13.4927,1.925,11.5393,0.3753,0.9685,0.9936,0.3758,19.47,0
16.3295,2.8523,3.9491,9.1799,0.3008,1.2427,0.6657,10.34,2
4.566,1.4397,4.2765,0.085,0.9805,1.2897,0.1759,20.5,0
19.1065,1.043,0.1438,0.3992,0.2648,0.3,0.1061,19.74,1
16.3378,0.573,0.121,0.1367,0.4696,0.3394,0.2037,21.21,1
4.0631,3.0615,3.9639,0.3916,0.9101,1.1416,0.3159,20.78,0
4.0461,0.8998,3.8802,0.9286,0.8069,1.2653,0.222,18.44,0
34.7348,2.9346,0.3881,0.4405,0.4684,0.3,0.3764,19.99,1
15.0705,4.2522,4.7467,9.0338,0.3445,1.0747,0.3252,16.84,2
4.9338,1.6578,4.3358,0.0506,0.9885,1.3175,0.2983,20.62,0
3.5455,1.1872,0.6912,2.5506,0.2132,2.017,0.5,12.35,2
3.9312,1.0336,0.636,2.5312,0.2008,1.5577,0.6135,11.47,2
6.6196,0.633,0.064,0.5413,0.1058,0.7415,0.1331,22.07,1
1.9375,1.374,1.6571,0.3769,0.8147,1.6954,0.0158,18.7,0
2.8479,2.1526,0.305,2.0363,0.1303,2.1027,0.3315,16.44,0
14.2768,1.1509,0.9951,0.4971,0.6669,0.6999,0.1031,23.76,1
1.6284,1.9492,0.4608,1.2443,0.2702,2.2174,0.3557,13.49,2
6.1582,0.8977,0.6166,1.1605,0.347,0.7064,0.0894,18.08,1
3.2263,0.9902,0.1144,0.5712,0.1668,1.2204,0.1847,22.53,1
5.965,0.6417,0.7433,0.0569,0.9289,0.7189,0.4493,21.64,1
4.3273,2.2866,3.8948,0.3193,0.9242,1.1655,0.2386,19.6,0
12.8959,1.2443,0.3707,0.4651,0.4436,0.614,0.1035,19.94,1
0.7723,2.6467,0.7009,0.1618,0.8124,1.8584,0.0508,15.48,0
5.8441,0.5405,1.0438,0.1509,0.8737,0.8231,0.3406,23.59,1
4.1107,3.3285,4.0127,0.0923,0.9775,1.2241,0.2203,20.2,0
9.1721,1.529,9.3721,0.702,0.9303,0.7903,0.0429,16.73,0
21.6026,0.5848,0.034,2.7337,0.0123,0.3543,0.167,24.51,1
2.428,3.9128,0.736,1.826,0.2873,2.552,0.6124,13.83,2
3.5787,1.7472,0.4662,2.5746,0.1533,1.8929,0.7944,17.11,2
21.1371,0.724,0.3823,0.4614,0.4532,0.5956,0.1461,22.09,1
14.0785,1.2793,0.254,0.357,0.4157,0.6133,0.1928,25.23,1
14.311,0.5969,0.0929,0.9156,0.0921,0.6183,0.3146,16.83,1
7.7432,0.5009,0.1296,1.5128,0.0789,0.6154,0.0413,21.24,1
23.3667,1.1652,0.3894,0.3868,0.5016,0.4422,0.2019,19.63,1
12.5371,2.6806,4.1293,7.054,0.3692,1.2402,0.5469,18.58,2
5.4966,1.671,4.8298,0.1749,0.965,1.0208,0.3423,19.75,0
4.1102,1.0513,0.0183,0.1558,0.1051,0.7479,0.5837,18.42,1
5.1088,0.8381,0.3962,0.0264,0.9375,0.7984,0.1127,18.6,1
4.5996,0.5439,1.0578,0.5681,0.6506,0.9246,0.4129,21.34,1
9.4325,1.2895,0.1111,1.3832,0.0743,0.6962,0.3203,20.77,1
3.374,1.5512,0.1846,0.6214,0.229,1.0614,0.3457,21.24,1
15.0489,1.4005,0.3898,0.1376,0.7391,0.6895,0.2354,19.47,1
14.8308,1.4891,0.0034,0.0993,0.0328,0.7939,0.1057,23.1,1
15.9702,1.0641,0.1753,0.4731,0.2704,0.5262,0.1781,17.86,1
3.7719,1.437,3.1803,0.0351,0.9891,1.2963,0.2879,20.74,0
8.8262,0.8344,0.2253,0.4109,0.3541,0.7575,0.0254,25.49,1
17.9616,0.7272,0.7047,0.1053,0.87,0.3578,0.1029,20.16,1
5.6498,2.1124,0.1889,0.1205,0.6106,0.8346,0.1312,18.58,1
4.9804,2.4925,1.5395,2.8534,0.3505,2.0635,0.3144,10.6,2
3.3475,1.8739,1.3438,1.7545,0.4337,2.119,0.4367,11.33,2
7.1438,1.1759,1.4206,4.6213,0.2351,1.7895,0.7354,17.03,2
3.6676,2.1766,3.1218,0.3979,0.8869,1.4247,0.24,19.58,0
12.4521,1.1465,0.3119,0.6973,0.3091,0.6096,0.1108,19.29,1
2.3595,1.0864,0.6699,1.2004,0.3582,1.5031,0.6677,15.02,2
9.5263,1.3836,0.4858,1.5786,0.2353,0.6474,0.4135,18.75,1
7.0059,1.042,1.5534,4.3032,0.2652,1.5516,0.4299,11.08,2
27.3936,0.7862,0.6562,0.1751,0.7894,0.3027,0.3673,18.18,1
4.6831,1.2172,3.9949,0.0343,0.9915,0.9339,0.0385,20.14,0
11.8475,0.8401,0.8135,0.077,0.9135,0.6834,0.2268,25.02,1
5.4044,2.5844,4.9688,0.0008,0.9998,0.8686,0.029,19.37,0
18.7349,0.5467,0.4409,0.0088,0.9803,0.5051,0.0827,22.66,1
13.0241,0.72,0.0583,1.0171,0.0542,0.4753,0.2478,21.72,1
8.1187,6.6053,0.6354,5.3854,0.1055,1.6554,0.5871,12.42,2
3.4737,2.3119,0.8548,2.6983,0.2406,1.5537,0.4939,14.28,2
6.9395,1.2233,6.9044,0.1271,0.9819,0.8269,0.0647,18.48,0
7.9833,1.5651,1.9948,4.4237,0.3108,1.7699,0.6936,16.54,2
7.7966,1.4062,0.9299,1.5653,0.3727,0.5425,0.2415,17.61,1
12.8728,0.611,0.3523,2.7049,0.1152,0.6453,0.0913,17.91,1
30.2465,0.8057,0.7142,0.0036,0.9949,0.4448,0.1135,20.09,1
4.8351,1.7135,1.0359,0.0278,0.9738,0.7435,0.6046,19.43,1
8.5191,0.8475,0.5908,0.1222,0.8286,0.6572,0.3059,25.36,1
9.4095,2.2402,3.0753,6.4708,0.3222,1.3322,0.5761,11.32,2
4.5101,0.8285,0.0635,0.0778,0.4493,0.9316,0.217,23.84,1
3.8026,2.3979,3.5095,0.0377,0.9894,1.0213,0.2091,18.53,0
4.643,4.3185,1.2057,2.7841,0.3022,1.6045,0.4891,19.49,2
3.4043,0.5414,0.2123,0.5859,0.2659,1.0136,0.4539,18.75,1
34.7799,1.0902,0.3626,0.0171,0.955,0.3156,0.1651,18.44,1
7.5363,1.5347,7.0953,0.0775,0.9892,0.9188,0.2748,19.07,0
5.5902,0.9499,4.9971,0.0741,0.9854,0.8164,0.1251,20.8,0
82.0185,0.5569,1.879,0.6289,0.7492,0.3199,0.0487,20.24,1
20.6779,0.5557,0.1486,1.6678,0.0818,0.54,0.3491,20.54,1
1.9936,1.8356,1.8508,0.0246,0.9869,1.417,0.1508,17.56,0
1.6703,1.1407,0.406,0.1391,0.7449,1.2586,0.2982,24.48,1
4.1989,0.5064,0.0342,0.1378,0.1987,1.0142,0.1115,21.06,1
7.6915,1.7446,7.0114,0.1132,0.9841,1.0475,0.284,16.75,0
6.2346,1.1317,5.5824,0.0516,0.9908,0.8266,0.1598,19.42,0
41.844,0.9591,0.4209,0.0887,0.826,0.4002,0.1246,21.51,1
17.6622,0.7503,0.2488,0.2806,0.47,0.6628,0.0464,22.46,1
2.6306,0.7987,0.4101,1.6112,0.2029,2.0286,0.5969,19.14,2
6.2029,1.1198,0.041,0.6292,0.0611,0.7017,0.2062,18.68,2
6.918,0.5967,0.0589,0.6522,0.0829,0.7026,0.4375,22.03,1
4.6992,1.2823,4.3005,0.5571,0.8853,1.0006,0.2838,19.54,0
15.2108,0.908,0.0533,0.2693,0.1652,0.5928,0.1593,18.42,1
20.362,0.9947,1.1856,0.3308,0.7818,0.5657,0.2055,23.38,1
9.421,0.5532,0.2014,0.6011,0.251,0.7858,0.148,24.48,1
2.496,3.3353,0.9607,2.0958,0.3143,2.1767,0.6643,11.59,2
10.6192,1.6883,9.4598,0.4792,0.9518,0.6295,0.6236,21.48,0
16.094,1.145,0.5127,0.3443,0.5982,0.5086,0.2582,24.18,1
9.2174,0.8649,1.7725,0.2046,0.8965,0.7126,0.1048,18.03,1
26.5107,1.7212,0.0425,0.2734,0.1345,0.4106,0.5405,20.33,1
3.0127,1.7404,2.3949,0.4075,0.8546,1.6857,0.0849,15.22,0
1.7546,0.9543,1.5873,0.1717,0.9024,1.4561,0.242,17.76,0
3.5126,2.46,1.5813,2.6895,0.3703,1.6436,0.5922,13.12,2
2.9837,1.2518,2.7825,0.1,0.9653,1.3277,0.3379,17.93,0
11.4371,1.3601,9.815,0.0649,0.9934,0.8276,0.107,16.67,0
3.7832,0.5661,0.1825,0.0979,0.6508,0.762,0.0339,18.67,1
5.3731,4.2792,1.9884,3.3487,0.3726,1.6927,0.3459,12.92,2
15.0522,0.7926,0.0953,0.2712,0.26,0.6281,0.48,18.83,1
13.5065,1.2431,0.1963,1.6374,0.107,0.7809,0.131,19.38,1
4.6842,2.0773,1.549,2.6051,0.3729,1.4885,0.5162,16.35,2
2.9551,1.8802,2.6459,1.1936,0.6891,1.2194,0.2821,16.04,0
15.4597,1.6572,0.0087,1.3682,0.0064,0.4027,0.1256,22.79,1
3.5518,4.2025,1.1532,1.7982,0.3907,1.7309,0.6072,18.0,2
35.4317,0.8293,0.1299,0.7474,0.1481,0.4661,0.2383,24.85,1
11.6379,0.8583,1.4994,0.3238,0.8224,0.6301,0.3692,20.09,1
6.9385,1.3548,1.0845,4.1768,0.2061,1.3394,0.4612,13.35,2
6.633,0.6266,0.0963,0.3239,0.2292,0.7543,0.1115,23.55,1
9.804,1.2881,0.032,0.3845,0.0767,0.4377,0.2941,24.3,1
5.8672,1.294,0.0429,0.2055,0.1726,0.7813,0.2525,24.62,1
39.3853,0.8345,0.0766,0.1164,0.3969,0.3,0.1144,19.77,1
2.6225,2.2216,2.3415,0.8838,0.726,1.1898,0.2997,19.56,0
19.7477,2.0832,0.0968,0.0592,0.6204,0.6965,0.2828,18.67,1
23.4341,1.791,0.563,0.6848,0.4512,0.5889,0.4521,17.4,1
4.3678,0.7985,0.1512,1.4558,0.0941,0.9279,0.2785,20.45,1
2.2299,1.1838,0.5166,1.2164,0.2981,1.7838,0.6475,16.93,2
5.6734,2.2538,1.7856,3.5245,0.3363,1.5254,0.535,10.19,2
4.912,3.3311,1.6454,2.8582,0.3654,2.0797,0.2094,12.27,2
19.6924,0.6491,0.0894,1.0457,0.0787,0.3903,0.221,23.64,1
12.4591,0.6606,2.982,1.0905,0.7322,0.721,0.2556,22.72,1
7.6034,4.5572,1.5072,5.4543,0.2165,1.3067,0.3153,12.99,2
4.4919,2.4192,4.4709,0.0227,0.9949,1.1929,0.0329,18.61,0
14.8323,2.9227,3.9304,9.9375,0.2834,1.3633,0.2592,16.58,2
25.7107,0.6546,0.4767,0.0135,0.9724,0.368,0.146,19.48,1
6.6861,1.2132,0.2913,0.2627,0.5259,0.6644,0.1851,24.01,1
5.0734,2.078,0.3691,1.2253,0.2315,0.6936,0.1084,20.37,1
6.4424,2.9406,2.0334,3.2053,0.3881,1.7682,0.4312,11.96,2
6.1894,1.0235,0.5248,4.4404,0.1057,1.7983,0.2482,10.92,2
17.8078,0.8379,0.2439,0.0084,0.9669,0.7825,0.0657,17.44,1
4.5498,1.8865,4.27,0.5543,0.8851,1.1235,0.0699,18.53,0
3.411,2.5049,3.0025,0.9818,0.7536,1.3252,0.1837,19.47,0
1.6571,2.7172,0.4563,1.0263,0.3078,1.9368,0.3947,17.19,2
5.4397,1.0186,0.2024,0.2082,0.4929,0.8108,0.3056,20.77,1
7.9956,1.0481,0.2922,0.6768,0.3016,0.6531,0.2202,23.95,1
53.727,0.8822,0.4366,0.4977,0.4673,0.3337,0.1685,24.38,1
11.4347,1.9442,3.7686,7.7291,0.3278,1.5794,0.4472,13.13,2
4.4265,0.5969,0.418,0.2184,0.6568,0.9156,0.3962,23.43,1
23.8911,0.6482,0.2823,0.0307,0.9019,0.7089,0.1997,19.64,1
14.0812,0.807,0.0438,0.8758,0.0476,0.4064,0.1634,22.7,1
2.2924,0.9069,1.9188,0.3109,0.8606,1.569,0.0536,15.18,0
1.4946,1.1257,0.2651,1.0803,0.197,1.6517,0.6386,17.42,2
3.1717,0.6116,0.5917,0.9535,0.3829,1.1478,0.1602,18.39,1
20.2388,1.3886,5.2929,13.5976,0.2802,1.1586,0.5512,15.04,2
4.7245,1.622,1.0999,3.0679,0.2639,1.6493,0.3022,10.66,2
23.2818,0.5149,0.538,0.5555,0.492,0.5021,0.4718,25.18,1
5.4755,6.0494,0.9136,2.8906,0.2402,1.5195,0.576,15.18,2
3.6866,2.8736,0.5189,2.363,0.1801,1.5128,0.1827,16.35,0
2.8527,2.0285,2.4446,0.5186,0.825,1.2837,0.2008,18.12,0
6.5446,0.6279,0.3396,1.2813,0.2095,0.384,0.1677,24.11,1
11.5644,0.5737,0.1739,0.0155,0.918,0.6732,0.218,21.07,1
10.6611,2.487,3.5781,3.9226,0.477,1.51,0.4997,11.97,2
0.9415,4.9758,0.3361,0.712,0.3207,2.3824,0.6699,15.33,2
7.8147,1.1487,0.0514,0.2004,0.204,0.7294,0.4064,22.88,1
7.2139,1.4402,7.0704,0.1826,0.9748,0.9826,0.0536,15.0,0
16.2246,0.554,0.03,0.3292,0.0836,0.7776,0.0612,17.61,1
7.924,0.5563,0.0382,0.0254,0.6002,0.807,0.3191,22.46,1
9.0626,3.4486,3.2362,5.7053,0.3619,1.2917,0.6666,19.23,2
8.5086,2.8452,8.7255,0.0455,0.9948,1.0365,0.3659,14.42,0
8.2104,1.9566,3.0511,4.9522,0.3812,1.7579,0.5109,14.25,2
43.2352,0.7197,1.3631,0.2912,0.824,0.4496,0.3023,20.3,1
5.5192,1.7408,0.9594,3.5344,0.2135,1.601,0.4577,14.95,2
8.0315,0.774,0.4245,0.1056,0.8008,0.8,0.3604,21.0,1
3.3719,0.5143,0.2996,0.4335,0.4087,1.0236,0.0813,20.97,1
24.3948,1.4369,0.4112,0.0057,0.9863,0.5639,0.2462,20.82,1
20.057,0.7789,0.4806,1.064,0.3111,0.5103,0.2051,24.6,1
4.7057,3.8118,1.505,2.0686,0.4212,1.9699,0.2712,15.4,2
27.0542,1.0012,0.417,0.0752,0.8471,0.5854,0.1093,17.66,1
3.7787,1.1744,3.7646,0.2902,0.9284,1.1476,0.0746,19.39,0
9.7787,1.4858,0.192,0.7954,0.1945,0.6261,0.0075,20.85,1
0.8792,2.0759,0.2571,0.3912,0.3966,2.4887,0.356,10.08,2
7.5868,1.0248,0.2363,1.1895,0.1657,0.7707,0.3065,24.53,1
16.6474,1.6414,0.9234,0.7046,0.5672,0.3977,0.0957,19.99,1
3.1553,1.4549,2.8971,0.0667,0.9775,1.2878,0.2929,18.94,0
2.4935,1.5496,0.1692,1.3882,0.1087,2.3313,0.301,15.65,2
3.8771,5.562,1.3828,3.0271,0.3136,1.7861,0.3815,18.51,2
15.3044,1.1049,0.5907,0.5422,0.5214,0.5959,0.1853,23.08,1
33.8626,0.9723,0.2276,1.1471,0.1656,0.3946,0.1693,21.52,1
22.4525,2.2155,0.0094,1.0901,0.0085,0.5654,0.1385,18.04,1
9.3114,1.5254,0.1027,0.1526,0.4022,1.0504,0.0696,20.31,1
2.4245,1.1065,0.7338,1.3549,0.3513,1.9352,0.6945,10.96,2
23.7904,1.0049,0.1072,0.9563,0.1008,0.5364,0.0872,19.18,1
4.5623,0.5369,0.3734,0.0166,0.9574,0.8334,0.1155,24.63,1
9.1059,0.9057,3.4556,4.3287,0.4439,1.1992,0.1946,14.15,2
5.135,0.8403,4.7697,0.2109,0.9577,1.0783,0.1086,18.87,0
34.6427,0.8357,0.4393,1.0922,0.2868,0.3713,0.4353,18.55,1
4.7978,1.2676,0.0681,0.622,0.0986,1.1337,0.0323,21.55,1
7.0837,2.0584,1.6172,3.5451,0.3133,1.7708,0.223,13.26,2
4.7565,1.2649,1.0415,2.1415,0.3272,1.5112,0.795,14.89,2
6.6319,0.551,0.2155,1.1379,0.1592,0.6908,0.1014,23.35,1
13.0647,0.5986,0.7942,0.0106,0.9868,0.5164,0.1655,18.18,1
4.2182,1.2189,1.2336,2.5685,0.3245,1.5953,0.5574,12.81,2
2.1514,3.8701,0.201,1.7171,0.1048,2.4705,0.2842,9.84,2
8.4803,2.4628,2.2451,5.4892,0.2903,1.3701,0.8587,17.92,2
6.0394,1.7384,5.4798,0.1635,0.971,1.0867,0.2472,14.4,0
15.6054,0.8022,0.1259,0.5938,0.1749,0.6274,0.3185,19.43,1
13.9254,1.0949,0.4437,0.6225,0.4161,0.7177,0.0615,22.67,1
6.3967,0.6655,1.9985,0.2701,0.8809,0.674,0.2302,19.76,1
3.6119,2.9379,0.965,1.9458,0.3315,1.7408,0.2452,17.6,2
6.4783,1.3404,6.0578,0.2651,0.9581,1.0662,0.2396,17.46,0
3.2106,4.543,1.0477,1.9425,0.3504,1.6995,0.5579,9.79,2
19.6931,1.4914,5.656,13.0776,0.3019,1.0298,0.4933,19.94,2
17.5237,0.5944,0.0666,0.516,0.1143,0.5397,0.1969,22.32,1
27.5728,2.1674,0.1656,0.193,0.4618,0.4707,0.2278,23.38,1
11.7173,1.0202,11.9829,0.5031,0.9597,0.6827,0.1672,17.22,0
15.6363,0.6259,0.6524,0.5498,0.5427,0.4598,0.1965,22.39,1
2.377,1.1578,0.8991,1.0744,0.4556,2.1203,0.2426,14.33,2
11.615,0.7902,0.2414,0.7555,0.2422,0.4738,0.267,18.47,1
42.0007,0.7457,0.0044,0.0382,0.1024,0.3,0.2688,20.54,1
13.3783,0.5487,0.665,0.2206,0.7509,0.4362,0.4669,24.85,1
6.1791,1.404,2.1319,2.3863,0.4718,1.3809,0.4795,16.08,2
71.9669,0.6536,0.1994,0.7817,0.2032,0.3,0.3442,24.51,1
9.9242,1.1613,8.779,0.1818,0.9797,0.7366,0.2141,21.97,0
1.6411,2.0438,0.5119,1.088,0.32,2.3627,0.5018,13.38,2
19.9632,0.7509,0.0027,0.4138,0.0064,0.4252,0.1802,18.65,1
5.0368,0.5713,0.1298,0.1793,0.4198,0.7621,0.2489,21.8,1
29.9616,0.6739,0.7896,0.5859,0.574,0.39,0.1934,19.92,1
4.8958,0.7418,0.6128,0.0191,0.9698,0.8031,0.3276,22.38,1
30.3067,1.4266,0.208,0.2776,0.4283,0.4495,0.2919,22.12,1
9.056,0.9163,0.0784,1.1739,0.0626,0.6961,0.2365,21.68,1
4.9764,0.55,0.1936,0.8504,0.1854,0.6878,0.1973,21.06,1
16.0057,0.5678,0.6867,0.5082,0.5747,0.5879,0.1974,23.69,1
5.0885,1.9858,0.02,2.8723,0.0069,1.516,0.2343,9.29,2
4.9332,1.8805,5.0738,0.0039,0.9992,1.1074,0.2159,16.44,0
6.613,2.1527,6.3432,0.2017,0.9692,0.9662,0.1212,17.51,0
10.3259,2.4004,3.3854,4.4936,0.4297,1.3894,0.4532,17.24,2
54.4218,0.5736,0.035,0.1196,0.2265,0.5202,0.3748,20.5,1
4.4168,1.5077,3.8728,0.1121,0.9719,1.2235,0.386,21.38,0
8.4013,1.3477,9.0154,0.0384,0.9958,0.6916,0.2331,21.01,0
2.9931,0.6751,0.2455,1.1357,0.1777,0.8942,0.2135,25.32,1
3.309,2.4329,0.0673,1.0478,0.0604,1.0218,0.0561,22.65,1
18.3807,1.1717,0.8322,0.1305,0.8644,0.5326,0.4683,19.2,1
4.5154,3.7793,4.1425,0.4228,0.9074,1.2603,0.2938,15.02,0
17.3168,1.1116,0.1512,1.982,0.0709,0.6806,0.5342,22.93,1
13.943,2.2207,1.8675,9.7362,0.1609,1.4165,0.4486,12.7,2
3.5387,1.6604,3.4475,0.0371,0.9894,1.1932,0.4415,14.62,0
8.0808,1.8317,3.9391,5.2243,0.4299,1.5121,0.3388,10.78,2
5.554,0.8963,0.0049,0.3676,0.0131,0.7644,0.3206,20.89,1
25.8631,0.9209,0.3241,0.8646,0.2726,0.4284,0.3908,22.78,1
2.2338,0.6414,0.2967,0.2907,0.5051,1.0835,0.042,22.61,1
7.9205,0.8107,0.7435,0.0373,0.9522,0.6765,0.1914,23.11,1
32.9475,1.0359,0.1544,0.7569,0.1694,0.3771,0.4702,24.5,1
32.3998,0.5756,0.2807,0.4291,0.3955,0.4614,0.1225,24.24,1
4.5797,1.2959,4.454,0.2269,0.9515,0.9043,0.148,16.18,0
20.8304,0.9056,8.4968,12.1665,0.4112,1.2748,0.8392,16.68,2
3.9525,1.1667,3.6792,0.4085,0.9001,1.2434,0.0858,19.24,0
7.1848,1.0035,0.103,0.4297,0.1934,0.5721,0.3317,24.22,1
12.7597,0.8763,0.0003,0.5987,0.0005,0.6125,0.5068,25.57,1
5.8984,3.2303,2.1611,4.0435,0.3483,2.075,0.5727,14.81,2
5.5746,1.7366,5.0762,0.2348,0.9558,1.1306,0.269,15.86,0
16.8599,0.5621,0.4512,0.4497,0.5009,0.5251,0.1405,23.75,1
37.8847,0.533,1.1985,0.291,0.8046,0.4603,0.3478,25.67,1
6.5833,0.7041,0.054,0.0188,0.7419,0.7595,0.3511,17.56,1
11.5311,2.1204,11.1917,0.1614,0.9858,0.7056,0.0225,20.49,0
10.7234,1.1192,9.1291,0.0669,0.9927,0.847,0.1358,20.13,0
8.6969,2.7207,0.0808,0.3178,0.2027,0.7682,0.051,25.06,1
37.5704,1.0924,0.7013,0.2626,0.7276,0.49,0.4627,18.33,1
3.0522,1.7007,0.2153,0.0883,0.7091,0.8372,0.1123,21.92,1
15.1761,2.5297,4.5019,9.6244,0.3187,1.2082,0.7677,14.19,2
9.9253,2.4766,8.8467,0.0178,0.998,0.9359,0.3476,17.26,0
5.5376,3.0684,1.1675,2.6019,0.3097,1.5796,0.4058,17.3,2
10.5627,1.599,3.1956,5.6949,0.3594,1.4316,0.5874,13.18,2
2.3831,3.8064,0.8918,1.311,0.4048,1.7556,0.2399,12.68,2
3.676,0.9323,1.0107,2.2976,0.3055,1.7539,0.6044,16.67,2
11.8698,1.1144,0.404,0.2875,0.5842,0.763,0.0769,20.3,1
5.6555,1.9506,5.4052,0.0561,0.9897,1.0198,0.1053,21.38,0
21.7329,0.9151,0.1337,0.9615,0.1221,0.5621,0.1222,19.26,1
