rsi_14,macd_signal,bb_position,volume_ratio,atr_pct,price_momentum_5d,ma_cross,overnight_gap,market_sentiment,sector_beta,earnings_proximity,spread_proxy,movement
62.97736,-1.1177,0.64753,1.59215,1.50185,1.09984,-0.82874,0.02419,0.40911,1.19791,-0.98637,0.05335,1
66.81132,-0.03903,0.60269,1.07279,1.50353,0.2315,-0.10835,-0.31136,0.06176,1.27194,0.76347,0.02754,1
57.65078,0.45605,0.45408,1.73908,1.98999,0.94809,0.21568,0.49038,-0.20163,1.28875,0.54194,0.03547,2
27.49976,-0.2921,0.27593,1.0632,0.81686,2.39343,0.5316,0.49508,-0.25122,1.92185,0.16837,0.03334,1
43.86958,-0.29831,0.12396,2.17298,1.05601,1.13999,0.05897,-0.64344,0.58462,1.1646,-0.11145,0.05542,2
40.10344,1.03077,0.25731,1.3502,1.91711,1.79227,0.72322,-0.34727,0.43872,2.05102,0.34914,0.0346,2
50.03858,-0.85329,0.85748,0.995,1.82277,-1.08836,0.26926,-0.08495,0.46708,1.19595,-0.59358,0.08831,1
63.64732,0.54885,0.29614,1.92882,2.36834,-0.45197,0.60532,0.53156,1.0,1.48247,-0.09592,0.04196,2
57.10563,-0.10899,0.38594,1.3777,1.28127,-5.14413,0.23314,0.39315,0.03268,0.86814,0.05654,0.04519,0
47.09121,-0.29528,0.58413,0.7783,2.01819,2.11096,-0.88261,-0.58608,-0.32663,1.48276,-0.14794,0.08234,1
64.55048,0.36846,0.12399,0.70302,1.22029,0.19049,0.07928,0.18954,0.16732,0.71424,-0.57883,0.07315,2
39.79641,-0.35913,0.80191,0.8078,1.64275,0.00749,-0.2581,-0.09008,-0.13265,2.5,-0.43209,0.05635,1
79.92686,-0.01131,0.66999,1.12827,1.63372,0.17192,0.40543,-0.6597,0.02544,0.62695,0.16165,0.05016,1
42.04003,-1.34896,0.34342,0.95011,0.92705,-1.12131,0.12769,-0.63699,0.5449,0.67757,0.56215,0.04527,1
45.98923,0.6977,0.51763,1.03457,1.07347,-0.56719,-0.46673,-0.01681,-0.55188,0.98077,-0.13417,0.0595,1
48.92189,0.86793,0.34502,0.90848,0.91977,-0.15894,0.25298,-0.03743,-0.27667,0.45446,0.98286,0.03935,1
35.07926,-0.16548,0.16675,1.5357,2.15662,-1.76559,-0.58499,0.46504,-0.23437,0.52188,-0.78947,0.03744,2
69.99699,-1.49689,0.60546,0.94871,3.42767,2.4352,-0.85375,0.64735,-0.59247,1.37784,0.89327,0.10272,0
17.3613,-0.63045,0.7841,1.85754,2.52559,-0.00878,-0.47157,-0.4123,-0.04367,0.95272,-0.45874,0.04444,0
76.10084,0.18248,0.54793,1.03582,1.89807,1.7362,0.59029,0.35733,0.08743,1.18637,-0.41981,0.04888,1
72.41834,-1.1249,0.55165,1.0724,1.52698,0.24311,0.32291,0.46903,-0.0256,0.59458,-0.35289,0.03292,1
32.24471,0.00712,0.62951,1.04207,0.78237,1.76461,0.09015,-0.32008,-0.35298,0.76923,0.26579,0.04223,1
58.41833,0.67018,0.15758,2.56483,2.38778,0.55648,-0.26915,0.00927,-0.12292,1.7316,0.20205,0.01,2
54.20554,0.52252,0.46171,0.54614,0.98076,1.7481,0.00772,0.59865,-0.38031,0.7103,-0.38472,0.11397,1
43.62005,0.51403,0.58836,1.18457,2.57797,2.2676,-0.10175,0.38472,0.09228,0.70396,-0.32511,0.0839,2
2.00463,0.15963,0.18816,1.41599,1.97462,0.64079,0.64392,0.76955,0.50408,0.50011,0.37421,0.03745,2
41.91885,-0.19135,0.20851,0.88076,2.60362,1.5447,-0.36415,0.60583,-0.26669,1.2439,0.30393,0.05491,1
54.00866,0.00555,0.83184,0.71093,2.1339,1.08219,0.19709,0.7483,0.04633,0.70941,-0.00536,0.12257,2
46.48361,-0.63639,0.73654,1.01708,1.47797,-1.84689,-0.8094,-0.35437,-0.54274,0.47251,-0.31067,0.07591,0
83.86144,-1.3672,0.56493,1.15234,0.83233,0.06676,-1.09265,-0.23632,0.3447,0.70253,-0.24242,0.06023,0
22.27914,0.18824,0.68076,1.95141,1.57485,-2.53878,0.0859,0.91633,-0.02864,0.48348,-0.695,0.01879,0
54.18862,0.46881,0.48985,0.41773,1.01553,2.25801,-0.24856,-0.39058,-0.04933,1.01293,0.56756,0.10143,1
35.44251,-0.02817,0.45476,1.25309,1.61061,1.06401,-0.0894,0.54253,-0.18637,1.67397,-0.75478,0.07249,2
44.7186,0.18437,0.46414,0.89978,2.27119,-1.13056,0.11982,-0.0857,-0.74816,1.27478,-0.85949,0.05391,0
21.18733,0.62571,0.34617,0.42771,1.7733,0.10292,0.54325,0.30999,1.0,1.96702,-0.23244,0.16947,2
29.82824,-0.57299,0.81531,0.85086,1.91758,-1.4294,-0.59188,-1.17661,-0.59439,0.75327,-0.68985,0.10281,0
52.58462,0.45825,0.40652,0.40727,3.68261,1.96445,-0.17624,0.38889,-0.09515,1.23694,0.43412,0.14153,2
53.31634,-0.28952,0.9235,1.54509,0.95285,2.78393,0.21451,-0.62942,-0.87765,0.64096,-0.08862,0.09129,0
79.48682,-0.33413,0.75715,1.91889,1.29852,0.12785,0.27658,-1.04382,-0.23712,0.82535,-0.30814,0.05298,0
35.87203,-0.52796,0.51012,0.99536,1.07787,-0.53643,-0.4036,0.55419,0.4327,1.15122,-0.87843,0.07027,0
58.52023,0.15918,0.46102,1.79238,0.74814,2.17778,0.1657,-0.2298,-0.47957,1.51845,0.31086,0.02982,1
76.79936,-0.35227,0.59156,1.34237,1.62619,2.65425,0.19098,1.1752,-0.06709,0.90754,0.06089,0.03196,2
57.12566,-1.10844,0.51698,0.81196,0.81812,4.09854,-0.32479,0.07909,0.75023,0.62272,-0.06554,0.07369,0
59.96186,-0.23896,0.8086,0.87091,3.65972,-3.34644,-0.31519,-0.36791,-0.46891,0.7757,-0.17408,0.05816,0
20.29044,-0.37901,0.73487,1.18335,1.47386,3.13543,-0.13257,-0.59771,0.51374,1.41568,-0.99272,0.04442,1
48.35853,-0.91365,0.62886,0.98048,1.0813,2.49124,-0.25687,1.58573,0.77512,1.02641,-0.83996,0.06281,2
64.80467,-0.37999,0.45551,1.18026,1.85037,-0.94012,-0.82421,-0.49709,0.15566,1.14556,-0.11399,0.0554,2
80.06082,-0.41993,0.47738,0.76593,4.49622,-3.22594,0.73098,0.47835,-0.84835,1.89957,-0.61196,0.08843,0
85.43609,0.23799,0.37625,1.31494,1.76449,0.1036,0.21712,-1.03759,-0.09271,1.19169,0.58514,0.06488,2
30.834,1.51481,0.44186,1.46398,1.95608,2.20197,0.97664,-0.12839,0.47318,1.1457,0.24131,0.05474,2
40.82673,0.02587,0.53327,1.38963,1.53477,0.33386,-0.69024,0.08447,0.68838,0.71895,-0.60921,0.04869,1
27.52054,0.30022,0.43711,0.79349,1.16102,1.35857,0.24573,0.07332,-0.26251,0.68662,0.04144,0.08737,1
50.20159,-1.42301,0.83784,1.08912,1.05282,-0.51208,-0.05396,0.69789,0.19971,0.86016,-0.62541,0.11815,0
44.33287,-0.00853,0.59913,0.97776,0.94292,1.77536,0.2382,0.29648,-0.01743,0.71396,0.85168,0.03809,1
34.82681,-0.55846,0.23978,1.19685,2.27906,0.05147,-0.12565,-0.65949,-0.41237,0.91738,0.04434,0.07064,0
57.02094,0.39702,0.58209,0.51816,1.35169,-0.46183,0.13041,0.08986,0.05464,0.99256,0.25506,0.08782,1
81.20304,0.49058,0.398,0.68877,1.58601,-1.8733,0.05479,-0.03565,-0.2756,0.51875,0.71201,0.08892,1
40.61726,0.04228,0.20404,1.06371,0.84566,-0.63058,0.78493,0.74427,0.75213,0.94635,0.89441,0.06761,1
46.97196,-0.52179,0.50621,0.80855,1.81074,-0.75898,-0.51066,0.59652,-0.23818,1.13672,0.93575,0.13435,2
34.72501,1.07361,0.66561,1.17296,3.01566,1.14808,0.73996,-0.94709,1.0,0.68491,-0.37726,0.05542,2
79.38294,0.57108,0.12981,1.22424,0.96533,0.9784,0.32369,0.78311,0.07529,1.3897,-0.05898,0.05194,2
39.11799,-0.43017,0.21339,0.91517,1.63693,0.81057,-0.48379,-0.35778,-0.26569,1.65982,-0.81165,0.05197,1
97.14459,0.50089,0.75114,0.96989,1.89034,0.91109,0.24385,1.07839,0.12171,1.06485,0.08827,0.09607,2
45.12412,0.65296,0.45848,1.8868,0.73649,1.93294,0.25604,-0.20584,0.79185,0.64271,0.9338,0.01,1
26.55541,0.93319,0.57525,0.84875,2.34464,-1.40391,-0.39422,-0.80777,0.35224,1.15218,0.68227,0.07218,2
48.24164,0.95347,0.37859,1.00995,0.86332,0.15276,0.9979,0.435,-0.90847,1.18431,0.49627,0.07481,1
65.02191,-0.44802,0.72474,2.28548,1.86844,-0.02959,-0.3738,-0.42812,0.28505,0.75685,-0.65432,0.04225,1
67.12571,0.02314,0.57023,0.57325,1.02749,1.24228,-0.52707,0.1474,-0.14019,0.85531,-0.14791,0.0903,1
34.37653,0.43982,0.7044,0.78573,1.63072,-2.34297,-0.49733,-0.20201,-0.7202,0.85685,0.09509,0.11178,0
52.92027,-1.26425,0.54105,1.47493,1.48259,0.97442,-1.45336,-0.20784,0.32828,0.212,-0.23114,0.04403,0
27.02502,0.89857,0.56412,1.60429,0.76705,0.71732,1.01301,0.06983,-0.69402,0.72716,-0.77709,0.03492,1
79.21465,-0.7636,0.568,1.28905,1.40803,-3.54207,-0.14345,-0.36964,0.46576,0.53858,-0.7249,0.0898,1
73.70327,-0.19189,0.47914,0.40426,2.48734,2.34943,-0.50385,-0.18746,0.18062,1.35973,-0.67108,0.10821,1
73.87901,-1.09671,0.19649,0.99082,2.13584,-2.00583,-0.28641,-0.40385,-0.23614,1.01857,0.30538,0.0835,0
41.21821,-0.81326,0.18923,1.27824,0.85463,0.31657,-0.53567,-0.39637,0.7044,0.65715,-0.49179,0.05457,0
66.18051,-0.60308,0.20678,0.77663,1.40251,2.79315,-0.70651,-0.11018,0.92834,1.00397,0.46355,0.07288,1
65.89821,-0.41239,0.23658,0.70482,1.26936,-2.24476,0.2518,0.17836,-0.09903,0.48639,0.59905,0.07394,1
67.02005,0.88675,0.34911,0.77276,1.6708,-2.75472,0.61963,-0.26717,0.03051,1.45877,-0.62227,0.09939,2
32.87706,0.32599,0.46466,2.14543,1.40479,-3.05468,0.03078,0.58939,0.11779,0.6878,-0.20709,0.01,2
54.60797,0.24086,0.4647,0.36278,1.7737,-0.64931,0.2808,-0.25216,-0.32433,0.98969,0.50735,0.11268,1
47.45122,0.07214,0.37409,1.07867,2.09502,0.5221,-0.23895,-0.02482,0.07042,2.35141,0.36692,0.05963,1
33.40984,-0.59853,0.30332,0.6562,1.22774,-0.91438,-0.39385,-0.15601,0.98427,0.84227,-0.14327,0.10213,1
21.51785,-0.86253,0.80742,0.60518,2.35458,1.1274,-0.74655,0.35112,0.2206,0.2137,-0.20859,0.0928,0
34.30215,-0.25408,0.12767,1.07134,1.60432,1.37055,0.12278,0.73964,0.07655,0.50444,0.64675,0.06781,2
54.37,0.19674,0.22448,1.54146,1.54018,4.6953,-0.41709,0.39866,-0.02288,0.62663,-0.79632,0.04626,2
55.92523,0.0602,0.36332,1.65224,1.2557,3.50974,0.08076,0.31164,0.36848,1.00363,0.69263,0.05357,1
65.66454,-0.63822,0.58049,0.89071,1.68673,4.22576,-0.11321,-0.07184,-0.46714,0.38865,0.66102,0.08354,0
29.0643,1.26024,0.54865,4.80258,2.00648,-1.64942,0.33372,-0.60764,0.31032,1.12274,0.18514,0.04767,2
47.93345,-0.19865,0.39448,0.8871,2.26568,-1.26973,-0.41009,0.53232,-0.06194,1.10838,0.48178,0.06722,1
55.62564,0.1146,0.40812,0.81828,1.41823,0.18805,-0.08972,0.73774,-0.09537,1.89034,0.42147,0.06371,1
66.2901,0.28544,0.50963,1.27678,1.45358,1.69878,-0.55028,0.64196,-0.58935,1.45859,-0.3018,0.03698,0
78.74825,-0.07687,0.50639,0.54206,1.28047,0.22372,0.1744,0.45077,-0.00148,0.76665,-0.86348,0.09974,2
37.01321,0.2909,0.4423,2.53812,1.57582,2.31458,0.19699,-1.54071,-0.7015,1.09751,-0.90014,0.01595,2
77.38469,0.8333,0.17212,1.00755,1.08271,4.15206,0.06879,-1.03487,-0.85251,1.11325,-0.35464,0.09892,2
21.3539,0.03472,0.41822,0.43006,1.05472,-1.85666,0.09211,0.04732,0.38311,1.03469,0.75816,0.08938,1
39.16782,0.91453,0.06648,0.83029,0.92656,1.05394,-0.23581,0.25256,0.39068,1.18417,-0.66812,0.05686,1
35.26296,0.39335,0.30923,0.73009,1.72978,-1.74739,0.78879,-0.04195,0.16671,1.39567,0.60543,0.10844,2
56.78342,0.73251,0.56436,0.96272,1.59334,1.10166,-0.07634,0.25099,-0.63833,1.10081,-0.39427,0.04237,2
93.85634,-0.53687,0.62392,1.47471,0.94681,1.30902,0.34873,-0.41688,-0.06038,0.58395,0.01969,0.0302,2
52.08625,-0.55189,0.35635,1.02171,0.82961,1.25351,0.17283,-0.5175,-0.50405,1.26596,-0.15538,0.04809,1
60.35986,-0.636,0.40857,0.60114,1.45241,-0.49016,-0.19822,0.47897,0.27598,0.91072,0.7397,0.09657,1
47.84583,-0.36708,0.25647,0.84015,1.22383,-2.75297,-0.15586,0.0116,-0.28198,1.58678,-0.66176,0.08842,1
61.00889,1.0475,0.40665,0.64909,1.52518,-0.09365,0.00377,-0.18448,-0.08702,0.44542,0.7971,0.06543,1
51.15566,-0.60603,0.46247,1.07683,1.37835,-1.24694,0.13819,0.07189,-0.51642,0.4914,0.1143,0.04786,1
13.55305,1.06327,0.67574,0.90827,2.27146,-1.00916,0.05226,0.71822,1.0,1.31214,-0.81663,0.07621,2
8.01819,1.12791,0.83351,1.73251,1.70558,-1.27181,-0.02629,0.47336,0.17369,1.57789,-0.84641,0.06412,2
42.23053,0.19476,0.4882,1.19241,1.04251,0.64123,-0.22589,-0.43042,-0.61637,0.78502,0.35905,0.06602,1
70.46868,-0.1893,0.35577,0.96126,1.31937,0.57995,-0.45811,0.5426,-0.6066,0.79143,0.97089,0.0825,0
56.61025,-0.30696,0.40853,0.83904,0.90509,-0.48965,-0.078,-0.12557,0.44444,1.98487,-0.42105,0.01893,1
31.75955,-0.21824,0.55652,1.11503,1.71082,0.63923,0.07127,-0.01345,-0.40898,1.38249,0.76629,0.04119,1
29.51111,1.45913,0.90864,1.41903,2.95781,-4.9617,0.16773,1.23689,-0.69013,1.09887,0.8823,0.06174,0
64.2709,-0.08156,0.73865,0.71427,0.90363,0.27199,-0.17659,-0.87123,-0.08061,0.9577,-0.57838,0.06627,1
31.28906,0.11046,0.29646,1.07843,1.52134,-2.12463,-0.89627,0.83217,0.48195,1.10367,0.77523,0.05191,2
34.16827,-0.31076,0.68792,1.11556,1.51611,2.7786,0.48136,-0.64098,0.89716,0.95975,-0.45406,0.07104,2
52.90838,-0.99131,0.64487,0.88574,1.45988,-0.54179,-0.33474,0.16351,0.33091,0.55322,0.72004,0.07592,0
45.04589,0.00933,0.41398,0.60209,2.96949,-2.19682,0.5257,-0.45189,0.17659,1.23097,0.15629,0.1508,2
68.55641,-0.16248,0.202,0.83337,1.01822,-1.12932,-0.55207,-0.26855,-0.7974,0.77793,0.92825,0.08585,0
38.71854,-0.3514,0.58203,1.66677,1.52297,-0.72839,0.2825,-0.33633,0.62684,0.34561,0.23107,0.05086,1
45.31695,0.57633,0.81318,2.07295,2.10127,4.89036,-0.00304,1.08846,0.02496,1.0246,-0.2767,0.04507,2
33.0276,-0.82503,0.89103,0.57243,2.7762,-0.01782,-0.22131,0.70393,-0.66288,0.88526,-0.98866,0.07743,0
24.81991,1.89562,0.51809,1.03536,0.93375,0.98194,0.44107,0.24888,-0.12701,1.46974,-0.85188,0.07547,2
73.79078,0.31986,0.69495,0.64493,1.8888,2.01747,0.06306,-0.9132,0.12,1.04046,0.22684,0.10993,1
26.50374,-0.1203,0.71467,0.48321,2.26572,-2.15313,-0.78309,-0.00453,-0.82693,0.38628,0.62536,0.11508,0
18.83437,-0.27896,0.14814,0.6194,2.28922,-1.27808,1.1672,0.66139,0.74027,1.27035,-0.4388,0.12782,2
74.98328,0.30372,0.51814,1.07117,1.10467,2.90753,-0.68376,0.0756,0.09283,2.1793,-0.60625,0.04005,1
74.06688,-0.50467,0.45993,1.7431,1.83807,-2.98038,-0.8211,-0.57379,-0.93882,0.84646,0.98524,0.03067,0
68.19305,0.12751,0.45515,1.10947,1.63914,0.44578,-0.24175,0.30042,1.0,0.83237,0.8753,0.07897,2
55.98098,0.75058,0.24091,1.04699,0.98064,2.51814,-0.30951,0.15341,0.03681,0.467,-0.09855,0.05389,2
45.89165,0.58749,0.07373,1.92908,1.77824,0.23665,0.55593,-0.3589,0.92677,1.28429,-0.68055,0.01711,2
43.6445,0.19848,0.80624,1.25151,2.07173,1.80219,-0.24824,-0.95661,0.04963,1.36945,0.3347,0.06406,0
50.74695,-0.20338,0.53016,0.93113,1.2605,-0.23484,-0.27015,-0.59579,-0.55322,0.71577,0.49106,0.03603,1
71.43816,-0.06824,0.27897,0.83666,1.55404,0.2948,0.14146,-0.24343,0.60779,1.42735,0.5667,0.06526,2
62.00543,-0.79398,0.36784,2.11867,1.04721,0.64989,-0.93765,0.3086,-0.15878,0.64902,0.9896,0.01,1
78.22275,0.09754,0.37603,1.07015,1.44789,-0.23153,0.99187,0.0891,-1.0,0.50838,-0.00656,0.08118,0
53.68649,-0.47995,0.07182,1.25783,0.46283,-0.77388,-0.09792,-0.04558,-0.56901,0.73708,-0.02198,0.05182,1
69.80253,0.69044,0.36195,1.0548,0.96823,-0.36882,-0.60779,0.18129,-0.52418,1.11114,0.33411,0.03188,2
47.82333,0.4461,0.82883,0.8617,1.45675,-0.48911,0.10204,0.59999,-0.45703,0.92936,0.24686,0.0574,0
42.71471,-0.48064,0.62447,0.5689,1.41228,0.40335,0.17265,-0.1844,0.22337,0.61683,0.61294,0.08356,1
46.99801,-0.43682,0.44061,1.19458,1.80902,-1.03877,0.25893,-0.93699,-0.04903,0.5024,0.48382,0.07325,1
52.23241,-0.24903,0.5787,0.72281,0.93755,-0.92007,-0.42307,0.31853,-0.19926,2.02391,-0.37126,0.06666,1
49.65387,0.50612,0.71218,0.88224,1.82401,1.79717,-0.4418,-0.46394,0.82476,0.80996,0.40171,0.04961,1
33.12241,-0.27966,0.89071,1.25222,2.07114,0.05233,-0.05777,-0.15483,-0.42127,1.18431,-0.04877,0.05554,0
47.45909,0.40707,0.22281,0.71891,2.48684,2.08383,0.22201,-0.26221,-0.13921,0.55633,0.26243,0.0963,1
63.00962,-0.39136,0.37123,0.43944,1.61597,0.28906,-0.15128,0.87749,-0.25235,0.55511,0.97523,0.06592,0
57.5593,1.22463,0.42421,2.03925,1.77912,2.18635,0.81896,0.01148,-0.21285,0.89338,0.33201,0.03489,1
53.71508,-0.64218,0.48562,1.28776,1.01049,0.72085,-0.34092,-0.33009,0.02882,1.40242,-0.48665,0.06154,1
30.48393,0.84511,0.29172,0.8058,1.30591,2.38861,0.94073,0.14712,-0.28293,0.93825,0.80159,0.11929,2
38.72372,0.59687,0.1619,0.9071,2.1993,-2.60591,-0.1099,0.14263,0.33767,1.0936,-0.47435,0.08312,2
35.50074,0.1698,0.29008,0.68019,1.87244,2.58068,-0.38183,-0.12033,0.18543,0.42386,-0.90335,0.09093,2
69.77206,0.47227,0.22577,1.12382,1.63162,0.97663,0.51021,0.9707,-0.52701,0.68725,0.59205,0.05808,1
29.48424,0.5474,0.53287,1.05396,1.59562,-0.39154,-0.355,-1.11081,0.30542,1.46586,-0.9254,0.03891,0
74.48792,1.64591,0.61583,2.57765,1.58036,0.71757,0.46235,0.9925,0.12567,0.40521,-0.58097,0.01366,2
43.19168,-0.77571,0.67752,0.63231,1.7309,-1.22066,-0.64272,-0.74154,-0.10626,1.30188,0.77003,0.09243,0
67.38676,-0.34283,0.37887,1.06602,1.46396,1.06179,0.06611,0.09282,0.11936,0.51353,-0.81693,0.07115,1
33.22752,0.61948,0.61295,1.91448,0.95732,3.39831,-0.36361,-0.22934,0.67448,1.11771,0.62932,0.01857,2
50.28003,0.38791,0.34834,1.37493,1.4149,4.07605,0.21278,-0.23677,-0.0427,0.53077,-0.15581,0.04796,2
33.07111,-0.09993,0.68212,0.62703,2.18766,-2.79847,0.07294,1.00082,0.20785,0.96704,-0.84982,0.1197,0
43.97142,-0.0882,0.71997,0.86166,1.05339,0.77661,0.13084,0.14567,-0.24735,1.6254,-0.66907,0.07882,0
43.12505,-0.96294,0.46923,0.78566,2.73823,-1.75899,-0.21147,0.16874,-0.01706,1.45371,0.56404,0.10191,1
21.12642,-0.55441,0.2791,3.49636,1.04833,-0.59367,-0.64241,0.4413,0.04898,1.19199,-0.4279,0.01354,2
75.07219,-0.44794,0.26519,0.99796,1.17218,1.14093,-0.30143,0.17518,0.10152,1.02795,0.22661,0.06021,2
56.8746,-1.04898,0.64583,1.92494,1.39765,-2.0075,-0.81337,0.24092,-0.10989,0.55174,0.35699,0.02468,1
62.89302,0.66544,0.23668,0.57471,1.32841,1.14401,0.35025,-0.53485,0.82014,2.16179,0.11679,0.09871,2
32.41992,0.14391,0.33206,0.98009,2.7115,0.43955,0.41648,0.55705,0.12677,1.20493,-0.01927,0.05653,1
21.51851,-0.7256,0.44613,0.29181,1.48887,-0.60255,-0.68642,0.19178,-0.65919,0.75311,0.43455,0.1581,1
53.99165,0.13797,0.58003,1.08606,1.12249,-3.23867,-0.14028,0.40365,-0.044,1.25008,0.36291,0.05064,1
48.05137,0.82426,0.44142,0.95423,2.16464,-1.65437,0.0457,0.15433,-0.00817,0.9674,0.66913,0.06547,1
47.678,0.34182,0.66759,0.4745,2.71417,-0.97401,0.33324,0.93949,0.31547,2.32626,-0.51698,0.09567,1
33.94708,0.53174,0.71581,0.67903,2.54488,-3.06757,-0.23594,0.57143,-0.77253,1.04719,-0.06436,0.09935,2
37.14726,1.06393,0.36239,0.74518,1.75261,1.63574,-0.20289,-0.44149,0.1337,1.10629,-0.34607,0.09971,2
13.70521,-0.14419,0.13807,1.3836,0.88231,1.04181,-0.75016,0.7268,-0.74228,0.75338,-0.93458,0.0395,0
22.60963,0.315,0.50986,0.77821,2.06675,-0.13336,0.49642,0.52374,-0.59041,0.36351,-0.33868,0.10644,2
45.51835,-0.63131,0.23743,1.04099,1.77998,0.26416,-0.0715,-0.90203,-0.39968,1.43878,0.24472,0.07353,1
93.95243,-0.2972,0.51864,1.03731,2.75111,0.89898,-0.54124,-0.53128,0.02211,0.78711,0.49025,0.07115,0
32.98602,-0.39377,0.3225,1.0331,0.84899,-0.51156,0.42996,0.653,-0.60641,1.246,-0.06978,0.07211,1
44.80789,-0.40014,0.5404,1.3754,1.77396,-0.51595,0.05554,0.46701,-0.09818,0.89924,0.80724,0.08161,2
43.67026,-0.97115,0.56222,1.68599,0.98411,-2.61303,-0.60676,0.14547,-0.79358,0.66878,-0.50719,0.0486,0
47.91596,0.63532,0.70461,1.01836,1.28809,-0.4872,0.07358,0.34281,-0.13137,0.5092,0.98619,0.07498,2
46.52349,1.5425,0.52977,0.84414,1.71399,-0.7356,-0.51238,-0.28147,-0.35886,1.38603,0.53511,0.07453,1
66.08701,0.33473,0.31183,0.78834,1.45128,-0.82749,0.38107,0.67664,-0.33664,1.35667,-0.02772,0.07598,1
49.53979,0.26335,0.43145,0.65779,2.22218,1.09693,0.24818,-0.12299,-0.08788,1.18434,-0.45309,0.09219,1
32.47082,-0.1103,0.33858,1.36307,2.15961,1.50185,-0.47732,-0.59901,-0.12983,0.23435,-0.15889,0.0448,1
39.25774,0.85994,0.58815,1.06795,1.90566,-0.93077,0.58452,-0.44365,0.49517,0.73548,-0.71168,0.07275,2
32.55278,0.57505,0.30228,0.93609,1.84141,-0.89861,-0.1547,-0.02581,0.11303,1.29831,0.42239,0.08656,1
32.04262,0.27604,0.29498,1.33556,1.49261,0.45014,0.33345,-0.40744,0.41272,1.35698,-0.28028,0.04148,2
84.03157,0.31151,0.70103,1.09424,1.31742,1.43069,-0.76262,-0.10037,-0.17356,0.87967,-0.17528,0.09534,0
49.1166,-0.3887,0.44752,0.5034,1.32499,-0.76193,0.03407,0.51019,-0.63546,0.54858,0.5699,0.10254,1
53.26209,-1.02275,0.93044,1.02553,2.33048,-3.88281,-1.12374,-0.66537,0.20109,1.62378,-0.19565,0.04807,0
47.64996,-0.23953,0.94636,1.21283,1.28632,-0.11364,-0.14599,-0.68906,-0.03761,1.39593,-0.51195,0.04595,0
47.50305,0.22327,0.21984,1.65426,3.91211,3.86437,-0.60759,-0.04862,-0.07438,1.08814,0.08522,0.06476,2
30.07456,1.27004,0.39298,2.13982,2.11049,-1.49607,1.01216,0.86367,-0.01466,0.77689,-0.58145,0.05389,1
32.79476,1.65288,0.72444,1.82975,4.22673,1.25133,1.14799,-0.08558,0.89877,0.74871,0.99774,0.04706,2
62.21646,0.24433,0.26022,1.43164,1.53022,-3.53683,-0.79567,-0.91777,-0.31249,1.34053,-0.95717,0.04808,0
88.41684,-0.16933,0.33699,0.9388,2.11685,-0.46574,-0.1089,0.19059,-0.70872,0.65238,-0.90049,0.07083,0
70.92111,-1.2408,0.85955,0.7681,2.10315,2.61124,-0.07289,0.09898,0.1028,1.02957,-0.60585,0.07918,0
8.71325,0.06544,0.46268,0.84637,1.24466,-0.81409,0.88022,-0.01915,-0.34854,0.64682,-0.88598,0.07819,2
46.5095,0.79102,0.52796,1.7184,1.17837,2.02866,0.30113,-0.28568,-0.03526,0.49667,0.13672,0.01635,1
65.22248,0.8064,0.27322,1.24667,2.93104,2.81387,0.42132,0.01411,0.57497,0.51789,0.64645,0.03159,2
21.11801,0.27296,0.41289,0.84912,1.47967,-1.36283,0.21584,0.26158,0.04292,1.06245,0.22219,0.08639,2
39.2671,-0.68632,0.31049,1.03429,1.74313,-0.65007,-0.35029,0.91796,0.50473,0.94653,-0.5202,0.08058,1
34.85924,-0.13623,0.60986,1.07334,1.63922,1.17995,0.76856,0.41846,0.0514,0.68362,0.54729,0.03906,2
34.0045,0.02666,0.68647,1.04385,1.25343,-0.74731,-0.01829,0.18765,0.09925,1.04374,-0.885,0.06151,0
49.3196,-0.22876,0.76287,0.80931,2.76551,3.79407,0.24161,0.20752,0.16001,0.71104,-0.98303,0.05557,1
70.97754,0.44702,0.5828,0.59665,2.1088,0.26029,0.45772,0.47176,1.0,2.00593,-0.32822,0.09439,1
50.97011,-0.97146,0.66284,0.87423,1.17846,0.38806,-0.49517,0.01833,-0.40441,0.54722,0.49584,0.09448,0
80.06327,-0.17629,0.2259,0.81541,1.13003,4.60732,0.67669,0.10757,0.71391,0.47471,0.26689,0.06175,2
84.1718,1.01562,0.54421,1.24828,1.44014,1.20592,1.12104,-0.80134,-0.71112,1.01934,-0.08888,0.09233,0
68.11058,-0.05998,0.88347,0.75997,1.24749,0.53753,0.32977,0.23684,0.94202,0.64887,0.89601,0.06892,1
40.77824,1.54164,0.30942,0.49813,1.08153,-1.19138,0.26136,0.27805,-0.04886,0.80067,0.39529,0.07759,1
53.3006,-1.8444,0.28827,0.3751,2.07284,-2.3988,-1.55343,-0.21287,0.23119,1.03605,-0.64201,0.15069,0
69.48432,0.0299,0.71561,1.2867,1.5095,-3.38481,-0.46988,-0.7996,-0.25763,1.91654,-0.69307,0.08173,0
73.14442,0.50109,0.46669,1.05494,1.64522,-0.89949,0.81738,0.10916,0.35928,0.85275,0.19005,0.06132,2
40.68774,0.0725,0.67693,1.55548,0.89374,2.25064,0.25734,-0.62491,0.23542,0.34924,-0.14853,0.02303,1
50.54993,-0.51729,0.65801,1.03665,2.67511,-0.27475,-0.07805,-0.45987,-0.2192,0.68781,0.18055,0.06243,1
