log_sfr,log_stellar_mass,u_r_colour,dn4000,log_ssfr,h_alpha_ew,log_halpha_lum,velocity_dispersion,galaxy_type
1.15722,11.53619,2.02563,1.21764,-10.37897,13.05179,42.42122,80.01124,0
-0.12941,10.20302,0.95431,0.87613,-10.33243,10.9648,40.67216,68.14972,0
-0.92865,10.11482,1.64121,0.93118,-11.04347,19.47711,40.41096,64.00329,0
2.4109,11.20842,1.60135,1.12058,-8.79752,129.3424,43.77749,64.05879,2
0.29925,9.54913,0.58761,0.85,-9.24988,66.49723,41.58541,63.63894,2
0.49643,10.68915,1.05653,0.9729,-10.19272,39.34584,41.6591,77.64535,0
-2.16218,11.43526,2.60187,1.68515,-13.59744,5.10519,38.55264,81.65192,1
-0.68448,9.50721,3.02136,1.90341,-10.5,0.49466,40.18707,80.0,1
1.14104,10.48121,1.40073,1.19176,-9.34017,28.72667,42.27578,135.33673,2
-0.02701,9.76362,1.86495,1.21077,-9.79062,10.51917,41.17312,43.92503,0
-1.75135,10.79817,2.0136,1.40295,-12.54952,-2.51088,39.14073,125.05042,1
-1.50341,9.40359,1.48648,1.01661,-10.907,11.58676,39.85028,50.58318,0
1.34693,10.67407,1.08532,0.94911,-9.32714,42.98823,42.38511,113.07982,2
-1.96386,11.3956,2.32669,1.55383,-13.35947,2.00121,39.19685,103.62063,1
0.23529,10.90358,1.72798,1.22245,-10.66829,9.1361,41.11189,46.60715,0
-0.32986,9.87401,1.41163,1.04341,-10.20387,17.06498,40.77313,81.24099,0
-2.25297,11.37188,3.49391,1.87498,-13.62485,-0.08633,39.46423,80.0,1
-0.63344,9.63095,1.84611,1.09325,-10.26438,20.33893,40.68073,20.0,0
-0.57221,9.54457,1.72137,1.1298,-10.11678,14.25487,40.52985,20.0,0
1.14165,10.11001,0.59624,0.85,-8.96836,139.50743,42.4647,56.02394,2
-0.73696,9.51896,1.51989,1.09909,-10.25591,21.79975,40.3861,41.72882,0
-0.5,10.43449,2.33511,1.62498,-10.84925,3.64455,40.12438,80.0,1
0.53237,10.72185,1.2256,1.16442,-10.18948,35.3835,41.56149,84.36856,0
-1.56749,10.74056,2.6564,1.63563,-12.30806,-2.18334,40.07777,80.0,1
0.20066,10.38364,1.54082,1.18334,-10.18298,42.20477,41.3529,23.19409,0
-1.91373,11.54224,2.37714,1.69239,-13.45597,8.40298,38.98853,97.81437,1
-1.01828,9.84713,1.19885,1.05264,-10.86541,11.35847,40.04399,60.82698,0
0.02077,10.28448,1.24047,1.039,-10.26372,22.26318,40.87122,32.49177,2
-1.18166,9.20427,1.65225,1.11152,-10.38593,7.95996,39.79169,64.59322,0
-0.79518,9.52892,2.0409,1.19772,-10.3241,4.9828,40.49543,68.06171,0
-1.44301,9.37652,0.85857,0.85,-10.81953,17.07273,39.35318,20.0,0
-0.97719,10.20889,1.94847,1.33811,-11.18608,15.39015,40.13465,76.27527,0
-0.84123,9.81519,1.59397,1.07974,-10.65642,29.62756,40.4902,37.97164,0
0.97581,9.43791,1.45068,0.85,-8.46209,62.85229,42.36846,111.38476,2
-1.6314,9.60508,2.7968,1.69181,-11.23648,-5.68877,39.0664,80.0,1
-0.43308,10.16549,1.34905,1.16522,-10.59857,29.4905,40.75466,43.11443,0
1.52418,10.03101,0.52882,1.01406,-8.50683,111.77203,42.49754,37.5516,2
-0.37279,9.74184,2.32206,1.2781,-10.11464,9.68564,40.41175,35.05339,0
-1.4354,10.88146,2.45736,1.57662,-12.31686,7.72071,38.98458,80.0,1
-0.84587,9.58705,1.18362,0.93369,-10.43292,31.84245,39.88411,46.72781,0
-1.00749,11.36837,2.82769,1.71381,-12.37586,-2.5654,39.95352,85.48418,1
-1.16824,9.76806,1.81944,1.19865,-10.9363,10.93824,39.94906,60.67745,0
-2.04733,10.98905,2.59622,1.79231,-13.03639,3.16263,39.22329,80.0,1
-0.96917,10.27345,2.53346,1.64831,-11.24262,1.40916,39.47216,80.0,1
-0.54805,10.43861,1.32326,1.03085,-10.98666,67.15704,40.26454,65.02136,0
-1.88041,11.0247,2.66119,1.6321,-12.90511,-3.93307,38.9944,134.1924,1
-0.56022,9.63825,1.39272,0.99428,-10.19847,11.7696,40.61311,59.94353,0
2.14122,11.5,0.39876,0.87491,-9.47544,20.04175,43.19522,78.07584,2
0.60265,10.86972,1.27589,0.91549,-10.26707,19.98743,41.42866,44.2498,0
0.00729,10.35475,1.77645,1.20682,-10.34747,27.49588,41.63289,77.87012,0
-0.62891,9.77001,1.68492,1.25811,-10.39892,5.40942,40.52476,57.4782,0
0.26817,10.8447,0.92094,0.85,-10.57653,42.149,41.35313,38.83916,0
0.48976,10.91802,1.38994,1.07352,-10.42826,8.99701,41.60127,111.51364,0
-2.1559,11.17541,2.57719,1.70194,-13.33131,-2.17289,39.04414,117.17682,1
-2.59728,10.04801,2.50266,1.71768,-12.64529,0.36204,38.37056,80.0,1
2.02992,10.08481,0.71865,0.85,-8.05489,38.06287,43.55102,175.33672,2
1.18043,9.42291,0.94139,1.04196,-8.24248,59.5746,42.50918,131.13615,2
2.63578,11.30293,1.10723,0.86052,-8.66715,19.74072,43.68026,62.15946,2
-0.01361,10.33737,1.92633,1.41013,-10.35098,52.06418,40.98486,111.43887,0
-0.90289,10.32521,2.57249,1.55898,-11.2281,4.8164,40.16743,80.0,1
-0.10498,10.42681,1.07712,1.09471,-10.53179,9.69604,41.21011,26.54059,0
0.25634,10.45762,0.78238,0.9639,-10.20127,44.2464,40.95683,63.87804,0
-0.67238,10.72959,2.28994,1.63117,-11.40197,0.88422,40.14575,138.57825,1
-1.84664,10.84635,2.30036,1.4385,-12.69299,0.08603,39.33802,95.51008,1
-0.82971,9.37039,1.37455,1.15416,-10.2001,6.11032,40.66807,59.95966,0
-1.1144,9.43009,0.7949,0.91714,-10.5445,16.28729,40.32205,21.62143,0
-0.14467,10.28957,1.12959,0.94479,-10.43424,14.83789,40.82851,66.43052,0
-2.19763,11.35763,2.45781,1.73512,-13.55526,3.58458,39.0876,80.0,1
-2.35382,10.24004,2.62395,1.62777,-12.59387,2.31847,38.14162,88.32897,1
-0.79345,9.95663,2.11419,1.43805,-10.75008,8.36319,40.30054,99.39802,2
-1.43789,10.79036,2.65801,1.5287,-12.22825,1.30633,39.57471,80.0,1
-2.48076,10.88021,2.86753,1.58089,-13.36098,-2.05583,38.67846,107.8102,1
-0.6937,10.00091,1.55762,1.04082,-10.69461,14.67108,40.46414,59.57018,0
0.70815,9.40339,1.19328,1.06169,-8.69524,75.86972,41.71869,154.83401,2
0.11094,10.73796,1.75084,1.08028,-10.62701,41.12412,41.07324,43.0107,0
-0.80908,8.9994,1.98433,1.44674,-9.80848,6.94358,40.2918,40.25585,0
-2.65191,9.7051,2.196,1.4,-12.35701,3.56393,39.1052,80.0,1
-0.15437,9.61951,1.49263,1.02187,-9.77388,12.43937,40.86486,75.15138,0
-1.49808,11.01052,2.76288,1.64213,-12.50859,0.81861,38.99205,80.0,1
-0.66944,11.63309,2.72397,1.75453,-12.30253,-0.84386,39.96546,80.0,1
0.07533,10.54231,1.23485,0.95354,-10.46698,16.47817,41.01484,58.02121,0
1.13995,10.56246,1.25116,1.1065,-9.42251,77.25098,41.81552,97.02787,2
-2.0874,11.06415,2.57672,1.63135,-13.15155,-0.19825,39.36328,154.46408,1
0.7118,9.48145,1.17399,1.09874,-8.76965,28.36218,41.84815,86.33319,2
0.03824,10.21775,1.30363,0.91991,-10.17951,15.55164,40.6173,79.70544,0
0.0,9.4208,1.13387,1.03956,-9.85011,104.27637,40.72567,76.68313,2
1.47594,11.13096,0.97308,0.89767,-9.65502,10.0,42.39663,81.20159,2
-0.13241,10.39767,1.33879,1.15012,-10.53008,16.49267,40.98983,90.34067,0
-0.80585,9.44816,1.68843,1.12218,-10.25402,22.55179,40.6681,26.81577,0
-1.71401,11.08842,3.1404,1.83505,-12.80243,7.55328,38.80215,83.57206,1
0.67936,9.28269,1.49765,0.93744,-8.60333,28.58808,42.14363,167.48059,2
-1.65807,10.32765,2.5726,1.43653,-11.98572,3.28833,39.77599,80.0,1
-1.05976,9.36235,1.94262,1.52816,-10.42211,22.1008,40.25887,66.80414,0
-1.62087,10.98194,2.66045,1.83607,-12.60281,4.49698,39.19553,80.0,1
-1.40627,10.58839,2.84252,1.84489,-11.99466,-1.99991,39.71129,132.30597,1
-0.97711,9.53709,1.69356,1.26627,-10.51419,12.57426,40.25745,20.0,0
-1.70859,10.36987,2.61138,1.75546,-12.07847,8.59014,39.37337,112.12326,1
-0.39903,10.88157,2.18352,1.32629,-11.28061,12.71394,40.61748,82.43405,0
1.23653,11.11202,1.78524,1.25536,-9.87549,9.54854,41.94212,71.71462,0
0.35921,10.72791,1.85381,1.25172,-10.3687,16.4641,41.6458,67.22641,0
-1.53142,11.11042,2.63139,1.51123,-12.64183,2.77386,39.3156,130.74995,1
-0.34559,9.8468,1.85068,1.39923,-10.19238,23.21072,40.8136,67.92034,0
-0.09281,10.33901,2.25931,1.1143,-10.43183,41.86546,41.09837,100.12087,0
-1.81494,10.30992,2.45064,1.69471,-12.12486,2.83557,39.099,80.79768,1
-0.87261,9.99702,1.40333,0.91091,-10.86963,23.49753,40.44572,80.60392,0
-2.52889,11.52241,2.66759,1.64245,-14.0,8.7352,38.35687,80.0,1
-0.29581,10.85415,1.38751,0.98172,-11.14996,19.85914,40.30759,20.0,0
-0.79889,9.93865,1.18677,1.06857,-10.73754,23.09908,39.85458,38.71891,0
-0.91397,10.19325,2.43977,1.39231,-11.10722,5.25148,40.11964,39.872,0
-0.15914,10.04332,1.49268,1.24182,-10.20246,15.15469,40.87588,75.59102,0
-0.72505,12.04171,2.44143,1.71954,-12.76676,-6.07284,39.86516,95.58,1
-0.42992,10.33965,1.75664,1.31696,-10.76957,11.81437,40.9396,70.21245,0
-1.4296,10.89927,2.21942,1.56579,-12.32888,2.86489,40.03243,80.0,1
0.7086,10.28951,1.23899,1.09141,-9.58091,48.93945,42.3528,203.57172,2
0.10512,10.26309,0.50913,0.85,-10.15797,27.70521,41.5526,25.25997,2
-0.45191,10.15056,1.76413,1.05198,-10.60247,20.36496,40.76164,97.57913,0
-3.08262,11.16415,2.32413,1.41039,-14.0,5.3641,38.54508,80.0,1
-1.51274,11.47467,2.13569,1.47838,-12.9874,1.25273,39.81971,101.25408,1
1.92024,10.41423,0.75753,0.87431,-8.49398,50.59596,43.2452,104.04146,2
0.10119,10.64828,1.87642,1.23982,-10.54708,9.4765,41.2925,98.27523,2
-1.61952,10.4445,2.88266,1.76257,-12.06402,8.87779,39.29052,122.8236,1
2.64687,10.85295,1.67812,1.18125,-8.20607,35.00193,43.79642,89.04301,2
-2.61065,10.49938,2.10105,1.4,-13.11003,7.52122,38.58931,102.77972,1
-3.69233,11.38768,1.99935,1.55274,-14.0,-1.63213,37.66254,116.82307,1
-1.59203,9.32634,1.59893,1.17327,-10.91837,10.92079,39.70128,37.80276,0
-1.56728,9.77298,1.17868,0.9659,-11.34026,9.90208,39.85492,53.08703,0
-1.8546,11.12594,2.53719,1.55643,-12.98054,5.49846,39.03932,80.0,1
-2.01468,10.64907,2.65213,1.73535,-12.66375,-4.79406,39.40847,80.0,1
-1.55175,11.07427,2.50865,1.6646,-12.62602,5.70496,39.42444,137.57512,1
-1.60618,11.18284,2.27973,1.4,-12.78903,2.37625,39.30429,80.0,1
0.07898,10.92546,1.84354,1.15509,-10.84649,5.05716,41.18725,57.36121,0
-2.85169,11.17809,2.29589,1.53706,-14.0,7.33514,38.55149,105.65527,1
-1.89207,10.42047,2.73911,1.72941,-12.31254,-0.39165,39.39345,80.0,1
1.79765,11.08104,1.45451,1.00831,-9.28339,38.69317,42.81574,25.36293,2
-0.21652,10.39102,1.88688,1.45641,-10.60755,15.16345,40.99656,70.96983,0
-0.81061,10.08031,1.41412,1.09994,-10.89092,18.71426,40.51976,84.55802,0
-1.5089,11.48309,2.72167,1.59332,-12.992,3.19406,39.92969,120.275,1
0.15613,10.90975,1.08489,1.14972,-10.75363,10.84137,41.04143,67.38105,0
-0.1005,10.44885,1.41208,1.0792,-10.54935,7.22746,41.16974,80.94983,0
-0.8297,10.20603,2.08286,1.21295,-11.03573,7.34092,39.92075,56.8148,0
-1.50817,10.27662,2.23815,1.58212,-11.7848,3.19011,38.8956,87.18101,1
-1.04371,10.78074,2.78057,1.73179,-11.82446,1.45992,39.56597,80.0,1
-0.5178,9.86297,2.00593,1.20194,-10.38077,7.98762,40.1992,38.50818,0
-1.69335,11.29036,2.91757,1.65467,-12.9837,-5.46067,39.66409,92.21175,1
-0.53201,9.95197,1.64751,1.07907,-10.48399,42.79211,40.47291,36.00975,0
-0.65637,10.32117,1.45299,1.1027,-10.97755,5.17821,40.58582,87.49966,0
0.43683,10.62497,1.40537,0.97958,-10.18814,43.44743,40.99643,49.46328,0
2.48546,9.8086,0.74059,0.85,-7.5,44.31966,43.8308,55.45823,2
-2.31913,9.80029,2.65891,1.79063,-12.11942,2.20064,38.83251,80.0,1
-2.64312,11.0588,2.616,1.72422,-13.70191,4.98388,39.06106,115.70993,1
-1.67423,10.2807,3.16666,1.92657,-11.95493,7.77415,40.07646,80.0,1
0.2513,10.9029,2.02275,1.49502,-10.6516,37.50338,41.14122,73.37534,0
-1.48312,11.43827,2.67127,1.73085,-12.92139,-1.96163,39.27701,81.52571,1
1.65901,10.1797,1.06021,0.85,-8.52069,126.11907,42.91308,105.95277,2
1.18196,10.55645,1.16136,1.08942,-9.37449,46.59782,42.61979,119.54555,2
-0.6024,9.68202,1.25511,1.04283,-10.28442,34.51073,40.64668,53.86761,0
-0.78283,9.4793,1.89995,1.15531,-10.26213,29.84723,40.30957,27.81585,0
0.29363,11.07596,1.41414,1.2343,-10.78233,21.57662,41.43498,29.95984,0
-0.13244,10.81097,1.03483,1.09844,-10.94342,7.34111,40.62611,99.58637,0
0.1237,10.51524,1.93729,1.35503,-10.39154,8.87168,41.47374,66.34771,0
-0.57272,9.55645,1.22712,0.85,-10.12917,13.76017,40.63717,27.84552,0
1.63816,10.38492,0.75832,0.85,-8.74676,132.68137,42.88114,82.46452,2
0.34354,10.77382,0.87717,1.08245,-10.43028,10.46331,41.36564,29.48048,0
-1.09477,9.74567,1.51311,1.31034,-10.84045,11.35384,40.3353,45.61833,2
1.31158,10.1379,0.71332,0.85,-8.82632,55.4274,42.57715,105.71571,2
-2.32376,10.86341,2.59597,1.43936,-13.18716,2.57031,38.7056,125.35384,1
0.37327,10.58632,0.54063,0.97778,-10.21305,67.53716,41.5995,90.47966,2
0.0734,10.68364,1.65491,1.42166,-10.61024,21.67386,41.43113,91.03051,0
2.42867,10.49953,0.4789,0.85,-8.07086,48.89724,43.47665,135.13281,2
-0.34881,9.91082,1.5088,1.15394,-10.25964,36.51582,40.90261,51.94214,0
-2.61299,10.48977,2.83911,1.74742,-13.10276,5.0746,38.34458,80.0,1
-1.88309,11.21946,2.21227,1.43606,-13.10255,6.26882,38.65426,94.6238,1
-0.45767,9.60168,1.57371,1.1714,-10.05935,27.21097,40.75711,24.06278,0
-0.93918,9.61916,2.44088,1.33704,-10.55834,20.36878,40.56203,37.83729,0
0.02583,10.40012,1.793,1.16641,-10.37429,16.94464,40.97558,52.34426,0
0.0,9.44125,1.07668,0.92513,-9.64461,51.59198,41.33615,181.08366,2
-1.08609,9.84847,1.34878,0.87604,-10.93456,9.4409,40.27427,77.03727,0
0.46841,11.03093,1.20228,0.8605,-10.56252,21.18918,41.33665,39.18849,0
1.50556,9.72458,1.17096,0.99857,-8.21902,26.91188,42.78646,51.73592,2
-1.6411,10.5035,2.69364,1.6569,-12.14461,3.65669,39.1649,80.0,1
1.34781,9.8536,1.24652,0.88802,-8.50579,62.16228,42.33392,155.04774,2
1.93215,10.28505,1.31405,1.20059,-8.3529,96.3364,42.96886,184.37069,2
-1.84553,11.41817,2.3895,1.53142,-13.2637,5.89829,39.40041,126.30794,1
-0.57294,9.49419,1.18618,1.08792,-10.06713,16.90302,40.3748,52.47448,2
-0.91961,11.01323,2.68319,1.81556,-11.93284,4.7988,40.13888,80.0,1
1.56689,10.42802,1.21412,0.99995,-8.86113,48.85163,42.45318,94.4343,2
-2.14269,10.52038,2.64273,1.7592,-12.66307,-2.95784,39.11732,110.80069,1
-2.24956,10.97815,2.80204,1.65418,-13.2277,-2.06371,38.6956,98.71964,1
-1.56397,10.41297,3.4686,2.06917,-11.97693,-3.41178,39.27266,80.0,1
-0.80059,9.88224,1.50603,1.16766,-10.68283,5.8427,40.59982,62.19951,0
-0.26839,10.38002,1.31905,0.89485,-10.64842,15.21929,40.42066,56.05669,0
-0.50976,10.04234,1.17438,1.07205,-10.5521,23.41043,40.9164,50.97286,0
-0.49991,10.05292,0.9616,0.89747,-10.55282,45.18907,40.996,28.45132,0
0.13296,10.21999,1.33768,0.98028,-10.08703,24.14005,40.95954,55.42562,0
-0.4772,10.89007,0.96013,0.88855,-11.36727,16.06122,40.57764,66.19341,0
-1.82274,10.78332,2.64821,1.61062,-12.60606,1.54606,39.41221,82.40035,1
1.65372,10.05985,0.86797,1.02914,-8.40613,25.33689,43.16268,158.64965,2
0.0,9.44732,0.86683,0.91624,-10.5,67.48083,40.5,52.49065,2
-1.48015,10.46524,2.8313,1.71724,-11.94538,5.4034,39.12594,80.0,1
0.91944,9.21107,0.47176,0.95409,-8.29162,80.17457,41.46674,123.14691,2
-0.64787,9.80578,1.69019,1.21593,-10.45365,58.3564,40.46526,58.27342,0
-0.20613,9.65264,1.72229,1.0528,-9.85877,4.97876,41.35464,24.76632,0
-1.25744,10.8635,2.68855,1.61705,-12.12095,5.19012,39.75302,91.45146,1
0.12786,10.41836,1.41551,1.03536,-10.2905,21.00437,40.94664,75.18647,0
-0.52338,10.13366,1.76622,1.28002,-10.65703,16.22661,40.70819,48.0596,0
0.27318,10.67569,1.48075,1.2444,-10.40251,37.26224,41.56457,72.09585,0
-0.71373,9.7788,1.47662,0.91009,-10.49253,14.07435,40.39393,20.0,0
-0.30862,10.2032,1.4925,1.14125,-10.51181,6.25935,40.87562,52.49367,0
-2.27383,10.49682,2.77391,1.64219,-12.77065,4.13923,38.43055,80.0,1
-0.78117,9.44241,1.71226,1.20069,-10.22358,9.19486,40.49086,20.0,0
0.30007,10.11081,1.05571,0.89255,-9.81074,4.49355,41.4309,73.17261,0
-2.48805,11.48177,2.29138,1.55186,-13.96983,-3.54957,38.60752,135.69942,1
2.39269,10.53863,0.861,0.93546,-8.14594,41.83141,43.68549,230.70738,2
0.0,10.32256,1.45835,0.93525,-10.3652,37.59923,41.06333,136.37547,2
-1.9597,10.81577,2.65687,1.773,-12.77547,5.65088,39.27773,80.0,1
-1.66519,8.76546,1.76611,1.00672,-10.43065,11.83948,39.84302,52.73251,0
-2.38155,10.2426,2.82516,1.63794,-12.62414,2.53471,38.56361,108.75199,1
-1.99126,11.61747,2.58929,1.66252,-13.60873,-0.688,39.62348,81.91283,1
0.65529,9.97426,0.50136,0.85,-9.31897,89.50209,41.98308,58.28176,2
-0.808,10.20784,2.33556,1.28417,-11.01584,20.32733,40.1794,58.69915,0
-1.60299,11.16394,2.64131,1.70077,-12.76693,5.60261,38.90268,80.0,1
-0.63062,10.11905,1.68685,1.3131,-10.74967,23.87894,40.34748,72.246,0
0.96917,10.19124,0.55045,0.85,-9.22207,33.75064,42.21413,81.80391,2
-1.47309,8.60936,1.7856,1.16078,-10.08245,13.34956,39.72876,76.23938,0
-1.35474,8.95921,1.36576,1.19797,-10.31395,8.71728,39.8122,20.0,0
-0.69165,9.67132,1.97395,1.45014,-10.36297,3.53466,40.09844,43.38758,0
2.47815,10.65951,0.69058,0.97711,-8.18135,69.15503,43.22795,141.13727,2
-0.52876,9.99662,1.5423,1.0353,-10.52538,21.4187,40.42716,53.90879,0
-0.34975,9.87896,1.37705,1.05916,-10.22871,17.74519,40.37335,100.32825,0
-1.53557,10.10773,2.90124,1.70294,-11.6433,3.391,39.62815,121.66998,1
-3.15247,11.20444,3.00639,1.77964,-14.0,-3.33689,37.94903,80.0,1
0.98738,10.10118,1.64036,0.93743,-9.1138,78.39353,42.27115,167.98356,2
-1.896,11.23423,2.56241,1.43442,-13.13024,6.79159,39.6043,80.0,1
-3.15051,10.66213,2.15113,1.43085,-13.81263,-0.37143,38.34176,80.0,1
-1.9788,10.34884,3.14167,1.89156,-12.32764,-0.51482,39.46831,80.0,1
1.70181,10.35553,1.12148,0.92019,-8.65372,67.31051,42.66521,90.62284,2
-2.41704,11.73017,2.65616,1.70465,-14.0,0.31263,38.45024,80.0,1
-2.20024,10.46171,2.73103,1.6511,-12.66194,6.60973,38.88539,80.0,1
-0.87626,11.01248,3.24914,1.86759,-11.88874,9.37119,39.93356,138.87616,1
1.3149,10.2291,0.9055,0.95228,-8.9142,106.42406,42.5155,126.58972,2
-1.80137,11.16677,2.67328,1.81941,-12.96814,-1.71754,39.09425,115.44786,1
-1.79614,9.92076,2.77753,1.75668,-11.7169,1.16667,38.74268,80.0,1
0.42207,11.08684,1.63317,1.20979,-10.66477,9.88504,41.61057,76.79886,0
0.97744,10.53658,0.81459,0.95234,-9.55914,91.61784,41.95511,133.18248,2
0.58801,10.47567,1.63525,1.51802,-9.88766,21.34392,41.71097,70.86115,0
-2.44279,11.40821,2.3552,1.41062,-13.851,-1.17037,39.01406,80.0,1
-0.58001,10.61722,1.58492,1.33102,-11.19723,20.65626,40.60044,73.24343,0
-0.5,10.14791,3.26913,1.80239,-10.51606,5.69581,40.40884,80.0,1
-0.77115,10.24433,1.08243,1.12804,-11.01549,13.98763,40.26481,63.80157,0
-1.2705,10.53376,2.54184,1.59873,-11.80426,-5.67652,39.72776,86.99775,1
-1.83226,10.96742,2.14421,1.4069,-12.79968,3.38704,39.08663,80.0,1
-0.72392,10.97904,2.64,1.59658,-11.70296,3.84926,40.21704,80.0,1
0.60675,8.5,1.13703,0.96169,-7.88575,18.0733,42.06912,94.15075,2
-0.00395,10.68092,1.15954,0.90341,-10.68487,19.62685,41.15329,69.18296,0
-0.91967,10.86507,2.39297,1.51154,-11.78474,-4.35281,40.06539,80.0,1
-0.81903,9.72174,1.6648,1.13553,-10.54077,18.08632,40.60393,82.78903,0
0.45106,10.64276,1.60291,1.19042,-10.1917,18.26296,41.62149,91.52858,0
-1.1746,9.54085,1.83628,1.34587,-10.71546,13.56262,40.03572,37.72977,0
-1.98885,10.80392,2.44102,1.41236,-12.79277,4.66108,38.96418,101.94557,1
-1.3588,10.84669,2.772,1.66775,-12.20549,-1.79629,38.90206,97.60859,1
0.87709,9.31528,0.78863,0.85,-8.43819,30.06656,42.03042,114.16242,2
1.93683,10.63631,0.8355,0.9061,-8.69948,50.20337,43.02167,173.06853,2
2.91197,11.0985,1.01028,0.85,-8.18653,22.90866,43.63358,79.8032,2
-0.94918,9.54219,1.56979,1.18838,-10.49137,10.87966,40.00003,78.94527,0
0.65069,9.86439,0.934,0.92126,-9.2137,22.35068,41.69981,62.69692,0
-2.43817,10.90618,2.6502,1.68674,-13.34435,4.34378,38.70288,137.10242,1
-0.92461,9.49909,1.59387,1.05606,-10.42369,4.96278,39.94765,58.78206,0
1.41453,10.98161,0.72273,0.85,-9.56709,68.28867,42.12792,49.03599,2
-1.06605,9.56541,1.55155,1.0675,-10.63146,48.9255,40.33959,78.18803,0
-2.1203,10.66539,2.01379,1.55559,-12.78569,1.87821,39.51018,114.45876,1
0.55538,11.34973,1.62571,1.00237,-10.79435,52.73721,41.11396,105.79694,0
0.06031,9.96225,2.10022,1.30869,-9.90194,12.22567,41.24553,59.53834,0
-0.29819,9.75452,1.35492,1.13428,-10.05272,10.83813,41.00383,20.0,0
-2.94712,11.1363,2.59124,1.6594,-14.0,3.23515,38.84609,102.23954,1
-1.96277,10.61601,2.32546,1.47998,-12.57877,-1.68627,38.89942,80.0,1
-0.49576,10.16938,1.06887,1.0822,-10.66514,13.77762,40.87484,65.00316,0
1.95709,10.56123,1.17079,1.0199,-8.60414,33.16648,43.07687,135.53989,2
2.16634,10.93221,1.20097,1.14712,-8.76587,41.1091,43.40647,48.23119,2
0.63998,10.47384,1.8,1.04613,-9.83386,29.8249,41.97903,55.1293,2
1.46246,9.63263,1.24063,1.14824,-8.17017,80.71497,42.43392,225.33203,2
0.39194,10.16127,0.80685,0.85,-9.76933,23.37424,42.16657,95.94843,2
0.05832,10.36836,1.7299,1.11255,-10.31004,17.3945,41.46105,51.86272,0
-2.74201,12.18573,3.078,1.78573,-14.0,2.60396,38.77131,96.45796,1
0.22317,9.3135,1.07106,0.93821,-9.09034,32.58536,41.53348,115.76688,2
1.25938,10.47415,0.8955,0.88301,-9.21477,30.09555,41.96439,145.81252,2
-1.32068,10.76819,2.59929,1.78425,-12.08887,4.84824,39.66072,80.0,1
-2.21395,10.62447,2.68313,1.66842,-12.83842,-1.51452,39.12708,80.0,1
-0.56666,9.67641,1.40064,1.3069,-10.24307,26.7981,40.62868,26.64369,0
-2.01484,10.85175,2.39036,1.44539,-12.86659,-1.41164,38.73413,130.11806,1
-1.58659,11.66999,2.49005,1.54107,-13.25659,0.57009,39.56682,92.35926,1
-2.17687,11.79628,2.78517,1.79885,-13.97316,0.74142,39.09217,136.70721,1
0.58216,11.62018,1.60138,1.04147,-11.03801,12.3311,41.61858,71.83025,0
-1.62226,11.37345,2.51399,1.43357,-12.99571,3.98548,39.16343,80.0,1
1.45221,9.36076,0.75257,0.85,-7.90854,36.6035,42.53059,39.56693,2
-0.38824,10.02992,1.54507,1.43554,-10.41816,33.65494,41.01119,61.89371,0
-1.17314,9.69868,1.51495,1.15545,-10.87182,6.59062,40.22668,48.9483,0
-1.50174,11.54712,2.65117,1.63525,-13.04886,-5.38877,39.3441,80.0,1
-2.10223,10.47505,2.41039,1.4867,-12.57728,-0.30235,39.39838,99.8707,1
-0.04349,10.67062,1.40314,1.01494,-10.71411,21.17261,41.17353,82.25749,0
2.00917,10.37913,0.56921,0.85,-8.36995,135.71878,42.94622,25.0,2
-2.04028,11.50989,3.10248,1.84195,-13.55017,-3.48872,38.88926,80.0,1
-2.32867,10.54341,2.9871,1.7904,-12.87208,5.77188,38.43341,107.13842,1
0.20239,9.8452,1.72634,1.27148,-9.64281,12.18917,41.06499,31.01815,0
-0.43345,10.10287,1.76303,1.19939,-10.53633,21.82992,40.71536,22.99149,2
-0.46566,10.36595,2.16065,1.43316,-10.8316,12.41453,40.82869,73.67826,0
0.33261,9.97623,0.99232,0.90883,-9.64362,55.00185,41.55079,93.80647,2
0.0,8.65538,0.81975,0.99867,-8.96859,51.74629,41.16204,97.90791,2
0.01811,10.72774,1.43872,0.97551,-10.70963,9.54852,40.73903,62.7558,0
-1.94371,9.9528,2.74537,1.6497,-11.89651,0.47395,38.94739,80.0,1
-0.55617,9.96342,2.4404,1.63912,-10.51959,-0.74003,40.25068,84.90973,1
-0.14376,10.74277,1.61902,1.24153,-10.88653,34.1334,40.60206,59.00757,0
1.38215,9.55518,0.5419,0.98983,-8.17303,34.60587,42.76562,93.09887,2
-2.43515,9.5,2.30705,1.4,-11.72857,3.96335,38.44653,80.0,1
-1.59669,10.93331,2.28604,1.41198,-12.52999,4.86743,39.5834,92.8363,1
-1.81943,10.90399,2.79939,1.69272,-12.72341,-3.0151,39.22371,115.20286,1
-2.7535,11.36989,2.76763,1.7088,-14.0,-0.72267,38.5332,80.0,1
-1.81495,11.60435,2.77828,1.71193,-13.4193,6.20157,39.08631,157.71557,1
1.24712,9.62337,1.12398,0.85,-8.37625,40.95975,42.37081,72.16745,2
1.27393,11.28661,1.67798,1.33811,-10.01268,11.12953,41.83051,81.41103,0
-1.04196,11.37117,2.56924,1.60775,-12.41313,-4.52858,40.10284,80.0,1
-0.24234,10.03873,1.69406,1.08839,-10.28107,10.97496,41.0787,57.1389,0
