log_sfr,log_stellar_mass,u_r_colour,dn4000,log_ssfr,h_alpha_ew,log_halpha_lum,velocity_dispersion
-2.27964,11.89952,2.87506,1.91498,-14.0,0.03419,38.85092,80.0
-0.74409,9.5684,1.92365,1.23869,-10.31249,1.84434,40.29826,65.65203
-0.74412,10.74701,2.74895,1.87507,-11.49112,-1.16006,40.1094,80.0
-0.40231,9.85001,1.78596,1.29055,-10.25232,15.067,40.67002,66.34343
0.65275,11.01287,1.7072,1.07118,-10.36012,17.0393,42.49796,55.86903
-0.80634,9.84171,1.82896,1.2218,-10.64805,5.97491,40.56004,20.0
-0.1416,10.40788,1.75907,1.33389,-10.54948,28.25702,41.02692,83.4447
-0.62557,9.95191,1.64548,0.99766,-10.57748,21.29386,40.27187,116.49661
-1.6933,11.04828,2.63529,1.6774,-12.74158,-0.52205,39.37022,122.83393
1.76957,10.55825,1.34724,1.15048,-8.78867,146.57898,43.03417,78.77375
-0.40939,10.10348,1.43741,1.03471,-10.51287,8.45491,40.73533,57.35081
0.52351,11.07685,1.37891,1.31426,-10.55334,14.06539,41.80498,53.29221
-0.59188,10.11832,1.73871,1.26807,-10.7102,6.94243,40.70462,20.0
0.02914,10.45165,1.46638,1.19701,-10.42251,36.64924,41.17041,83.65336
-1.40348,9.42861,1.22656,1.0259,-10.83209,14.00859,39.83593,43.39648
-1.83092,10.72321,2.47058,1.50793,-12.55412,1.1151,39.20146,91.36017
-3.08003,9.92195,2.63946,1.51542,-13.00198,3.32527,37.98364,80.0
-0.42015,9.91756,1.7264,0.95287,-10.33771,4.69823,40.81673,47.84976
-0.39808,10.1397,2.14666,1.22496,-10.53778,14.48126,40.77289,87.5182
1.96647,10.9761,0.70721,0.92517,-9.00963,51.49057,42.25061,111.56733
0.83506,9.81341,1.62807,1.06425,-8.97835,85.95592,41.90234,90.55937
-0.6764,10.02369,1.20449,1.03939,-10.70009,17.53674,40.93792,50.77264
-0.71358,9.95627,1.19521,1.07631,-10.66984,29.88532,40.65126,35.58127
-1.35018,9.70891,2.3148,1.35753,-11.0591,13.94917,39.81086,70.43426
-1.02818,10.08323,1.64738,1.30274,-11.11141,13.76439,40.76611,102.4816
0.4828,10.97307,1.70842,1.0108,-10.49027,10.45942,41.83803,74.13464
0.72827,11.32362,1.36992,1.14875,-10.59535,9.46781,41.95935,74.37273
-1.99151,11.23087,2.74481,1.54441,-13.22238,-3.33344,38.74068,106.2161
0.41726,10.97347,1.59321,1.21962,-10.55621,11.15285,41.40594,20.0
-1.55305,11.19987,2.53015,1.73958,-12.75291,2.48761,39.52715,91.13148
-1.55548,10.59481,2.95496,1.83969,-12.15029,0.86896,39.46855,92.40657
0.0,9.96522,0.85663,0.8522,-10.19345,83.69375,40.93929,57.31463
-0.71208,10.47896,1.56689,0.97159,-11.19104,10.23257,40.53433,57.17937
-0.50079,10.16114,1.3348,1.11706,-10.66193,14.90974,40.54299,68.79584
0.65823,10.60366,0.45287,0.85,-9.94543,30.57416,42.05632,142.18008
-0.53714,10.45392,1.62033,1.23405,-10.99106,48.3048,40.45344,46.87858
-0.16,10.6114,1.59287,1.22257,-10.77141,35.07414,41.25966,76.73885
-0.05101,10.1651,2.5,1.33042,-10.21611,19.77991,41.28882,41.46256
-0.03567,10.32525,1.82089,1.21825,-10.36091,6.07263,40.81939,30.10804
0.45198,11.18179,1.67372,1.28073,-10.72981,12.04108,41.40963,34.71348
-0.75048,9.82862,1.55977,1.19512,-10.5791,12.15278,40.73286,20.0
0.0,9.09816,1.03134,1.1013,-9.99159,81.87207,40.73313,102.90124
-0.30103,10.97061,1.61478,1.06429,-11.27165,6.3431,41.29246,53.38828
-2.77185,10.6518,3.05793,1.8534,-13.42365,-3.59217,38.49347,105.84371
-0.62542,9.94786,1.04551,1.08604,-10.57328,24.00341,40.21176,37.30771
-1.38672,9.12826,1.54379,0.89713,-10.51498,33.49964,39.63016,78.60109
-1.34708,10.70475,2.78789,1.60408,-12.05183,-3.21695,39.95539,80.0
-2.56785,10.29421,2.80196,1.6597,-12.86206,6.15633,39.19925,93.03624
-0.41138,9.72968,1.47017,0.85278,-10.14106,8.45357,40.72449,90.13023
1.17653,10.63771,0.91238,0.85,-9.46118,40.34374,42.63946,78.84295
-1.6915,11.32707,2.65907,1.63935,-13.01857,2.42554,39.90049,134.06968
-1.42727,11.12131,2.49307,1.5655,-12.54857,4.78153,39.33347,88.95608
-0.46851,10.1977,1.17912,1.09054,-10.66621,12.27572,40.6146,94.8006
-1.25576,9.95985,1.63918,1.27578,-11.2156,13.89687,39.61506,72.15787
-0.90736,9.63706,1.89693,1.29582,-10.54442,26.81328,40.20492,101.64661
-0.66453,10.54454,1.82153,1.20695,-11.20906,6.82072,40.36788,66.24965
1.26244,9.8566,0.86097,0.95946,-8.59415,110.734,42.38007,113.05052
-2.4814,9.97859,2.44004,1.70154,-12.45999,4.07812,38.31776,93.00686
-1.01728,12.10376,2.59667,1.47694,-13.12104,2.26264,40.04067,118.88055
-1.883,10.78981,3.00606,1.94173,-12.67281,8.88409,39.42787,100.48042
1.22791,10.52992,0.92161,0.89163,-9.30202,86.70199,42.43256,111.73299
-0.25898,10.52336,2.02648,1.36337,-10.78234,12.42923,40.84019,49.04341
-3.04034,10.16559,2.52345,1.51715,-13.20594,-2.57513,38.14507,149.04314
-2.88415,10.94438,2.4034,1.42695,-13.82852,3.91577,38.63474,81.70187
-1.40616,10.8909,2.47998,1.66718,-12.29706,7.43765,39.90588,80.0
-0.98482,9.63661,2.73169,1.63094,-10.62143,1.39984,40.46252,80.0
0.73546,9.418,1.52012,1.17195,-8.68254,101.31456,41.89495,157.82085
0.32963,9.69606,1.09156,0.85,-9.36643,70.64614,41.70284,131.68542
-1.04854,9.1428,1.5158,1.19469,-10.19133,23.6997,40.3306,28.44257
0.49828,9.89446,0.72856,1.03375,-9.39617,22.40862,41.80197,118.86119
0.30797,10.65147,0.96281,1.18228,-10.3435,38.54787,41.41224,49.29056
-1.99643,10.54703,2.84498,1.83171,-12.54346,0.02456,39.53814,104.12791
-1.53027,11.28606,3.24441,1.87598,-12.81633,0.3801,39.23849,80.0
-1.94114,11.93604,2.31213,1.45341,-13.87718,5.99379,39.25163,108.29075
-0.40838,10.15932,1.78248,1.15851,-10.56769,37.44975,40.46948,28.84868
-0.67557,9.97021,1.07103,0.94283,-10.64577,15.42103,40.60277,52.28551
-0.72173,9.53733,1.43303,1.1481,-10.25906,9.66219,40.54157,20.0
-2.36565,11.388,2.97935,1.68914,-13.75365,-3.952,38.45859,138.58992
-0.82379,9.20949,1.50653,0.96461,-10.03328,23.49556,40.68413,67.0406
-0.79678,10.05212,1.47832,0.92367,-10.8489,35.1305,40.66108,110.44652
-0.25015,10.48557,1.26327,1.02159,-10.73572,17.3559,40.6171,63.16881
-0.0324,10.03101,1.35053,1.07397,-10.06341,6.53974,40.9677,78.41637
-0.42742,9.78538,1.59422,1.26364,-10.21281,25.10071,40.67177,41.91798
-2.16114,11.32149,2.85595,1.79554,-13.48263,1.28597,38.99314,89.45075
0.0,8.97563,1.00438,0.91657,-9.39617,42.87232,40.62126,142.64561
-1.35307,10.89591,2.59686,1.54998,-12.24899,-0.95022,39.91427,122.2155
0.20013,10.6325,1.85226,1.14754,-10.43237,16.18285,41.5945,55.68687
0.40933,10.18174,2.05264,1.04296,-9.77241,23.96126,41.66109,36.25925
0.0,9.13777,0.6674,1.02516,-9.22,20.45567,41.67299,85.40378
-1.97019,11.18119,2.3336,1.51241,-13.15137,-4.7169,38.9312,80.0
0.75698,10.24177,1.25715,1.16072,-9.48479,78.88421,41.65142,75.07649
-1.26791,11.03649,2.53187,1.57485,-12.3044,-4.09363,39.48877,83.14573
-1.13064,11.15762,2.75269,1.80393,-12.28826,5.49958,39.53061,100.52341
-1.95734,10.85527,2.69895,1.6836,-12.81261,0.68754,39.67033,82.80934
0.05925,10.36707,1.17003,0.91198,-10.30781,4.97217,41.00288,22.71604
1.53857,10.22085,0.92677,0.98354,-8.68228,26.64631,42.54733,132.16225
-0.56121,10.47854,1.50072,1.1997,-11.03975,20.89424,40.46178,34.6248
-2.67706,10.32093,2.70563,1.88374,-12.99798,8.1483,38.70116,80.0
-0.66427,11.05168,2.60451,1.6902,-11.71596,-2.86311,40.50765,119.27811
0.76066,9.67949,1.38713,0.93842,-8.91883,21.64287,42.03247,144.55527
0.67658,9.99703,0.52074,0.85,-9.32045,34.85006,42.03827,119.17156
1.896,10.94301,0.80817,0.85,-9.04702,53.93469,43.01632,124.62726
0.22062,10.46422,1.30685,1.1506,-10.24359,21.20218,41.45076,78.41427
-2.73911,10.12541,2.52049,1.48163,-12.86452,6.6689,38.839,80.0
-1.52459,11.26445,2.43623,1.67208,-12.78904,1.8076,39.37725,80.0
-1.80439,11.13455,2.82582,1.73885,-12.93894,-1.889,38.96009,80.0
-0.51217,9.93964,1.18724,0.85,-10.45182,32.49988,40.31856,34.63417
-2.35983,10.98802,2.49141,1.69047,-13.34785,4.6733,38.9183,107.74603
-1.71374,10.79627,2.51615,1.50575,-12.51001,4.02761,39.39387,98.07007
-1.15657,10.36777,3.2757,1.80542,-11.52434,0.6578,39.61577,87.6046
-2.27068,10.61326,2.32686,1.4,-12.88394,2.02153,38.43405,80.0
-0.92038,10.99939,2.69283,1.64005,-11.91977,6.18163,40.04465,80.0
-1.50297,11.45388,2.50959,1.67016,-12.95685,3.96861,39.73802,122.9057
0.13792,10.69343,1.66315,1.01015,-10.55551,63.73335,41.24795,97.28186
-1.20393,10.25391,2.47578,1.7391,-11.45784,4.53804,39.92728,83.85711
1.79112,10.83686,1.02609,0.85,-9.04574,98.20634,42.92339,160.00854
-2.48567,11.26305,2.46529,1.71259,-13.74872,1.88002,38.9711,104.1193
-1.04134,9.31396,1.53186,1.12092,-10.3553,21.73893,40.45307,43.52435
-1.2345,10.72055,2.52872,1.54323,-11.95505,1.19316,39.49954,115.01673
1.13394,9.84408,1.14346,0.93273,-8.71014,20.05545,42.55501,94.04609
0.14893,11.16844,1.81886,1.10032,-11.01951,22.00061,41.09072,113.29663
-0.90142,9.94163,1.77632,1.18849,-10.84305,39.16406,40.02367,72.91265
-0.60345,9.34121,1.44519,0.85,-9.94466,28.76469,40.72772,20.0
-0.78242,10.23309,0.86618,0.9597,-11.01551,43.34684,40.39527,47.85398
1.8644,10.04795,0.94918,0.99452,-8.18354,50.44079,43.1001,126.08912
-1.42064,10.24565,2.75309,1.6353,-11.66629,0.50192,39.51486,110.57544
-2.10864,11.31315,2.53801,1.65079,-13.42179,-0.09605,38.56678,80.0
-0.04449,10.52069,1.62986,1.21198,-10.56518,6.4161,40.66879,71.18284
-0.17554,10.73211,2.05263,1.18696,-10.90765,5.62663,40.70053,44.25408
-1.53015,11.38092,2.10603,1.58829,-12.91107,2.34471,39.69028,102.2871
-0.56325,10.13379,1.2208,0.95929,-10.69704,10.44069,40.51767,34.86881
-0.77618,9.98011,1.81099,1.25916,-10.75628,7.78421,40.66703,20.0
0.1356,10.27987,1.99839,1.30259,-10.14427,22.28118,41.20253,39.27924
-0.67576,10.19378,1.93372,1.40365,-10.86954,19.53938,40.55785,73.31645
-1.0054,9.40827,1.16459,1.00846,-10.41367,31.89828,40.59653,54.8606
-0.76791,11.09948,2.57904,1.54021,-11.86739,-0.92454,39.95865,126.01908
2.36364,10.9972,0.97233,0.85,-8.63356,58.79223,43.26665,91.71518
1.14973,10.35303,0.76239,0.93853,-9.2033,32.05241,42.14572,69.27234
-1.4501,11.25716,2.85944,1.71266,-12.70725,-2.7204,39.73117,97.14779
2.17336,11.22267,1.05145,1.03974,-9.04932,112.00935,43.41737,97.36598
-2.75361,10.67698,2.27287,1.67685,-13.43059,-1.26035,38.53957,80.0
-0.33436,10.41823,1.83958,1.09857,-10.75258,16.93189,40.98889,57.91628
1.89068,10.32753,1.05664,1.13367,-8.43685,75.57699,42.63079,227.19631
-0.51564,9.6458,1.11764,1.27014,-10.16144,7.68742,41.11034,21.39896
-0.94239,10.01644,1.76902,1.36651,-10.95883,7.3539,40.4123,71.64392
-0.50348,9.85029,1.32072,1.15205,-10.35376,41.71139,40.81139,63.67516
0.0,8.5,1.35925,0.93785,-9.06592,25.51357,40.87353,74.02882
1.64453,9.59832,0.93871,1.06141,-7.95379,22.31907,42.5777,115.78473
-1.72145,10.65385,2.66356,1.73333,-12.3753,3.02492,39.4779,80.0
1.32911,9.70289,1.06645,1.09239,-8.37378,25.60521,42.58434,75.28021
-2.32514,10.88432,2.08678,1.47379,-13.20946,4.53156,38.87252,80.0
-0.07525,10.79668,1.06601,1.10259,-10.87193,27.45717,41.15207,67.5157
0.0,8.96842,1.21707,0.93669,-9.61949,37.75211,40.50589,111.95522
-3.37244,11.13339,2.79491,1.56841,-14.0,4.03799,38.34686,93.0985
-0.29335,9.92292,1.29408,1.00095,-10.21627,15.9169,40.74501,91.69321
-1.11235,9.73969,0.70962,0.988,-10.85204,22.39892,40.1215,34.71478
0.82995,11.15559,1.42423,1.26269,-10.32564,39.31575,41.72152,73.4341
-2.90757,10.35522,2.73047,1.62363,-13.26279,2.56826,38.34469,80.0
1.48577,10.02542,0.88533,0.87579,-8.53964,67.4982,42.4413,64.75553
-0.134,10.35994,0.97337,0.92624,-10.49394,22.51904,40.89175,24.51407
-2.33681,10.67874,2.59093,1.69922,-13.01555,3.91801,38.33977,94.49992
-1.33153,10.99563,2.61991,1.751,-12.32716,2.17605,39.84749,80.0
-2.38928,11.43081,2.79787,1.63456,-13.82009,-3.21391,38.73763,141.00187
0.29781,9.98207,1.06865,0.95642,-9.68426,20.16139,41.30344,95.40804
0.09581,10.23654,1.52589,1.21456,-10.14073,9.77134,41.28252,54.28609
-0.645,11.23853,2.72505,1.674,-11.88353,2.96074,40.85351,87.09608
-0.48735,9.84285,1.91141,1.18417,-10.3302,13.9745,40.33504,46.15742
0.38839,10.9747,1.73897,1.20445,-10.58631,12.09866,41.64976,62.44485
-1.72374,11.23381,2.71976,1.47965,-12.95755,-1.36255,39.02733,90.33513
-2.14288,11.0643,2.87976,1.76864,-13.20718,-6.45335,38.51146,80.0
-0.61751,10.2304,2.82686,1.76116,-10.84791,1.87844,40.60531,119.10975
0.51162,10.92215,1.22479,0.91136,-10.41053,10.6189,41.59407,42.88723
0.11247,10.54814,1.66477,1.26752,-10.43568,8.37377,41.26297,69.92984
-2.68068,11.6858,2.8274,1.57834,-14.0,4.14728,38.63335,121.80966
-1.54273,9.5,2.46835,1.55648,-10.89287,-7.05604,39.60093,82.53814
-0.7785,10.24772,1.98724,1.50444,-11.02622,25.89025,40.29582,50.34914
-1.82457,10.811,1.97746,1.46504,-12.63557,-3.24221,39.31275,104.04252
0.19332,9.38037,0.82374,0.9684,-9.18706,79.00843,41.41354,122.17879
-1.51023,10.7554,2.62735,1.64468,-12.26563,4.69277,39.55594,80.0
1.02901,10.53489,1.13782,0.85,-9.50588,30.1913,42.11364,143.36124
-0.72067,9.81286,2.8749,1.80707,-10.53354,-2.08444,39.86795,137.19493
0.72186,11.63814,1.81964,1.29199,-10.91628,43.52229,41.86245,97.04931
-1.70034,10.35862,2.5492,1.54884,-12.05896,1.61286,39.30643,80.0
-1.61544,11.701,2.20158,1.43637,-13.31644,1.50351,39.23595,126.87498
-1.71552,9.96094,2.2199,1.4,-11.67646,4.18432,39.43604,80.0
-1.53188,10.92666,2.32809,1.57227,-12.45854,-0.85685,39.66068,92.14765
0.77998,9.37559,1.29313,0.96276,-8.59561,47.46627,42.07095,151.26118
-0.49244,10.46869,1.08174,0.87002,-10.96113,21.62847,40.71453,128.9206
-0.996,9.04745,1.76481,1.52338,-10.04345,21.25553,40.40837,30.7022
-1.34548,11.34541,2.48827,1.4,-12.69089,10.0,39.88579,97.67337
-0.97409,11.47978,2.27662,1.48063,-12.45388,2.19922,40.23476,97.72343
-0.99932,10.70939,1.91511,1.42185,-11.7087,5.36895,39.82997,80.0
1.84338,10.27459,0.99714,0.85,-8.43121,59.05661,43.00994,130.13002
0.9863,10.42308,1.14561,0.85,-9.43678,61.54106,41.76464,148.81501
0.03163,10.55132,1.59574,0.92884,-10.51969,25.80962,41.02242,58.36521
-0.11037,10.80802,1.80418,1.10055,-10.91839,14.50063,41.02528,58.53894
1.49464,10.34427,0.70336,0.85,-8.84963,47.07105,42.83098,106.09584
-0.99682,9.77136,2.18517,1.3483,-10.76818,20.07342,40.15816,71.01251
-0.10378,10.09592,1.68216,1.14233,-10.1997,29.5337,40.65404,79.5156
-1.26965,10.86962,2.78988,1.66256,-12.13927,3.65662,39.33082,80.0
-1.76604,10.80045,3.00084,2.03997,-12.56649,-2.16478,39.24607,105.19008
-0.54034,9.71797,1.46876,1.11132,-10.25831,26.23801,40.8663,53.88998
-1.60171,10.48942,2.69397,1.69541,-12.09113,4.44835,39.031,109.15393
-0.97882,9.63409,2.00203,1.26834,-10.61291,21.27657,40.22598,32.9766
1.76423,10.91275,1.15891,0.86194,-9.14852,36.25875,42.88359,109.90257
0.51574,11.36112,1.44759,1.15901,-10.84538,32.33955,41.80585,71.72817
-0.65205,9.45467,1.65162,1.29238,-10.10672,14.14151,40.36649,35.34675
-1.23633,10.41178,2.00425,1.43696,-11.64811,2.21838,39.88062,80.0
-1.35243,9.10269,1.88444,1.2879,-10.45512,18.18235,39.74448,59.50062
-1.84437,11.073,2.91645,1.85625,-12.91737,-0.78779,39.56762,80.85471
-3.13672,10.30808,2.74087,1.80688,-13.44479,2.32624,38.36596,80.0
-1.5506,10.57214,2.71399,1.40833,-12.12274,-4.5235,39.59414,97.3436
0.55309,11.30452,1.69261,1.26343,-10.75143,9.74382,41.38079,85.16134
-1.27698,9.92949,1.41056,1.03106,-11.20647,5.3975,40.08446,64.7466
0.73294,9.79301,1.28272,1.07937,-9.06007,83.97524,41.70823,115.77331
-1.45269,10.24446,2.22762,1.50439,-11.69715,4.45169,39.92128,80.0
0.5123,10.76202,1.42663,1.05114,-10.24973,14.59439,41.48696,74.17692
-0.83545,9.53442,1.31938,1.2931,-10.36987,13.1439,40.72006,61.36924
-1.48128,10.58867,2.82246,1.76711,-12.06994,-3.9529,39.2871,86.13065
-2.87519,10.89688,2.52833,1.49278,-13.77207,0.94731,38.13884,165.40495
0.0,9.73818,0.73098,1.0534,-10.004,18.56562,40.90308,27.4544
-0.70302,9.93089,1.94247,1.26631,-10.63391,9.98198,40.53739,73.26422
0.37916,10.48497,1.03862,1.07978,-10.10581,85.43935,41.55667,122.43377
0.04688,10.5833,1.58317,1.30493,-10.53642,21.32032,40.8314,32.97663
1.37999,10.22079,0.3,0.85,-8.84081,22.13469,42.52016,132.6711
-1.91686,9.98802,2.83668,1.64565,-11.90488,1.08455,38.93391,80.0
-0.16104,10.68216,1.56417,1.07268,-10.84321,9.24715,41.16818,20.0
-0.85297,9.36206,1.96173,1.34208,-10.21502,15.97903,40.509,56.60719
0.73088,10.04691,1.37812,0.86458,-9.31603,101.42158,41.73273,31.09553
-1.81296,11.476,3.00706,1.74444,-13.28896,-1.44022,39.45452,99.75573
-2.33959,11.07042,2.52414,1.46484,-13.41002,2.31748,38.72638,133.10657
-1.05915,11.31979,2.44964,1.58859,-12.37895,3.23264,39.81715,127.14121
1.08072,10.36588,0.89502,0.94774,-9.28515,48.55919,42.15532,140.53107
-1.99563,11.18047,3.2079,1.93522,-13.17611,-0.51763,39.12979,110.78221
-1.4947,10.74062,2.4914,1.84686,-12.23532,0.0232,39.22173,80.0
-0.54583,10.43342,2.00298,1.40859,-10.97925,39.05789,40.83312,53.15153
-0.4694,9.6908,1.7724,1.05854,-10.1602,18.43404,40.40478,81.41442
0.0,9.06874,1.06091,0.87892,-9.76504,41.34453,40.70772,65.79676
2.3647,11.5,0.92724,1.07272,-9.79807,326.27468,43.8819,72.2516
2.14861,10.73025,1.50542,1.18663,-8.58164,42.39956,43.08327,62.81647
-0.64381,11.38444,2.94846,1.74554,-12.02825,0.96594,40.42771,108.54138
-0.37758,10.38041,1.4693,0.88452,-10.75799,21.84874,40.76092,92.03024
0.95898,11.64901,1.06445,0.85961,-10.69003,10.26885,41.62833,70.46257
-0.58431,9.44895,1.42064,1.1159,-10.03326,4.97427,40.98544,50.70546
-2.6118,9.99637,2.33443,1.64859,-12.60816,5.43682,38.69566,80.0
1.11537,9.56469,1.02665,0.91355,-8.44932,49.99656,42.37024,115.48644
-0.85522,9.82765,2.18989,1.34047,-10.68286,18.24668,40.44967,49.49755
-1.03268,9.76228,1.44707,1.1476,-10.79496,14.16891,40.18293,60.6647
-2.97917,11.03333,3.23038,1.98096,-14.0,4.87955,38.25975,80.0
0.34253,10.77699,1.88789,1.22836,-10.43446,29.49234,41.37757,57.11264
-0.30594,10.74884,1.55342,1.02111,-11.05478,7.30197,41.23639,136.98701
-0.63978,9.64463,1.69302,1.40676,-10.28441,9.84169,40.44131,44.24713
-0.1511,10.25434,0.96106,0.97413,-10.40543,5.16151,40.92129,45.9642
1.21387,9.91413,0.68345,0.85,-8.70026,60.61565,42.36157,40.24615
-2.47566,11.16559,2.38069,1.51605,-13.64126,3.05318,38.76356,82.01139
2.33271,10.83547,0.92213,0.85,-8.50276,50.55391,43.55258,129.48296
1.22528,9.84525,0.89327,0.85,-8.61997,78.34848,42.22896,102.27731
-0.2905,9.44929,2.14669,1.12427,-9.73979,9.33345,41.09804,53.70087
-2.16452,10.40319,2.87889,1.75462,-12.56771,-7.84029,38.8955,103.42615
0.0,9.40621,0.68076,0.85028,-10.10103,119.71123,40.86569,123.6012
-1.37069,10.87372,2.46208,1.75796,-12.24441,1.50305,39.74546,80.0
2.06751,10.25615,0.94438,0.98666,-8.18865,70.02686,43.02085,94.84796
0.37516,11.13634,1.18847,0.94659,-10.76119,17.48129,41.04359,104.76621
1.94361,10.8363,1.54863,0.99929,-8.89269,79.00733,43.1766,209.95755
-0.94165,9.54028,1.64999,1.05603,-10.48193,13.30147,39.96615,39.7711
-0.58308,10.06202,2.00632,1.26651,-10.6451,17.05397,40.89131,64.57401
-2.2925,10.06241,2.84442,1.65584,-12.35491,-4.87692,38.35317,82.70091
-1.4794,11.71828,2.73393,1.69161,-13.19768,7.11387,39.72526,80.0
-0.67203,10.02413,1.32163,0.97414,-10.69615,21.87835,40.47926,20.0
-1.67301,10.72342,3.00445,2.00707,-12.39643,2.2473,39.40822,129.52707
-2.28483,10.77982,2.71081,1.7087,-13.06465,0.79426,38.75182,100.88014
-1.30884,11.72486,2.41753,1.49739,-13.0337,0.52675,39.58481,90.96935
-2.12579,10.39842,2.72221,1.67442,-12.52421,2.18986,39.22301,80.0
-0.78561,10.00719,1.82706,1.31093,-10.7928,28.17645,40.24236,49.35517
-2.28824,10.90453,2.62737,1.62409,-13.19277,-0.45317,38.41898,113.2449
-0.60827,11.09662,1.37603,1.21612,-11.70489,10.94888,40.5921,83.69049
0.96815,10.81731,2.17208,1.30798,-9.84916,9.80234,41.65433,89.3893
-0.0401,10.55539,1.57334,1.29326,-10.5955,15.03495,40.91595,61.78957
-0.13818,10.91692,1.59341,1.16883,-11.0551,5.39765,40.88721,56.64703
2.15498,10.43299,0.72088,1.03993,-8.27801,33.31382,43.48409,106.15823
-1.92511,10.55755,2.41333,1.55398,-12.48265,-4.28268,39.60341,83.97996
0.584,11.34616,1.62729,1.09779,-10.76216,26.46252,41.57459,26.40496
-2.12657,8.79708,0.87348,0.92515,-10.92365,64.46371,39.15368,20.0
-1.34854,10.87263,2.99066,1.7775,-12.22117,2.53316,39.23818,89.45458
-0.00666,10.63863,1.59115,1.26067,-10.64528,14.44006,40.85075,39.09791
-0.23481,10.04229,1.85545,1.32394,-10.2771,57.16721,40.75036,70.45332
-2.4757,10.85926,2.76134,1.7693,-13.33495,1.44258,38.48054,82.10583
-0.0151,9.76696,1.97459,1.26196,-9.78206,28.79169,41.17883,55.75334
-1.37991,10.59537,2.28517,1.48561,-11.97529,2.99452,39.3967,110.94983
-0.59315,10.08201,2.16787,1.3668,-10.67516,22.37274,40.46363,59.81389
-0.44278,10.59072,1.25036,1.07381,-11.03351,8.91911,40.53172,80.9837
-1.47414,11.01765,2.2253,1.555,-12.49179,3.45303,39.24226,133.02425
-0.13863,10.37967,1.78027,1.46461,-10.5183,27.05781,40.93343,146.15082
-0.20564,9.53562,1.48361,1.22776,-9.74125,8.47389,41.01969,47.47835
-1.06794,10.58216,2.40057,1.72048,-11.65009,1.30815,40.2705,143.41214
-1.30277,9.72704,1.62461,1.40137,-11.02981,20.52297,40.03997,32.69025
0.07172,9.69146,0.50819,0.85,-9.61973,70.75173,41.25113,131.50427
-0.6144,10.23537,2.35635,1.56834,-10.84977,4.76854,40.08785,81.76841
0.35348,9.2294,1.70909,1.29056,-8.87593,44.20831,41.94103,121.98443
-0.60842,11.06321,2.71718,1.63254,-11.67162,-0.58549,40.24196,80.0
-2.03421,11.52399,1.91952,1.49042,-13.5582,5.56707,38.61567,116.10753
-0.8184,9.92153,2.21182,1.16997,-10.73993,12.55315,40.35098,69.45291
0.39147,10.47667,1.25963,0.99514,-10.0852,9.32381,41.97862,81.8097
-0.80278,9.65875,1.48826,1.0849,-10.46153,13.25662,40.74454,33.35115
-0.5666,9.69886,1.40473,1.25532,-10.26545,18.38082,40.56493,66.22191
-1.27886,9.90792,3.27101,1.93227,-11.18678,-0.41296,39.30843,80.0
-1.2436,9.73096,1.33616,1.1701,-10.97456,22.28955,39.94387,23.11555
-1.64923,11.39664,2.74749,1.81466,-13.04586,1.75248,38.94594,96.91877
-0.25492,10.2508,1.24896,1.15242,-10.50572,15.21319,40.66531,45.0883
-0.90297,11.60719,2.48291,1.47886,-12.51015,-4.8894,39.60596,80.0
-1.99799,10.95601,2.67802,1.63691,-12.954,-1.75337,39.22423,80.0
-0.97353,9.65642,1.41328,1.20762,-10.62995,13.84136,40.0616,55.87734
-1.90993,10.74518,2.46445,1.7702,-12.65511,3.19364,39.2531,80.0
-0.6248,10.96548,2.47033,1.71934,-11.59027,1.05869,40.11768,80.0
1.19398,10.0862,0.62293,0.85,-8.89223,71.13543,41.9183,80.98743
0.92301,11.00946,1.20092,1.14613,-10.08646,8.08633,42.21562,23.56419
-0.82461,9.88926,1.68804,1.37758,-10.71387,20.27155,40.21714,39.4242
1.15583,10.22997,0.51155,0.85,-9.07414,113.29477,41.99524,69.99773
