battery_voltage_v,solar_panel_current_a,cpu_temp_c,reaction_wheel_rpm,attitude_error_roll_deg,attitude_error_pitch_deg,attitude_error_yaw_deg,link_quality_db,power_consumption_w,eclipse_flag,operational_state
26.0,0.03174,31.49216,4717.64744,0.22842,0.35418,-0.04042,-8.9902,121.53827,1.0,3
27.98978,0.22765,52.0,187.83787,-0.02355,-0.03595,-0.01517,-1.05001,131.06283,1.0,1
31.5637,9.064,24.2203,860.09397,-0.02328,-0.04339,-0.03279,-1.57263,88.36681,0.0,0
29.03362,11.42683,23.95132,-492.43899,0.00495,-0.00466,0.0005,-0.1916,108.56406,0.0,0
29.11279,8.17749,31.13171,-4653.23722,0.1524,0.12773,0.24179,-5.06839,114.614,0.0,0
29.43999,7.02799,52.0,-59.19918,-0.01601,-0.03443,-0.02383,-2.68545,127.96682,0.0,0
28.17615,6.05897,10.0,-30.84932,0.02249,0.05299,0.03123,-2.08761,73.98731,0.0,0
30.4422,9.01968,19.67542,263.05215,0.0004,-0.00369,0.00036,-3.20597,81.88549,0.0,0
27.91109,5.10557,16.43221,1551.75539,0.03076,-0.02601,-0.01156,-0.23391,88.87183,0.0,2
30.58426,6.03159,22.44828,123.79071,-0.00244,-0.00396,-0.00847,-1.37137,93.06413,0.0,0
30.44555,9.22602,34.69727,-2210.80731,0.09982,0.20212,0.06805,-5.15116,111.56585,0.0,3
28.195,0.09471,31.20897,2784.4732,-0.27323,-0.17642,0.06725,-5.51991,98.71311,1.0,3
30.60181,8.72714,24.46774,139.17286,0.036,0.0142,-0.00078,-3.36877,91.64263,0.0,0
30.4112,7.95269,24.61877,290.20498,0.00305,-0.01487,-0.00352,-2.25797,96.77416,0.0,0
30.1892,8.76723,25.05681,1526.95852,-0.01695,-0.01447,0.01702,-2.16284,92.61299,0.0,0
31.00026,7.09607,21.54395,752.1228,-0.0169,-0.02211,0.00187,-1.72142,95.87654,0.0,0
28.04311,0.27454,23.48627,-316.34666,-0.00232,0.00207,-0.01236,-3.51773,111.12396,1.0,0
28.91707,0.32924,52.0,-292.32239,0.02651,0.04897,-0.0074,0.05215,146.01333,1.0,1
28.66479,0.05027,25.45848,1103.76826,0.01799,0.0234,0.02859,-0.9544,94.95947,1.0,0
31.75079,8.05746,24.35464,1798.57557,0.00745,-0.01807,-0.00818,-4.04116,88.75285,0.0,0
31.05237,8.32407,24.1697,-212.81618,0.0014,0.00758,0.00832,-0.11976,109.47809,0.0,0
28.62746,0.25165,27.27686,222.18407,-0.03903,0.00477,0.00326,-2.67258,105.12631,1.0,0
28.31253,3.78537,11.08974,259.25663,-0.00095,-0.05151,-0.02149,-1.82501,56.74095,0.0,2
27.88283,4.41345,12.94313,-120.71758,-0.00372,-0.01985,-0.05521,-2.47209,60.43715,0.0,0
27.35335,0.36047,20.40932,-185.45703,-0.03219,-0.01735,-0.03794,-2.79087,76.45404,1.0,2
28.9379,4.78485,52.0,537.44568,0.00212,-0.02469,-0.0071,-0.13326,128.03578,0.0,0
30.75938,5.44902,52.0,162.61245,0.04222,-0.00753,-0.02303,-2.42611,133.72812,0.0,1
26.38686,0.11193,52.0,883.41689,-0.02484,0.02627,0.05435,-2.8464,122.59146,1.0,1
29.44856,7.41984,25.17163,540.76243,0.02002,0.00844,0.00689,-2.6393,83.49892,0.0,0
27.44213,0.17711,29.34148,-325.35392,0.03012,0.0388,0.00143,-1.43397,104.42475,1.0,0
27.96913,6.1024,10.0,719.40273,0.00426,-0.01291,-0.01515,-3.808,69.60945,0.0,2
27.86173,4.66658,10.0,114.94098,-0.00823,-0.00273,-0.02592,-3.01932,56.02466,0.0,0
29.86778,10.97928,19.24766,890.54186,-0.00668,0.00451,0.00383,-1.89943,87.69153,0.0,0
28.92885,7.11292,20.46317,1634.33564,0.01537,0.00743,-0.00469,-0.61937,98.72054,0.0,0
30.29628,5.04711,25.90466,851.02092,0.006,0.01086,0.01761,-3.19426,104.86668,0.0,0
30.17721,4.81408,24.26334,932.31395,-0.02487,-0.0253,-0.00769,-2.19084,99.0975,0.0,0
29.04193,0.06315,26.05596,550.54333,-0.00496,0.00541,-0.01797,-1.2024,102.36412,1.0,0
30.30806,9.26011,34.39086,975.59483,-0.0153,-0.00813,-0.00514,-2.78325,110.09302,0.0,0
32.09594,10.02223,25.03295,376.55202,0.05413,0.05118,0.00461,-0.70762,92.73837,0.0,0
31.18153,9.83656,20.56581,-329.1692,0.02736,0.00977,-0.02941,-4.70736,99.62027,0.0,0
30.48693,9.18829,23.67128,-2539.90998,-0.01704,-0.0397,-0.08775,-5.82243,91.05215,0.0,3
31.34934,6.13502,24.31726,355.57961,-0.01225,-0.00788,-0.01819,-1.13787,102.7214,0.0,0
30.877,11.08346,28.16953,763.6413,-0.00027,-0.00306,0.00343,-3.5954,105.56605,0.0,0
30.67961,0.06018,29.34932,-3804.39255,-0.18206,-0.13841,-0.1502,-7.27662,118.23171,1.0,3
31.33787,8.27448,24.02152,1530.60829,-0.01613,-0.02458,-0.01965,-0.57343,107.12521,0.0,0
27.476,2.98269,10.0,1121.71255,-0.03998,-0.0225,-0.01943,-2.3768,55.25064,0.0,2
29.52535,0.22459,25.97145,165.17357,-0.0087,0.00193,0.01605,-0.71707,94.06059,1.0,0
29.24322,0.0157,52.0,101.4045,0.01508,0.02051,0.01386,-1.6221,137.99584,1.0,1
31.31755,6.9457,24.49647,-2339.53327,-0.13603,-0.22307,-0.30682,-8.05799,104.52248,0.0,3
29.9076,4.68055,52.0,1205.66063,-0.04044,-0.04727,-0.02504,-1.83788,150.3961,0.0,1
29.10504,6.51922,20.75391,1501.14951,0.00987,0.02508,0.02603,-1.76433,94.71533,0.0,0
30.72889,6.02375,35.6028,-3552.35981,-0.00237,0.15442,-0.07082,-3.26782,117.30974,0.0,3
30.64482,6.4955,30.40506,1716.11943,-0.00858,-0.03642,-0.0143,-1.34186,107.16861,0.0,0
30.69134,8.35408,26.03436,509.7212,0.00471,-0.0179,-0.04223,-2.58975,107.65549,0.0,3
28.08619,0.27078,57.04682,486.08142,0.01721,0.01668,0.01308,-4.83676,152.53678,1.0,1
29.52662,5.19511,52.0,1313.7019,-0.00305,-0.0126,-0.02612,-3.94175,110.0,0.0,1
30.04644,9.55388,24.89168,985.38716,-0.00699,-0.02634,0.00119,-1.90495,107.62206,0.0,0
28.6639,0.22149,25.12201,-607.53282,0.02152,0.00521,0.00612,-0.87054,104.41183,1.0,0
29.39716,5.97075,32.40801,-2755.44196,0.09679,-0.08139,-0.06031,-6.11901,114.0621,0.0,3
29.87744,2.69835,59.7518,-154.55266,-3e-05,0.01494,-0.01276,-1.93913,141.9848,0.0,1
27.80247,0.28777,52.0,691.49802,-0.0201,0.02136,-0.00226,-3.28378,137.01929,1.0,0
30.67347,8.56103,27.9077,-177.5172,0.02453,-0.00956,-0.00101,-1.28045,108.97685,0.0,0
32.28308,5.49006,23.05248,418.83361,0.00239,-0.00593,0.00303,-2.6585,103.86064,0.0,0
30.79406,7.01926,18.84573,-389.79711,0.0081,-0.01831,0.00518,0.29535,96.54267,0.0,0
30.85253,6.12203,23.12112,-2322.04277,0.11029,0.24029,0.10538,-6.32804,85.16527,0.0,3
31.75476,5.92783,34.71557,3596.45726,-0.25089,0.03338,0.04073,-4.79109,105.7235,0.0,3
30.03885,7.415,28.21018,976.36795,0.01333,-0.01435,-0.02134,-0.96457,92.91115,0.0,0
27.14022,6.14578,14.35677,-700.01143,0.04927,0.04563,0.04139,-3.91019,69.17748,0.0,2
29.56541,7.68518,15.0,235.06297,-0.02215,-0.02111,0.01905,0.01145,84.92928,0.0,0
29.79779,9.30074,33.27865,-2335.60822,0.21584,0.20802,0.17076,-5.30165,116.13751,0.0,3
30.19086,7.4927,20.75987,818.36545,0.01666,0.0265,0.00553,-2.17402,88.17448,0.0,0
28.73982,4.9601,11.37024,-595.9759,-0.06947,-0.01809,-0.02886,-2.16543,49.91775,0.0,2
27.52547,0.03983,25.68787,1555.82672,-0.02314,-0.00475,-0.00075,-2.09492,105.95669,1.0,0
28.4597,4.11758,21.05279,292.92801,-0.03736,0.00195,-0.00905,-3.51996,97.91647,0.0,2
31.86561,6.13746,26.03052,904.45651,-0.02048,-0.0328,-0.00862,-1.30852,95.39728,0.0,0
27.07043,0.05726,52.0,1086.39059,-0.02502,0.01107,-0.00562,-4.11652,144.31392,1.0,1
30.44905,8.77277,52.0,-273.16723,0.03579,0.01256,0.02109,-1.76507,111.7962,0.0,1
31.06649,7.61137,23.76786,-105.93549,0.01963,-0.00143,0.01533,-1.30246,90.66467,0.0,0
32.49439,4.50089,22.04387,493.53945,0.01503,0.0053,0.0086,-2.11406,95.00509,0.0,0
25.94521,0.23061,13.97283,1413.48689,0.02174,-0.0193,0.00494,-4.06103,72.2025,1.0,2
31.79947,5.80867,30.83982,1581.53146,0.00832,0.0023,-0.00418,-1.13223,97.17245,0.0,0
29.20243,3.59248,52.0,212.52644,-0.03587,-0.0031,-0.00299,-1.99076,110.0,0.0,1
28.60635,0.02278,23.84494,241.52578,-0.00447,-0.00481,0.00999,-1.70611,105.82976,1.0,0
31.46207,12.5259,25.44718,1508.35394,0.00338,-0.00469,-0.02621,-0.8409,92.29659,0.0,0
28.26315,0.04937,29.18598,973.45309,-0.0238,-0.02786,0.00281,-0.99255,105.85367,1.0,0
30.59169,5.66848,22.89821,177.91495,0.01824,0.02561,0.00909,-2.37749,110.71245,0.0,0
29.26866,7.54991,33.05878,225.37669,0.02781,0.00523,-0.00472,-2.6542,96.65161,0.0,0
29.42556,0.44266,21.84082,834.0584,-0.00212,-0.02214,0.00856,-1.70762,97.64294,1.0,0
26.45879,0.04254,10.0,-246.9028,-0.02126,0.01095,-0.02605,-1.74949,54.18092,1.0,2
29.1903,0.19372,24.16523,1169.15205,-0.00399,-0.01394,-0.00297,-2.7843,96.168,1.0,0
28.91452,0.30081,26.65872,1053.04704,0.00224,0.01176,0.00924,-1.63375,109.89087,1.0,0
29.1891,8.09376,52.0,761.00106,0.00436,0.00716,-0.03184,-1.85077,125.27836,0.0,1
27.37152,4.32242,15.41588,-373.4897,0.02283,0.01578,0.00321,-2.59582,62.84437,0.0,2
30.65815,7.3234,52.0,545.92147,0.03226,-0.01124,-0.01819,-0.92577,110.0,0.0,1
29.63479,0.12994,23.69183,110.13018,0.0336,-0.013,-0.01874,-0.14136,97.11819,1.0,0
27.55485,0.54033,12.01853,1282.73304,-0.09369,-0.04384,-0.05824,-2.77526,59.29921,1.0,2
28.76708,0.36851,56.27979,782.50343,0.00593,-0.00733,0.00692,-0.18814,136.16488,1.0,1
31.00847,4.63334,29.54908,939.53503,-0.00419,-0.00154,0.01029,-0.95561,104.50479,0.0,0
29.11641,6.77616,52.0,387.50285,-0.02046,-0.04048,-0.02349,-2.04737,161.19832,0.0,1
31.73795,8.60727,27.90538,-102.49628,0.00939,0.00541,-0.00579,-3.53898,107.27244,0.0,0
29.8111,0.20062,15.0,700.75653,-0.03356,0.00117,-0.01317,-3.04455,104.4178,1.0,0
27.56006,4.5984,20.98351,440.30752,0.00772,-0.01583,-0.04096,-1.72356,96.07761,0.0,2
28.89185,5.74211,22.22981,1486.0963,-0.00607,0.0141,0.00284,-1.22809,88.87406,0.0,0
26.60726,4.62621,10.0,1078.58612,-0.01121,-0.01945,-0.02859,-1.40506,69.93435,0.0,2
25.62913,0.1813,52.0,147.33614,0.02588,0.00712,-0.01072,-1.31105,126.40777,1.0,1
27.96897,0.12914,22.68759,317.39214,0.01543,0.00195,0.00427,0.57389,80.30025,1.0,0
28.07198,0.20173,23.63125,773.72474,0.00959,0.02396,-0.00446,-2.99096,113.23474,1.0,0
30.57642,7.33688,52.0,1249.45371,0.01169,-0.01496,-0.01653,-4.0758,134.83154,0.0,1
26.90018,0.45358,13.67377,100.84737,0.03293,0.00752,0.00167,-3.60601,81.09942,1.0,2
29.77895,7.3257,25.62352,598.60334,0.00976,0.01811,0.02074,-3.99835,91.70556,0.0,0
30.32248,4.82922,18.0,2340.87671,-0.11455,-0.17487,0.0409,-4.27481,98.11835,0.0,3
25.33056,0.50628,16.57067,943.71378,0.03157,0.03507,0.01194,-1.21183,79.37205,1.0,2
27.31616,6.33004,52.0,-235.08877,0.06741,0.04092,-0.00494,-3.54937,117.51085,0.0,1
29.45697,9.8904,17.67133,769.36775,0.0311,0.02373,0.01588,-0.9007,96.84855,0.0,0
28.16323,0.02569,28.47053,-3547.45914,0.13113,0.10356,0.04762,-5.02942,92.18429,1.0,3
31.09849,5.43476,52.0,-158.45656,0.03291,0.03438,0.01854,-2.66911,131.17652,0.0,1
26.242,2.44834,22.48559,636.9288,-0.03936,0.00762,0.01414,-6.34333,89.0315,0.0,2
29.23203,0.02441,24.08436,455.42056,-0.0099,-0.01953,-0.02082,0.57066,95.42755,1.0,0
28.0937,0.25006,24.57229,850.57419,0.00308,0.00462,0.01072,-0.25626,111.3901,1.0,0
29.19592,0.21226,20.56945,760.56855,0.01649,0.02165,-0.00092,-1.32701,90.31177,1.0,2
26.66193,0.7859,13.12976,-112.23887,0.01679,0.04602,-0.01148,-3.86323,65.26153,1.0,2
25.2748,0.1167,20.08337,1688.68455,0.01223,0.01016,-0.00278,-3.14796,76.7424,1.0,2
30.45058,8.74014,31.81054,455.50731,-0.00621,-0.03561,-0.00481,-1.47404,106.05006,0.0,0
27.18567,0.22836,21.98294,-2471.75626,-0.07756,-0.14439,0.01083,-8.11107,113.58182,1.0,3
33.26496,8.06095,52.0,570.36017,-0.00356,-0.0093,-0.01002,-1.17111,135.56416,0.0,1
26.59394,0.38224,12.0906,531.44649,0.00555,0.01567,0.00825,-1.54263,67.9185,1.0,0
29.681,0.12952,23.84975,-92.9219,-0.03076,-0.02166,-0.02298,-2.93466,95.44242,1.0,1
28.27636,0.09218,21.22165,711.11803,0.00039,0.0061,-0.03068,-2.24366,105.32253,1.0,0
28.17869,4.88952,14.24881,212.64711,-0.00568,0.05091,0.03202,-0.89273,70.33644,0.0,2
27.47392,0.04231,29.32793,293.88706,0.00391,-0.01222,-0.01224,-1.95749,111.03836,1.0,0
30.30409,7.11759,52.0,-641.0777,0.00147,0.00654,0.01528,-0.14236,134.34676,0.0,1
29.8758,5.8419,22.08151,726.65357,-0.02697,0.00496,-0.00151,-2.9721,97.16353,0.0,0
29.02936,0.0443,26.11244,762.87127,-0.00923,-0.01688,-0.0166,-1.82782,107.06781,1.0,0
27.82186,4.17514,15.86268,-503.05167,-0.0103,-0.00383,-0.02294,-4.18083,61.5786,0.0,2
29.07671,0.26718,31.60665,21.42827,-0.02073,0.02099,-0.00364,-4.05275,105.42681,1.0,0
29.79004,4.8213,25.85191,911.93718,-0.01349,-0.02703,-0.02467,-1.20858,114.07587,0.0,0
26.87207,0.00286,52.0,230.79254,-0.01657,-0.01659,-0.00104,-1.84315,135.63124,1.0,1
29.00126,7.88149,26.30091,784.54111,-0.01074,-0.00847,0.00922,-2.39482,114.8049,0.0,0
31.89027,8.51732,52.0,255.20567,-0.04301,-0.03021,-0.00747,-0.9361,110.0,0.0,1
29.26499,0.14037,25.07017,279.9297,-0.00097,-0.01366,-0.01557,-2.36115,101.22813,1.0,2
27.76931,0.40765,27.03767,26.91563,0.02466,0.01752,-0.01449,-1.71684,100.35555,1.0,0
27.16266,0.09479,52.0,684.55243,0.00335,0.02069,0.02966,-0.50162,122.29372,1.0,1
30.82179,6.42925,21.11314,-374.71536,0.01742,0.01992,-0.00255,-0.84717,95.1191,0.0,0
29.15808,10.09073,15.0,284.25813,0.01629,-0.02945,0.0015,-3.38274,108.66789,0.0,0
29.36203,7.461,23.73612,-262.99528,-0.01642,0.01932,0.01684,-4.94278,91.23125,0.0,0
28.40647,4.68475,10.0,900.5697,0.03874,0.01146,-0.00239,-0.63509,64.77623,0.0,2
29.58692,4.66819,24.65811,-242.88025,0.00642,-0.00644,0.00543,-0.11845,93.57358,0.0,0
31.05071,8.44956,20.0665,373.06423,-0.00159,-0.03004,-0.02024,-0.67154,99.27101,0.0,0
26.36767,0.14587,25.28095,658.48212,-0.01678,-0.01275,-0.00846,0.37738,99.66746,1.0,1
31.89734,6.33412,30.02145,1197.26564,0.00056,0.00116,-0.01634,-2.14861,104.58857,0.0,0
28.82157,6.4524,57.29611,358.61133,0.01209,0.01296,0.01894,-0.37208,151.41281,0.0,1
29.46268,5.57833,20.66183,998.17807,0.00212,0.02074,0.02951,0.05469,91.86754,0.0,0
30.56635,8.61963,25.3601,-244.47954,0.00402,0.0071,0.01557,0.29208,101.56266,0.0,0
26.51409,4.21996,10.05583,1087.11371,-0.01796,0.01193,0.00774,-1.9421,70.87508,0.0,2
28.45766,0.19555,26.32923,232.62253,0.00267,-0.01478,-0.0003,-0.31522,104.49907,1.0,0
28.91694,0.46986,11.05584,-124.21891,-0.00702,0.02128,-0.0345,-2.36807,74.36427,1.0,2
30.25032,5.37629,52.0,677.66631,-0.00801,0.0165,0.00702,-4.04436,110.0,0.0,1
30.39271,9.19592,23.4744,128.7518,0.01418,-0.02658,0.00398,-1.34194,102.61792,0.0,0
30.37928,4.98994,23.16441,-184.93242,-0.0192,-0.0068,-0.00171,-0.58121,89.07598,0.0,0
29.01665,0.17521,16.7428,-645.2753,-0.00513,0.02459,-0.00233,-2.30047,85.78988,1.0,0
29.49188,6.68399,25.82139,661.07672,0.02764,0.00595,0.00539,-2.5425,109.10324,0.0,0
28.57193,3.99785,15.96554,912.63323,0.04987,0.00625,0.00174,-1.70626,88.75882,0.0,2
32.70254,7.00903,18.05305,695.28398,0.00017,-0.01604,0.00191,-3.01753,107.95293,0.0,0
27.69367,2.1265,19.59591,-287.80868,-0.02964,-0.02468,-0.00036,-1.61935,94.39957,0.0,2
30.76106,8.0085,30.99395,580.49979,0.02474,0.03564,0.00638,-1.44652,107.34131,0.0,0
30.03218,8.64485,52.31802,289.00354,0.00038,-0.01046,-0.02955,-3.18611,143.50553,0.0,1
27.88306,0.35826,20.84816,1417.09394,-0.00708,-0.02338,-0.00726,-1.3728,90.17318,1.0,2
29.81608,0.21284,24.94293,750.22062,-0.01244,0.01285,0.00274,-2.28978,97.98294,1.0,0
28.81956,4.90821,19.68753,547.72994,0.02058,-0.00633,-0.01467,-0.92149,102.31404,0.0,0
31.46132,5.57982,30.98768,-3875.83739,-0.27807,-0.31025,-0.22042,-9.44953,111.41097,0.0,3
28.65991,2.85153,10.24943,284.08602,0.0095,0.01566,-0.00657,-4.09534,60.01322,0.0,2
28.90475,0.04159,22.86643,675.90802,-0.03063,-0.00714,0.01476,-2.61968,98.31631,1.0,0
30.45941,2.85553,28.17019,576.61349,-0.00938,0.01169,0.01905,-1.20941,114.98489,0.0,0
29.62277,0.07942,18.35298,-292.49925,-0.01093,0.00752,0.02517,-2.54443,98.64645,1.0,0
26.69852,1.05815,12.08927,-900.29753,-0.00705,-0.02199,-0.03805,-4.57859,70.62832,1.0,2
28.41485,2.748,17.42696,551.17837,0.00578,-0.02113,-0.04742,-2.08361,57.88837,0.0,2
28.94433,10.54495,16.17403,-47.0753,-0.01205,-0.03438,-0.01203,-1.04664,88.41904,0.0,2
32.29234,7.66069,23.7998,1449.92164,0.01381,-2e-05,0.01425,0.05472,93.33848,0.0,0
26.99427,2.92382,17.66586,1025.29779,-0.03463,-0.02746,0.0045,-4.49483,82.86173,0.0,0
28.98163,0.09352,15.0,301.20657,-0.00298,-0.01511,-0.02088,0.39232,75.0,1.0,0
28.83082,0.12501,20.70599,310.95935,-0.03182,0.00537,0.00387,-1.09875,95.25352,1.0,0
28.3158,0.01875,36.16248,-2266.56618,0.00738,-0.11277,0.00979,-4.00958,130.90579,1.0,3
29.74431,9.04639,26.74144,177.24412,0.00019,0.00802,0.00489,-0.72522,101.07309,0.0,2
29.21459,0.16405,30.53,-158.12294,0.00786,-0.01764,0.01365,-1.5369,94.04688,1.0,0
28.64754,0.23338,21.50861,1151.17345,-0.01868,-0.0234,0.00619,-2.82028,96.36338,1.0,0
31.04164,8.05853,27.28703,-307.02026,-0.00514,0.0124,0.00347,-2.96682,112.61657,0.0,0
30.40979,6.69091,52.0,-31.66444,-0.01202,-0.02723,-0.02256,-1.62619,128.76618,0.0,1
30.59354,5.43898,25.75499,940.75296,0.0085,0.0226,0.03923,-0.70808,102.15066,0.0,0
26.53583,0.2829,52.8107,476.61071,-0.01906,-0.01881,0.00699,-4.37229,135.97987,1.0,1
31.04593,8.11768,29.55179,1068.20753,0.00828,-0.00433,0.032,-2.0949,116.48153,0.0,0
27.86364,2.51799,17.97123,171.79498,-0.00313,0.01607,0.00899,-2.34961,63.21015,0.0,2
28.25496,0.2277,18.00836,1113.6329,-0.03843,-0.02085,-0.02025,-1.38133,81.10028,1.0,0
31.94037,7.82597,35.30501,1122.27929,-0.01617,-0.01875,-0.02311,-2.89784,107.02593,0.0,0
26.32865,0.04396,10.0,2018.14612,-0.03632,-0.02512,0.02017,-1.02889,48.0,1.0,2
30.34079,7.41848,23.07629,568.64288,0.01064,0.00113,0.0279,-2.41834,92.82682,0.0,0
31.38401,6.33158,35.92617,206.93322,0.03563,0.00626,0.01557,-1.91219,112.25074,0.0,0
31.11152,7.20809,52.0,555.41081,0.01233,0.01933,0.00228,-1.26638,137.47535,0.0,1
31.86718,10.50481,25.54193,327.03008,-0.00924,-0.01142,-0.03667,-0.67073,99.72439,0.0,0
28.3574,0.12848,52.0,-526.08138,-0.01049,-0.04214,-0.00091,-2.9158,110.0,1.0,0
28.70246,2.94006,10.0,390.093,0.0046,-0.02483,-0.02346,-3.86567,78.42649,0.0,2
29.60194,0.43812,30.18089,1622.02545,-0.01412,-0.02574,-0.03355,-0.77661,109.56634,1.0,3
30.68395,8.15822,25.95271,1224.44182,-0.00059,0.01948,-0.00743,-0.79582,88.9974,0.0,0
30.42506,6.06706,17.35172,1663.81425,-0.01593,0.00457,-0.0046,-1.73402,104.67766,0.0,0
31.28332,6.96767,26.11849,1737.36201,-0.01133,-0.00754,0.02666,-1.56195,108.245,0.0,0
25.7505,0.6881,17.93348,661.28432,0.01583,0.0218,0.02957,-2.9232,62.50685,1.0,2
28.68294,2.59328,15.18171,-46.52866,0.02592,0.0174,0.03149,-4.34667,74.85252,0.0,2
27.07991,0.09189,55.21657,985.82906,-0.01027,-0.01037,0.00807,-1.47044,136.83052,1.0,1
30.99229,9.10804,24.54332,365.39395,0.00645,-0.00169,0.01296,-1.56633,93.95523,0.0,0
29.51282,5.98826,30.32528,833.84545,0.00276,-0.00032,0.00233,-2.82906,100.81803,0.0,0
28.92868,0.06778,33.20043,-19.12563,0.01113,0.01106,0.02374,-1.42479,100.83803,1.0,0
29.04536,0.0343,25.91269,955.0492,-0.00416,-0.02044,-0.00654,-0.21463,103.97596,1.0,0
28.88217,0.07197,52.0,-633.24181,-0.00546,-0.02051,-0.01514,-2.84151,110.62872,1.0,1
29.66244,0.00022,24.89125,-1432.67982,-0.00551,-0.01551,-0.00902,0.13364,108.4192,1.0,0
27.33714,5.25678,16.33458,-361.96227,0.01306,0.02739,0.00638,-1.54531,64.60421,0.0,2
27.35173,0.26053,26.89794,2973.44122,0.14246,0.23044,-0.18899,-5.38874,118.37972,1.0,3
28.00973,0.29972,26.60682,534.00473,0.03508,0.01339,-0.00433,-3.79109,111.73343,1.0,0
31.25453,7.87751,52.0,477.93,-0.00149,0.00358,-0.01362,-1.61028,136.04316,0.0,1
30.8688,7.55036,20.54252,6.57429,-0.02903,-0.02313,-0.02575,-1.43507,105.61085,0.0,0
28.96089,6.24187,52.0,529.01842,0.0082,-0.01806,-0.03433,-1.67437,122.58713,0.0,1
30.5135,8.37778,22.20144,455.15953,-0.0191,0.00909,0.01599,-0.96246,90.9565,0.0,0
31.09826,8.72251,28.06036,553.80648,0.03373,0.02804,0.03068,-1.60321,119.9088,0.0,0
28.79621,0.07227,22.97463,195.96515,0.03603,0.0253,-0.00138,-1.87162,98.79149,1.0,0
31.27644,6.62443,29.02213,463.93068,0.00144,-0.0176,-0.00623,-1.65868,89.58688,0.0,0
26.80892,0.03415,20.12071,3334.74025,-0.22558,-0.07624,-0.07358,-8.04199,116.46911,1.0,3
29.9571,5.67105,64.33502,1017.80964,-0.00794,0.03773,0.02558,0.8525,151.17374,0.0,1
30.93097,5.3797,38.97916,-111.41783,0.00482,-0.01019,-0.00749,-0.2222,126.83718,0.0,0
30.66371,7.17254,28.61012,187.10077,-0.00606,-0.00142,-0.0028,-1.71697,101.05645,0.0,0
28.60123,3.78796,10.0,-491.15272,-0.00467,0.0186,-0.00591,-3.41914,66.21903,0.0,2
28.95904,0.2806,23.66964,422.79251,-0.01145,-0.0191,0.00201,-2.47948,108.55796,1.0,0
27.78439,0.0325,53.25042,-44.33085,-0.0083,-0.00353,0.0026,-2.63346,134.17266,1.0,1
27.33103,0.23043,24.53538,-131.53993,0.00831,0.01641,0.01998,-1.19591,88.54545,1.0,0
28.68174,0.04832,23.99691,-212.12594,-0.01275,0.01553,0.0165,-2.60583,94.00032,1.0,0
29.38334,9.1196,53.8032,1652.47278,0.00689,-0.01003,-0.00049,-1.49395,141.75957,0.0,1
30.7614,8.39259,30.83671,331.64399,-0.01339,-0.03224,-0.03343,-0.93885,99.42562,0.0,0
30.50262,9.17244,32.0239,311.33992,0.01476,0.00796,0.02065,0.82064,109.88455,0.0,0
30.23935,11.52614,21.68095,-29.72787,0.00053,0.00973,-0.0071,-1.56785,88.88382,0.0,0
24.97737,0.9734,10.0,-1042.69879,0.05459,0.02447,0.0118,-3.65685,85.02691,1.0,2
27.75122,4.72807,20.4081,1121.80403,0.01903,0.001,0.02119,-3.23614,83.89702,0.0,2
28.63556,0.06936,32.84408,210.96988,-0.00304,-0.01478,0.00281,-1.37377,115.87402,1.0,0
26.0,0.10032,26.68659,-2734.54689,0.07546,0.26553,0.07317,-5.69113,111.85122,1.0,3
27.61758,0.391,32.17177,445.13205,-0.00771,0.01112,0.00432,-0.85338,107.65122,1.0,0
28.4334,9.6969,52.0,1392.83028,0.02213,0.02564,0.00386,-4.10142,135.48868,0.0,1
30.13296,7.51143,29.74141,683.92268,-0.00163,-0.01375,-0.00817,-0.35055,99.86498,0.0,0
28.6269,0.36594,25.17095,1589.62914,0.00735,0.0086,0.00236,1.30676,97.14579,1.0,2
30.81299,8.41482,22.60465,45.90489,-0.0294,-0.0155,-0.00097,-3.32533,91.32434,0.0,0
30.63218,5.87309,28.39425,1387.21284,0.01035,0.00132,-0.00288,0.1621,108.22626,0.0,0
31.37792,6.94988,23.84547,745.85738,-0.0035,-0.00969,-0.02265,1.40356,98.029,0.0,0
27.80393,0.07245,52.0,869.69721,0.02927,0.04245,0.01249,-4.58469,132.77843,1.0,1
28.76423,5.51383,20.76576,867.73893,0.00493,0.01102,0.01563,-3.77694,88.53287,0.0,0
30.14161,7.28701,37.10511,3263.75779,0.18393,0.13295,0.07677,-5.60833,104.19646,0.0,3
30.14373,9.02207,28.26588,749.25768,0.03476,-0.00735,-0.00629,-2.85988,104.6654,0.0,0
28.95219,0.2049,25.60154,133.93823,-0.02811,-0.01737,0.02286,-1.90292,111.47357,1.0,0
28.8535,0.09526,25.15001,-318.7183,0.01818,0.02512,0.02752,-2.49537,108.36767,1.0,0
28.2355,3.3733,10.0,-822.67027,-0.01533,-0.02877,-0.00547,-2.07743,48.0,0.0,2
29.08905,0.06786,23.02642,952.3384,0.02239,0.00455,-0.00358,-2.06043,92.2586,1.0,0
30.30198,0.04484,24.7047,633.58488,0.00044,0.00145,-0.00418,-1.64068,100.2557,1.0,0
28.53049,0.08278,22.94882,88.94662,0.02846,0.01061,-0.00809,-1.49827,106.50259,1.0,0
29.21802,7.46691,52.0,-584.92742,-0.00641,-0.00618,-0.02043,-1.23524,122.2611,0.0,1
