log_xray_flux,halpha_intensity,magnetic_bmax,sunspot_area,prominence_height,radio_burst_sfu,uv_emission_index,temp_proxy_mk,solar_wind_speed,spectral_ratio_1,spectral_ratio_2,spectral_ratio_3,activity_class
-5.43274,16.91343,1092.40555,443.17878,92.34207,220.37985,-4.25994,6.91406,512.43152,1.95939,5.29174,1.89321,1
-4.13522,8.44257,1189.66754,248.91996,60.35634,92.70023,-5.26723,10.1847,574.23418,1.21768,2.86122,0.15164,2
-7.26524,1.99077,73.3528,22.39962,31.25642,4.04237,-6.30834,6.76208,290.34895,0.47114,0.85007,-0.59621,0
-6.05693,1.31227,436.76762,457.26228,44.60015,5.99627,-4.37207,6.46524,371.71283,0.0847,1.09324,2.23838,1
-4.34435,4.12154,690.40915,1724.61774,101.72286,306.83733,-4.73027,9.0965,784.61062,0.19439,3.14012,0.60524,2
-7.56089,1.1957,111.41029,57.51613,11.90589,5.97446,-6.17316,5.83455,520.00666,0.67133,1.4253,1.76445,0
-5.77197,1.75536,686.76406,346.04009,20.88266,3.33536,-6.17285,6.34559,428.14856,0.32016,0.88163,-0.03123,1
-7.16481,0.87099,111.34491,46.17282,19.57382,3.65091,-3.93193,8.17119,280.0,2.58633,0.1795,0.0783,0
-7.08718,1.41594,21.77082,13.87649,30.95864,2.89676,-7.2108,4.00087,420.38674,2.38607,0.61664,0.71696,0
-7.99244,1.07124,12.56204,11.69409,9.39027,4.63954,-5.38491,6.35896,473.73933,1.85541,1.63356,-0.43142,0
-7.91369,1.01081,29.3087,16.62677,22.11657,2.54848,-6.84064,5.43709,340.29395,0.91759,-1.54783,-0.29501,0
-7.50047,3.48357,348.63492,172.77613,41.9924,110.02264,-4.52737,6.95822,479.35988,-0.15002,2.37213,0.27321,2
-3.78406,6.23672,612.58901,1512.34429,85.79882,101.01243,-4.72456,8.90811,547.63885,0.76576,1.08404,-0.97489,2
-8.4438,1.43675,75.79645,10.55225,28.5914,3.22173,-9.71667,5.59538,461.82093,0.89843,-0.62839,-0.39845,0
-7.13838,1.5277,756.93658,115.99208,81.56079,8.8771,-7.85195,8.21637,667.30792,-0.30552,-0.95718,-1.0626,1
-4.86743,14.10319,1288.76858,1051.95038,85.68109,288.50108,-5.72491,9.08371,581.92689,2.22057,3.13405,-0.21715,2
-8.41246,0.61455,25.99906,10.04195,10.0709,2.27628,-5.70055,7.31831,457.66093,2.21531,-0.70789,-1.39034,0
-8.10581,0.89688,198.90316,24.66462,14.19626,2.47309,-6.61132,4.93203,426.11063,-0.03648,0.93476,2.24587,0
-6.9373,0.86407,828.65016,220.55578,34.55822,20.36158,-5.94592,6.49071,320.0,0.70509,-1.04142,-1.31397,1
-8.5044,1.03977,44.86642,1.85388,28.1561,3.09645,-6.10708,4.42337,413.57618,0.80955,-1.11264,-0.59472,0
-8.47032,0.98267,28.21408,12.24139,21.98743,3.64295,-10.02695,3.35296,323.19386,-0.86824,1.22088,1.4944,0
-7.68059,1.31736,61.45644,65.6104,22.92192,2.75499,-6.17226,9.26597,367.19353,2.7492,-0.13952,0.92633,0
-6.04239,2.47419,563.49543,406.97716,44.8369,16.19998,-6.5807,7.96117,571.41137,0.85695,2.23439,-0.7706,1
-5.67859,3.68354,931.67163,1442.98291,126.19535,155.34058,-3.18063,8.68184,548.93545,1.2684,2.21046,1.70826,1
-3.87267,5.45243,842.51583,930.41772,104.44786,61.64084,-3.98942,10.25865,492.51694,2.97083,-1.23405,-0.14204,2
-7.61291,0.76671,99.18405,34.14311,17.95344,5.25971,-5.38065,8.51374,346.2762,1.58504,1.26625,-0.82735,1
-6.32967,4.62256,186.15312,188.5248,12.69232,23.54525,-5.03691,9.35914,511.26084,1.05567,1.46909,0.61443,1
-5.58651,2.36891,247.63897,97.72598,46.6228,5.5373,-5.85242,7.56656,584.23406,0.31717,0.15575,2.20803,1
-7.28647,0.6001,63.3624,23.99673,16.19057,6.6831,-4.90703,6.95511,308.97226,2.55729,-0.94018,1.31654,1
-5.33193,5.71146,432.3011,1456.38229,29.18462,74.32715,-3.36333,5.80635,608.67652,0.50221,2.8151,0.18627,2
-6.68289,0.85081,38.92814,33.42558,22.77078,2.83009,-7.03062,5.07051,451.43292,-1.095,2.2703,0.41696,0
-6.01498,1.24326,365.15642,116.18017,48.24795,18.88687,-4.79434,6.9486,506.43536,1.67514,0.18053,-0.02866,1
-7.17653,1.61453,31.36058,11.48603,20.30043,4.4887,-5.8716,6.3838,389.22924,0.83562,0.9704,2.09446,0
-8.37642,0.76657,100.9352,53.17469,29.45819,3.26652,-4.99558,1.10792,300.48471,-0.84842,-0.92922,0.49988,0
-7.91959,0.40699,77.68536,5.51622,19.9637,4.17193,-4.41942,5.46848,346.99474,1.37542,-2.49973,0.17896,0
-7.48426,8.21852,235.87554,55.85341,58.0596,6.84994,-5.9134,4.85546,321.001,0.09503,0.69882,0.24368,1
-7.18847,0.66395,10.23005,68.35933,18.84673,6.80607,-5.4486,5.67218,359.53862,0.67544,2.98346,-0.65186,0
-6.23157,1.09723,66.69294,64.73814,70.46556,11.55021,-4.83274,7.47972,448.21264,2.89945,1.21857,1.1265,1
-4.04303,3.21453,2507.21845,345.28209,113.10848,653.66551,-1.23232,7.66146,562.15739,1.70101,1.53554,-0.71329,2
-6.17765,2.02181,405.89436,184.11785,34.6899,10.57764,-3.25886,7.7115,424.35524,1.1851,1.6148,-0.23336,1
-6.54887,2.70551,797.23073,115.94251,45.2191,12.06095,-6.40482,6.50661,415.38108,0.3398,3.28914,-2.74919,1
-4.74771,2.30758,429.38971,317.69353,13.99252,17.3522,-4.47663,11.7093,347.01919,3.48493,1.00975,0.11857,1
-7.01099,1.31799,5.42984,32.04495,15.35637,3.28097,-4.78765,6.38674,468.91794,0.33829,0.86402,0.0114,0
-6.94129,4.06839,133.23318,237.50077,19.94001,6.00546,-6.63888,4.76211,320.0,1.84372,-0.91665,1.01464,1
-7.67881,1.69957,230.56316,162.09618,43.7845,5.64548,-4.4777,4.24931,392.87084,1.02873,-1.1443,2.4923,1
-4.48308,3.48009,1062.604,664.52647,100.54124,159.4587,-4.2924,7.8443,463.04028,0.0254,-0.32866,-0.71432,2
-7.84718,1.39305,2.11849,9.8326,17.17477,1.85546,-6.22719,6.32921,497.25011,-0.29565,0.30521,0.60619,0
-7.36267,0.37345,32.02019,14.18122,34.81955,1.88252,-3.89825,4.22972,286.24501,0.50743,0.18826,2.52342,0
-6.78691,0.74509,31.64653,23.27622,37.10218,2.48974,-5.19288,5.27511,487.61672,0.12005,-0.67367,-1.45446,0
-6.59519,0.98566,14.10477,7.91798,24.2513,3.57812,-4.07466,8.66796,282.44059,0.95905,-0.15844,0.23824,0
-5.74341,2.09237,204.31438,280.08659,8.82986,7.68173,-5.26281,6.32777,457.90629,0.5969,0.3753,-0.51111,1
-7.74087,1.42223,14.97498,21.91366,31.35524,2.64234,-5.12491,6.23001,415.89328,-0.14448,1.37216,-2.80708,1
-4.35864,11.31913,941.20403,722.88567,76.25088,106.22026,-3.27083,6.78104,768.96488,2.25494,2.47605,2.39382,2
-7.03172,1.38715,303.66421,165.59298,31.64357,42.89045,-5.92091,5.46705,430.95114,0.60674,-0.81553,-0.01429,1
-7.58587,1.83608,14.77665,49.33013,30.51806,3.42691,-7.79726,4.8342,371.26868,0.40811,0.45547,2.32427,0
-6.25454,0.72986,109.44918,17.05495,19.44561,1.36529,-5.13555,5.7712,397.5657,1.20973,0.12018,-0.66281,0
-6.82586,2.88983,749.51564,206.06335,56.03993,2.80603,-3.91063,3.75954,480.07949,1.25872,-1.24569,0.3574,1
-5.83179,3.35934,186.29691,108.84838,35.04812,35.07537,-3.60823,7.51502,386.56706,-0.66838,1.87738,0.47091,1
-3.55844,7.7361,1653.86977,1285.317,112.40474,198.69666,-3.33012,12.16729,393.40191,1.03164,1.50991,0.3545,2
-7.39685,0.95677,26.69868,30.41617,20.08227,5.12008,-4.43296,6.59645,461.80173,0.62951,-2.44558,0.0384,0
-4.57021,1.63073,348.30626,187.32886,54.44924,18.21442,-3.26926,7.86525,320.7729,-0.04612,0.97621,-1.32211,1
-7.31434,0.88741,102.03363,21.27374,43.24008,7.97339,-5.39389,4.81453,437.9156,1.73312,-0.74362,0.59392,0
-4.45363,4.01128,837.56494,644.28318,135.32146,260.47071,-3.51854,8.46912,596.55708,0.41969,1.37584,-0.14157,2
-6.87072,2.42482,398.34421,397.66812,66.15163,28.78542,-5.59602,7.75562,505.78512,1.65284,1.05797,-1.00158,1
-4.22984,3.90721,155.72912,148.59611,29.07516,12.21548,-4.77417,7.0117,320.0,-0.36321,0.92002,-0.34586,1
-4.79378,6.85539,1230.01184,182.85146,146.94647,338.32257,-2.97628,5.1722,543.72595,0.75108,1.48617,2.30216,2
-7.86809,0.72618,43.66663,29.36187,24.95622,8.93254,-7.52221,4.14774,434.30081,-0.09265,0.75981,0.69072,0
-6.21519,2.25776,798.69459,212.98035,8.0,16.62859,-5.41139,6.58583,368.2272,1.10258,0.60591,1.68561,1
-4.66049,4.69569,1016.39071,675.28963,69.79869,153.36336,-4.31375,12.84549,742.62882,2.14527,-0.72316,0.25963,2
-7.4298,1.00609,46.70788,20.98786,34.84947,2.22478,-4.47299,2.81157,320.70718,0.74825,2.46798,1.50269,0
-7.79627,1.49975,58.83467,18.06475,18.87319,4.39891,-6.81958,7.65787,477.71061,-0.96947,0.58389,1.23979,0
-6.04196,7.71066,393.92809,376.83022,54.84515,17.10179,-4.97245,6.77533,440.30042,0.31233,0.88275,0.3891,1
-6.0158,1.27948,544.46337,127.46983,44.81012,22.37438,-4.79306,7.49278,423.89198,0.94391,1.00191,-3.9988,1
-7.30587,2.09647,18.87095,10.19158,22.15326,3.02274,-4.1134,9.41981,448.50544,-1.06982,-0.79054,-1.88558,0
-6.16868,0.82153,9.46182,23.92635,15.94556,1.45133,-7.33147,5.5233,297.82584,1.65543,-1.46945,2.04016,0
-5.45567,1.76656,614.58895,126.27889,51.36482,23.70003,-7.15687,3.717,428.50445,-0.89149,-0.17519,0.15607,1
-4.34493,9.88881,1202.94891,647.71805,55.59677,80.15867,-3.18353,8.38258,380.0,1.49965,2.22557,-2.19769,2
-8.85203,0.91982,139.25924,6.86578,9.45523,1.66704,-7.81445,3.7744,404.94365,0.68035,0.06913,-1.44047,0
-7.80748,0.95353,148.36062,2.28914,12.35383,5.62091,-7.68545,5.65919,336.4537,0.82664,1.7613,0.44631,0
-5.67539,3.9934,1066.83008,73.16183,28.18174,5.30606,-3.34153,8.78842,538.85951,0.25769,0.1773,-0.78197,1
-6.72883,3.106,587.96579,231.82588,47.76789,18.04427,-5.88902,5.61592,551.5671,1.55347,2.84618,-1.15844,1
-7.52389,0.65023,43.76207,8.31555,27.77842,2.51658,-5.24435,7.20767,341.20964,2.38629,-0.41763,0.71745,0
-7.30914,4.9003,303.74919,267.59559,30.36872,4.65705,-3.66803,7.43841,333.90079,1.65222,0.52446,-0.33588,1
-7.85527,0.892,79.88392,19.06045,20.82421,4.53692,-5.60911,1.77309,424.83585,-0.95165,0.76638,-0.32957,0
-6.25809,1.1786,1173.30978,174.57994,73.23835,12.68106,-4.49175,6.40445,545.76969,1.05868,-0.17598,1.26708,1
-6.50194,1.96672,75.84494,6.17984,23.93799,2.81491,-3.56821,9.74016,385.0189,0.71522,1.0373,-1.04793,0
-6.39832,1.03366,23.45424,21.1859,19.11554,1.63774,-3.87652,6.54153,458.78436,-0.26841,1.34407,0.71751,0
-4.94786,3.63974,799.03616,289.34175,100.76709,348.08149,-3.09895,9.71226,725.34536,2.54744,2.16964,3.05947,1
-5.44207,4.94777,323.54818,132.21236,28.16396,13.72005,-3.58807,7.09465,448.87323,0.36162,-0.92052,2.13188,1
-6.01723,1.41365,176.80376,109.10201,36.07516,75.62882,-7.21116,8.21217,620.14544,0.12031,1.95335,0.04284,1
-7.6455,0.88668,70.98328,45.58693,40.05259,2.29782,-5.47396,4.51728,341.09782,0.90529,-2.46871,-0.79119,0
-5.20556,9.82855,887.42712,284.95952,94.95628,315.19124,-5.36981,9.23431,831.02311,1.09631,2.67646,-0.72587,2
-7.93208,0.80452,74.71554,24.96006,27.84857,4.63629,-7.07328,8.15168,302.49533,-0.13543,1.16418,1.89188,0
-7.00147,5.64561,249.85569,56.91625,51.83193,21.40782,-7.12987,7.24284,629.77536,1.19484,2.63798,1.89186,1
-7.0011,3.82174,531.92014,530.60181,25.63703,18.59152,-3.26124,7.18272,460.26983,1.42922,1.31496,0.07051,1
-7.0513,1.40984,51.38599,80.0,16.14413,1.7671,-6.58626,4.81752,327.10148,0.16211,2.54972,0.50376,0
-7.42545,0.98417,123.86338,10.72207,31.11013,4.25943,-5.16001,6.54197,335.75377,1.22249,0.38387,-2.29349,0
-5.87505,2.83229,378.74438,125.06304,61.26872,13.28017,-4.75613,10.5592,321.34628,2.45229,1.13689,0.74154,1
-6.63461,0.74506,164.74039,4.77613,27.3706,1.6244,-5.35091,8.51175,425.7209,1.30556,-0.27641,0.27931,0
-6.93123,0.80707,153.16808,12.25449,8.02905,1.31676,-5.19007,10.40223,339.28325,2.06827,0.52232,1.69393,0
-7.84006,1.09331,45.03756,32.34325,10.56104,4.85164,-6.31731,4.39093,383.08558,1.65972,1.44451,0.15191,0
-7.21694,5.4896,900.72228,304.20526,44.41355,11.56164,-5.77026,5.1207,496.23038,2.88476,-0.94263,-3.23801,1
-7.54065,1.60059,33.3296,14.45911,24.67535,1.98485,-5.44764,7.77418,452.62838,1.43068,-0.46589,-0.10192,0
-7.58167,1.23671,109.83057,18.86634,20.72427,2.37894,-8.88139,7.57073,372.68784,0.21876,-1.57668,0.18458,0
-7.71446,1.27684,317.05648,428.62945,44.10737,10.92856,-8.04294,7.12525,442.9648,2.36643,-1.29605,-1.19378,1
-7.67782,0.62636,71.99418,10.4008,26.73155,1.85249,-5.77412,6.97968,362.49209,2.56604,1.69813,-3.91456,0
-7.16747,0.8194,26.57483,40.43792,24.6726,2.35445,-7.31924,3.60774,359.56385,-0.09134,0.21721,-2.25136,0
-7.56206,0.8051,81.02052,19.2343,16.98056,5.288,-5.16835,7.12643,361.80588,-0.38726,0.93527,0.48605,0
-6.56967,2.05805,99.78684,284.51151,57.37419,7.89885,-8.50225,8.8495,570.36859,0.4748,2.06205,-0.39996,1
-5.78104,5.19247,1303.64153,1195.28979,64.80745,97.91893,-3.67627,5.9429,470.54232,0.3667,3.0768,0.33422,2
-7.26511,0.56149,38.85947,16.24534,24.85491,4.98548,-4.35306,8.7749,351.44047,-1.65489,0.2081,-0.99669,0
-3.93158,3.99733,740.67425,1397.14641,72.9924,242.42068,-3.74384,10.54347,453.73072,1.13876,1.33415,1.22588,2
-7.60255,2.01071,27.26988,17.75588,5.0,1.35371,-7.5446,7.67938,316.74078,1.1866,-0.15766,-0.11886,0
-5.92847,1.86682,519.1637,216.86953,69.88706,15.85786,-3.32779,8.47309,489.70359,-0.51599,1.01133,-0.88421,1
-6.46471,0.94193,24.24744,48.73122,17.53514,1.65026,-3.56092,2.91688,355.33521,-0.12681,0.73673,-1.29249,0
-7.7706,0.90552,134.24615,38.5742,5.0,1.7468,-5.3605,1.77107,408.98308,-0.18312,0.12088,0.13619,1
-6.29974,0.5848,54.73872,27.44985,8.88964,2.32733,-5.10694,8.47149,431.00981,1.66368,-0.00382,-0.18161,0
-6.50724,1.1414,1086.33658,221.47289,36.20023,18.61683,-6.72525,9.47488,405.71976,2.07713,-0.95568,-0.36694,1
-7.40452,1.70385,45.12055,7.22771,15.86908,3.80438,-6.29971,8.23474,400.31419,0.15333,3.57741,-1.0831,0
-5.38517,3.41539,668.6794,519.98808,51.8187,82.47428,-5.80812,5.06976,597.72768,0.54076,2.23264,1.44109,2
-5.27244,15.69111,1254.05095,443.09908,132.05359,132.51925,-4.44601,11.45757,589.68442,1.64522,5.10185,1.43845,2
-6.73851,0.71056,18.22295,2.78226,16.34079,5.77973,-4.54879,2.12626,346.4435,-0.83372,1.01607,-1.71168,0
-4.50926,8.69806,892.01322,435.66013,86.89953,107.55717,-2.89154,9.44418,431.11126,1.03763,0.97305,0.57643,2
-5.78489,1.40081,673.61136,172.5103,14.08723,97.41155,-5.41603,10.12418,383.12845,3.08144,1.63371,-1.80316,1
-7.85273,0.79384,43.22951,47.35635,16.03352,2.29801,-5.13879,3.7654,356.82812,0.60643,-2.53622,-0.0049,0
-5.25399,1.73411,204.16551,127.14163,65.03961,6.78014,-4.17389,10.33051,458.61608,1.84492,0.52075,0.19478,1
-4.23823,7.09407,1113.23773,1285.04863,53.67736,268.97118,-4.88567,7.30865,706.88556,3.19497,0.21254,-0.00942,2
-7.22884,0.64386,75.40051,71.96426,16.40519,3.02402,-5.47717,5.33207,373.10099,0.43874,0.3319,0.30662,0
-5.59067,5.14044,757.28505,427.88709,168.33639,638.89006,-2.9676,8.20459,574.12496,2.31366,1.99637,0.69219,2
-6.16622,9.20864,370.03397,109.26374,30.62687,13.46452,-4.02824,10.39733,443.89416,3.33366,4.27971,-1.54061,1
-4.10215,2.30556,900.66861,308.3388,78.35015,271.79057,-2.38096,8.48116,735.90348,0.50145,-0.34648,-0.00508,2
-7.12659,1.19644,59.76778,17.07327,11.34341,6.78964,-5.08314,5.31349,370.08595,0.87733,2.11498,-1.46036,0
-7.057,0.84196,33.3249,7.42125,21.92024,6.06536,-7.07212,4.00712,466.03089,0.64095,-1.01232,-2.09691,0
-6.75534,0.72325,88.4706,9.80415,21.4915,2.33321,-4.25554,6.99239,429.73574,1.37441,-0.22963,-0.10026,1
-7.11695,2.87211,599.33006,116.40501,21.13672,7.42006,-4.57201,6.4431,496.31266,0.39341,0.5714,1.99756,1
-7.85817,1.09844,1.85465,28.62156,15.30174,1.43084,-6.48377,4.57762,388.13072,0.51914,0.31905,-2.04821,0
-5.50253,2.26074,550.8597,329.16041,62.99894,9.30502,-4.78701,8.80335,389.03761,2.32728,0.30388,0.75001,1
-7.07502,0.56625,27.73395,25.54113,11.963,2.92476,-3.59455,4.96319,345.71455,-1.12901,-2.6623,0.18659,0
-8.23225,2.67147,1095.73417,132.94427,73.90363,8.91984,-6.85349,1.99002,385.93211,-0.44476,1.24177,-0.89043,1
-7.24794,2.5,15.53071,7.90667,30.01135,3.63448,-5.83277,3.71399,357.24608,-0.12096,-1.20226,-0.11404,0
-5.69879,3.12898,192.24115,192.20204,31.33509,11.46012,-3.05563,4.52278,438.64467,0.85859,1.03602,0.08931,2
-7.53788,0.97836,8.42907,46.13729,29.96353,9.40895,-4.4916,3.68796,362.62985,-0.05405,1.35583,-1.98149,0
-6.76249,0.83714,11.4227,52.29167,25.37135,2.83619,-6.31224,8.09148,301.8835,1.95736,1.63513,0.6049,0
-4.10272,2.44173,1209.54446,636.38304,49.66914,1013.69134,-4.112,8.25249,480.09029,0.93788,-0.17645,-0.18883,2
-4.2616,10.8301,1147.93821,401.96991,30.54862,151.64454,-3.6213,8.65297,742.4103,0.8754,2.70875,2.64156,2
-6.78672,0.77978,46.06781,1.26499,16.23789,4.36887,-5.14421,3.09563,439.62271,-0.13848,0.51298,0.62745,0
-7.33872,1.14856,26.97095,24.89935,25.90636,2.87843,-4.99083,6.95803,316.96597,3.36262,1.56491,0.82535,0
-8.05321,0.92666,43.65853,11.17065,24.24827,2.52745,-7.56486,5.37131,405.73619,0.52535,2.41712,1.70805,0
-6.77507,1.34205,329.9798,163.06451,53.83441,14.12961,-7.76181,5.96417,551.0526,1.84284,1.08037,-0.14479,1
-7.92136,1.76244,40.72022,8.07108,17.43562,5.46104,-6.00868,5.29415,289.37544,-0.78554,-0.048,2.18775,0
-6.82144,3.45416,794.19945,320.64334,25.56005,17.95339,-6.36131,6.52137,352.46777,0.02951,-1.35254,0.2401,1
-7.02037,0.85163,19.39368,31.95344,11.20876,5.76109,-6.25921,6.68066,338.70949,1.9637,-0.29733,-0.43066,0
-5.50986,1.52495,652.44428,153.05193,48.80282,19.4245,-4.51861,9.46427,320.0,1.66867,0.13942,0.79951,1
-6.25709,1.65613,388.91781,217.67501,46.82212,11.24252,-5.77054,8.19438,320.5654,1.34176,0.80951,-1.18503,1
-8.61483,1.77647,68.88362,62.02266,10.33647,7.49607,-6.89412,6.53201,320.27935,0.37785,0.62426,0.1422,0
-5.14545,4.23741,302.80537,154.88216,48.19005,13.64899,-3.89042,10.37617,451.95833,1.63575,3.34932,-2.07067,1
-8.05871,1.99824,57.78896,73.6122,23.48538,3.32868,-9.82336,7.57509,280.0,1.42395,0.00852,-0.85508,0
-5.72589,2.64363,951.15257,148.31848,66.78321,9.33542,-3.08054,6.99314,420.28267,0.37575,0.48363,0.00236,1
-7.72746,0.93875,38.58766,1.10155,36.37821,7.26397,-7.6541,5.11579,416.62715,0.68063,0.42273,1.26919,0
-4.36871,2.03522,599.7145,566.87963,83.04332,139.05279,-5.06923,9.1984,669.14235,0.8253,0.24054,-0.48494,2
-5.74103,4.26128,346.36509,395.05959,39.79561,15.79321,-4.69593,11.60088,549.10503,3.36399,1.77864,0.94079,1
-4.87811,4.03114,264.59435,354.39991,74.47197,6.64924,-4.24824,5.4702,591.89515,0.76814,1.40089,-4.26489,1
-7.23252,1.76729,91.91301,67.32415,41.52453,6.67272,-5.31612,7.66799,369.12802,1.67801,0.79129,-0.8585,0
-7.79225,0.63176,165.81625,36.03749,16.02404,1.40961,-5.35244,3.67295,404.34148,-0.8714,-0.86792,-1.67085,0
-4.95919,5.80445,625.38447,1410.9845,109.48844,421.74768,-5.07187,11.78572,629.78548,1.22477,2.40447,-0.52457,2
-8.42876,1.55169,487.05132,253.05947,42.29247,16.66068,-5.46919,6.73473,524.50822,1.57381,2.91424,-1.53381,1
-6.07466,1.66846,641.31668,73.5033,48.98906,9.9836,-6.61223,9.19151,486.28308,3.3451,-0.68519,1.54562,1
-4.16674,5.44589,737.01943,120.47268,33.8092,3.83324,-4.62857,10.74788,518.41145,0.55285,-0.26668,-1.61324,1
-8.07592,0.86998,19.97878,28.07031,26.61632,5.14854,-7.41834,8.1095,329.95277,0.69517,1.37665,-1.44636,0
-3.53267,6.17122,495.31418,943.07743,29.92949,230.99047,-3.90912,10.86559,707.46349,1.51003,2.07336,-1.85637,2
-6.36481,2.1356,225.60583,130.01766,94.98056,11.82926,-3.32971,6.44658,400.88768,0.0319,-0.04685,0.52059,1
-7.18258,1.27869,286.76136,280.79162,45.41668,18.42497,-5.21364,4.8484,432.8839,0.19407,0.35907,1.94821,1
-6.26007,5.08452,207.98606,322.31512,49.88976,9.48424,-5.59117,7.08887,348.5149,2.28936,-0.60035,-1.41899,1
-7.34165,0.66226,105.66364,70.09851,20.05491,5.51322,-6.11568,3.49021,280.0,-0.05028,1.64608,1.21506,0
-4.58145,10.2147,693.41722,418.25445,141.61182,342.54314,-3.84096,8.41666,680.9047,0.90948,3.46809,0.39271,2
-7.63813,0.83824,53.99695,26.5686,21.36686,2.12421,-4.28319,5.06935,432.28871,1.32084,3.75036,0.64319,0
-7.25296,0.71459,19.86658,18.52166,35.35138,2.5753,-7.39647,8.89778,285.21182,0.06575,-1.56071,-0.427,0
-8.57475,1.14701,54.20266,26.17647,24.50807,5.32732,-8.22406,4.85727,422.39059,-0.01212,1.12245,-0.51692,0
-6.70371,1.7707,353.70174,104.20665,32.92399,7.01252,-5.93304,9.19982,327.18822,0.95593,0.27069,-1.80234,1
-5.3168,2.30482,768.40143,355.13953,14.87339,13.05067,-4.16497,8.75581,528.86931,1.89948,-0.26696,0.53991,1
-7.24564,3.22825,374.06767,82.3819,30.2211,4.82095,-5.15475,6.60367,353.52875,-0.07985,-0.18296,0.521,1
-4.43108,4.66059,529.67594,63.48859,47.93349,11.5177,-3.31395,10.06375,578.75482,1.20766,0.23686,1.24421,1
-5.76753,1.05933,77.00095,173.32142,67.68473,6.80183,-4.8531,11.67105,443.19914,0.4454,0.63135,2.43338,1
-6.69257,0.92909,59.01376,50.06175,29.4096,2.08722,-4.29247,6.24197,295.87868,-0.00103,-0.79991,-0.25394,0
-7.19866,0.66579,30.25013,14.56763,26.31003,5.14068,-6.22244,6.76934,392.8802,-0.26048,0.34427,0.49973,0
-8.09911,0.69806,15.93169,26.81855,25.5384,5.36732,-4.40249,5.28252,358.30027,-0.26473,-0.9605,2.40615,0
-5.97872,1.44614,200.0,14.43831,5.0,5.397,-5.77551,8.13673,280.0,2.34921,-0.91647,-0.25374,0
-6.79401,0.68511,129.04781,12.84377,26.91384,4.93365,-3.82656,4.8175,376.66124,-0.12127,0.97678,-1.21901,0
-8.47527,1.0835,120.72072,18.88188,25.48957,3.92767,-7.94151,5.02609,407.60265,0.26213,-0.13365,-1.72407,0
-6.17404,1.96261,329.96548,300.65838,51.14689,19.79095,-4.91251,8.00577,371.91698,1.61618,-0.56522,-1.73247,1
-6.67998,3.07517,777.69358,298.93689,42.53223,13.72302,-6.41015,7.41389,416.13859,1.95499,1.45283,-0.26257,1
-7.97786,1.56717,27.71487,50.30588,18.36933,2.32882,-5.82194,5.82973,280.0,1.7123,-0.02538,-0.13313,1
-6.62043,2.20409,292.34625,87.44564,23.32134,12.39911,-5.81904,4.49252,454.86739,1.63377,-0.77214,-1.53786,1
-8.29283,0.56851,148.92851,0.36386,15.09687,3.59135,-8.92477,3.50272,302.09229,0.40926,-0.14993,0.58693,0
-7.49321,0.96281,7.10552,6.64985,5.0,4.51246,-4.61607,4.1974,389.70278,0.48391,-3.61344,-0.6824,0
-3.49847,9.45119,1160.05545,877.58317,105.82994,193.37651,-2.34572,10.93903,721.64963,1.98241,0.63433,-0.36494,2
-4.94269,9.61845,348.18258,1240.29344,47.04194,431.49838,-4.4133,7.36393,751.75431,1.7704,1.95412,-1.63564,2
-4.58685,7.32264,458.8075,344.80202,123.30893,116.19704,-3.01648,7.78469,566.72243,-1.37802,2.35342,0.28401,2
-7.66018,1.2565,48.59094,7.76098,22.72642,9.06057,-5.82927,4.66391,428.54195,2.03462,2.35344,-0.79247,0
-7.74541,1.29393,473.17057,57.87316,26.8656,19.96469,-6.86093,6.45634,348.85615,-0.61401,0.37666,0.708,1
-7.45494,1.84301,12.98586,80.0,21.14804,1.38929,-6.64105,2.87368,346.21205,0.55298,-0.63125,-0.3488,0
-6.06302,1.38931,638.12366,416.36033,18.41895,15.08457,-5.28794,7.47865,506.84148,0.17632,-0.34082,-0.98872,1
-5.4323,2.16928,1152.1542,301.10618,34.08292,28.1372,-4.68619,11.36318,382.62225,0.57945,-0.22578,0.84171,1
-4.04245,6.20857,453.30886,986.60795,91.79289,173.70488,-3.28793,9.04003,660.09277,-0.98861,2.49951,1.0677,2
-5.56822,1.33365,311.2463,99.10092,42.98791,18.46538,-5.754,10.46541,582.35936,1.9367,-1.00035,1.12733,1
-7.94965,1.64329,499.51025,438.04593,27.30971,43.16607,-4.61702,4.59287,480.48217,2.17464,-0.0847,-1.41829,1
-7.0625,0.97524,57.93144,17.92836,35.42241,4.00931,-6.07801,7.34285,280.0,1.0207,0.76387,1.66831,0
-7.16741,0.87762,106.7372,36.66544,26.26052,2.97309,-6.63922,4.20035,465.35193,-0.19519,2.38454,-0.30855,0
-6.41185,1.07612,35.90361,9.75568,5.0,1.41941,-6.92597,6.93435,450.69875,0.23273,-0.13324,1.94746,0
-7.07909,0.83553,58.23404,49.41761,30.80812,5.41637,-5.35981,5.69684,280.0,0.07959,-1.69251,1.01404,0
